"년도","지역","부서명","순위","질병코드","상병명","실인원","진료과","주진단명"
2023,"광주","신경외과",14,"M46","기타 염증성 척추병증",2,NA,NA
2023,"광주","신경외과",14,"S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장",2,NA,NA
2023,"광주","신경외과",17,"I60","거미막하출혈",1,NA,NA
2023,"광주","신경외과",17,"R51","두통",1,NA,NA
2023,"광주","신경외과",17,"S34","복부, 아래등 및 골반 부위의 신경 및 허리척수의 손상",1,NA,NA
2023,"광주","신경외과",17,"C71","뇌의 악성 신생물",1,NA,NA
2023,"광주","신경외과",17,"H81","전정기능의 장애",1,NA,NA
2023,"광주","신경외과",17,"S02","두개골 및 안면골의 골절",1,NA,NA
2023,"광주","신경외과",17,"M43","기타 변형성 등병증",1,NA,NA
2023,"광주","신경외과",17,"T00","여러 신체부위를 침범한 표재성 손상",1,NA,NA
2023,"광주","신장내과",1,"N18","만성 신장병",78,NA,NA
2023,"광주","신장내과",2,"Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람",11,NA,NA
2023,"광주","신장내과",3,"E11","2형 당뇨병",9,NA,NA
2023,"광주","신장내과",4,"N10","급성 세뇨관-간질신장염",3,NA,NA
2023,"광주","신장내과",5,"E26","고알도스테론증",2,NA,NA
2023,"광주","신장내과",5,"E87","수분, 전해질 및 산-염기균형의 기타 장애",2,NA,NA
2023,"광주","신장내과",5,"R80","고립된 단백뇨",2,NA,NA
2023,"광주","신장내과",8,"K21","위-식도역류병",1,NA,NA
2023,"광주","신장내과",8,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",1,NA,NA
2023,"광주","신장내과",8,"N08","달리 분류된 질환에서의 사구체장애",1,NA,NA
2023,"광주","신장내과",8,"I50","심부전",1,NA,NA
2023,"광주","신장내과",8,"R60","달리 분류되지 않은 부종",1,NA,NA
2023,"광주","신장내과",8,"K86","췌장의 기타 질환",1,NA,NA
2023,"광주","신장내과",8,"R06","호흡의 이상",1,NA,NA
2023,"광주","신장내과",8,"N39","비뇨계통의 기타 장애",1,NA,NA
2023,"광주","신장내과",8,"C64","신우를 제외한 신장의 악성 신생물",1,NA,NA
2023,"광주","신장내과",8,"E27","부신의 기타 장애",1,NA,NA
2023,"광주","신장내과",8,"I10","본태성(원발성) 고혈압",1,NA,NA
2023,"광주","신장내과",8,"U07","U07의 응급사용",1,NA,NA
2023,"광주","신장내과",8,"L72","피부 및 피하조직의 모낭낭",1,NA,NA
2023,"광주","신장내과",8,"N04","신증후군",1,NA,NA
2023,"광주","신장내과",8,"A41","기타 패혈증",1,NA,NA
2023,"광주","신장내과",8,"N17","급성 신부전",1,NA,NA
2023,"광주","신장내과",8,"R31","상세불명의 혈뇨",1,NA,NA
2023,"광주","신장내과",8,"R50","기타 및 원인미상의 열",1,NA,NA
2023,"광주","신장내과",8,"L03","연조직염",1,NA,NA
2023,"광주","안과",1,"H25","노년백내장",586,NA,NA
2023,"광주","안과",2,"H02","눈꺼풀의 기타 장애",9,NA,NA
2023,"광주","안과",3,"H11","결막의 기타 장애",2,NA,NA
2023,"광주","안과",3,"H26","기타 백내장",2,NA,NA
2023,"광주","안과",5,"H27","수정체의 기타 장애",1,NA,NA
2023,"광주","안과",5,"H47","시[제2]신경 및 시각경로의 기타 장애",1,NA,NA
2023,"광주","외과",1,"K81","담낭염",68,NA,NA
2023,"광주","외과",2,"K80","담석증",63,NA,NA
2023,"광주","외과",3,"K35","급성 충수염",57,NA,NA
2023,"광주","외과",4,"K40","사타구니탈장",49,NA,NA
2023,"광주","외과",5,"C16","위의 악성 신생물",36,NA,NA
2023,"광주","외과",6,"I83","하지의 정맥류",34,NA,NA
2023,"광주","외과",7,"K64","치핵 및 항문주위정맥혈전증",32,NA,NA
2023,"광주","외과",8,"S22","늑골, 흉골 및 흉추의 골절",31,NA,NA
2023,"광주","외과",9,"K56","탈장이 없는 마비성 장폐색증 및 장폐색",23,NA,NA
2023,"광주","외과",10,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",20,NA,NA
2023,"광주","외과",11,"L03","연조직염",18,NA,NA
2023,"광주","외과",12,"C25","췌장의 악성 신생물",15,NA,NA
2023,"광주","외과",13,"C18","결장의 악성 신생물",14,NA,NA
2023,"광주","외과",14,"L89","욕창궤양 및 압박부위",13,NA,NA
2023,"광주","외과",15,"K57","장의 게실병",12,NA,NA
2023,"광주","외과",15,"D13","기타 및 부위불명의 소화계통의 양성 신생물",12,NA,NA
2023,"광주","외과",17,"C73","갑상선의 악성 신생물",11,NA,NA
2023,"광주","외과",17,"C20","직장의 악성 신생물",11,NA,NA
2023,"광주","외과",19,"J18","상세불명 병원체의 폐렴",10,NA,NA
2023,"광주","외과",19,"K83","담도의 기타 질환",10,NA,NA
2023,"광주","응급의학과",1,"R53","병감 및 피로",12,NA,NA
2023,"광주","응급의학과",2,"R42","어지럼증 및 어지럼",10,NA,NA
2023,"광주","응급의학과",3,"J18","상세불명 병원체의 폐렴",8,NA,NA
2023,"광주","응급의학과",4,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",7,NA,NA
2023,"광주","응급의학과",5,"S22","늑골, 흉골 및 흉추의 골절",3,NA,NA
2023,"광주","응급의학과",5,"L03","연조직염",3,NA,NA
2023,"광주","응급의학과",5,"C22","간 및 간내 담관의 악성 신생물",3,NA,NA
2023,"광주","응급의학과",5,"C25","췌장의 악성 신생물",3,NA,NA
2023,"광주","응급의학과",5,"M48","기타 척추병증",3,NA,NA
2023,"광주","응급의학과",10,"J21","급성 세기관지염",2,NA,NA
2023,"광주","응급의학과",10,"D64","기타 빈혈",2,NA,NA
2023,"광주","응급의학과",10,"K59","기타 기능성 장장애",2,NA,NA
2023,"광주","응급의학과",10,"C64","신우를 제외한 신장의 악성 신생물",2,NA,NA
2023,"광주","응급의학과",10,"U07","U07의 응급사용",2,NA,NA
2023,"광주","응급의학과",10,"N39","비뇨계통의 기타 장애",2,NA,NA
2023,"광주","응급의학과",10,"R06","호흡의 이상",2,NA,NA
2023,"광주","응급의학과",10,"C34","기관지 및 폐의 악성 신생물",2,NA,NA
2023,"광주","응급의학과",18,"J00","급성 비인두염[감기]",1,NA,NA
2023,"광주","응급의학과",18,"J69","고체 및 액체에 의한 폐렴",1,NA,NA
2023,"광주","응급의학과",18,"C13","하인두의 악성 신생물",1,NA,NA
2023,"광주","응급의학과",18,"J11","바이러스가 확인되지 않은 인플루엔자",1,NA,NA
2023,"광주","응급의학과",18,"A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵",1,NA,NA
2023,"광주","응급의학과",18,"N30","방광염",1,NA,NA
2023,"광주","응급의학과",18,"H81","전정기능의 장애",1,NA,NA
2023,"광주","응급의학과",18,"J06","다발성 및 상세불명 부위의 급성 상기도감염",1,NA,NA
2023,"광주","응급의학과",18,"E03","기타 갑상선기능저하증",1,NA,NA
2023,"광주","응급의학과",18,"N12","급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염",1,NA,NA
2023,"광주","응급의학과",18,"E14","상세불명의 당뇨병",1,NA,NA
2023,"광주","응급의학과",18,"R50","기타 및 원인미상의 열",1,NA,NA
2023,"광주","응급의학과",18,"C02","혀의 기타 및 상세불명 부분의 악성 신생물",1,NA,NA
2023,"광주","응급의학과",18,"S09","머리의 기타 및 상세불명의 손상",1,NA,NA
2023,"광주","응급의학과",18,"C18","결장의 악성 신생물",1,NA,NA
2023,"광주","응급의학과",18,"J20","급성 기관지염",1,NA,NA
2023,"광주","응급의학과",18,"S42","어깨 및 위팔의 골절",1,NA,NA
2023,"광주","응급의학과",18,"R73","혈당치상승",1,NA,NA
2023,"광주","응급의학과",18,"A04","기타 세균성 장감염",1,NA,NA
2023,"광주","응급의학과",18,"T14","상세불명의 신체부위의 손상",1,NA,NA
2023,"광주","응급의학과",18,"E11","2형 당뇨병",1,NA,NA
2023,"광주","응급의학과",18,"C23","담낭의 악성 신생물",1,NA,NA
2023,"광주","응급의학과",18,"K38","충수의 기타 질환",1,NA,NA
2023,"광주","응급의학과",18,"E27","부신의 기타 장애",1,NA,NA
2023,"광주","응급의학과",18,"C16","위의 악성 신생물",1,NA,NA
2023,"광주","응급의학과",18,"T78","달리 분류되지 않은 유해작용",1,NA,NA
2023,"광주","응급의학과",18,"J31","만성 비염, 비인두염 및 인두염",1,NA,NA
2023,"광주","이비인후과",1,"H65","비화농성 중이염",44,NA,NA
2023,"광주","이비인후과",2,"H90","전음성 및 감각신경성 청력소실",37,NA,NA
2023,"광주","이비인후과",3,"J31","만성 비염, 비인두염 및 인두염",35,NA,NA
2023,"광주","이비인후과",4,"J32","만성 부비동염",18,NA,NA
2023,"광주","이비인후과",5,"H69","귀인두관의 기타 장애",16,NA,NA
2023,"광주","이비인후과",6,"J34","코 및 비동의 기타 장애",9,NA,NA
2023,"광주","이비인후과",7,"J30","혈관운동성 및 알레르기성 비염",6,NA,NA
2023,"광주","이비인후과",7,"H66","화농성 및 상세불명의 중이염",6,NA,NA
2023,"광주","이비인후과",9,"H71","중이의 진주종",4,NA,NA
2023,"광주","이비인후과",10,"H83","내이의 기타 질환",2,NA,NA
2023,"광주","이비인후과",10,"H60","외이염",2,NA,NA
2023,"광주","이비인후과",10,"H91","기타 청력소실",2,NA,NA
2023,"광주","이비인후과",13,"D23","피부의 기타 양성 신생물",1,NA,NA
2023,"광주","이비인후과",13,"K11","침샘의 질환",1,NA,NA
2023,"광주","이비인후과",13,"S02","두개골 및 안면골의 골절",1,NA,NA
2023,"광주","이비인후과",13,"S09","머리의 기타 및 상세불명의 손상",1,NA,NA
2023,"광주","이비인후과",13,"D10","입 및 인두의 양성 신생물",1,NA,NA
2023,"광주","재활의학과",1,"M48","기타 척추병증",124,NA,NA
2023,"광주","재활의학과",2,"I63","뇌경색증",116,NA,NA
2023,"광주","재활의학과",3,"M51","기타 추간판장애",54,NA,NA
2023,"광주","재활의학과",4,"M17","무릎관절증",34,NA,NA
2023,"광주","재활의학과",5,"G95","척수의 기타 질환",28,NA,NA
2023,"광주","재활의학과",6,"M75","어깨병변",26,NA,NA
2023,"광주","재활의학과",7,"I61","뇌내출혈",25,NA,NA
2023,"광주","재활의학과",8,"G81","편마비",22,NA,NA
2023,"광주","재활의학과",9,"S72","대퇴골의 골절",21,NA,NA
2023,"광주","재활의학과",10,"M19","기타 관절증",19,NA,NA
2023,"광주","재활의학과",11,"I62","기타 비외상성 두개내출혈",17,NA,NA
2023,"광주","재활의학과",12,"G20","파킨슨병",16,NA,NA
2023,"광주","재활의학과",12,"G54","신경근 및 신경총 장애",16,NA,NA
2023,"광주","재활의학과",14,"M13","기타 관절염",15,NA,NA
2023,"광주","재활의학과",15,"G62","기타 다발신경병증",12,NA,NA
2023,"광주","재활의학과",15,"S06","두개내손상",12,NA,NA
2023,"광주","재활의학과",17,"S14","목부위의 신경 및 척수의 손상",11,NA,NA
2023,"광주","재활의학과",17,"M54","등통증",11,NA,NA
2023,"광주","재활의학과",19,"G82","하반신마비 및 사지마비",10,NA,NA
2023,"광주","재활의학과",20,"M96","달리 분류되지 않은 처치후 근골격장애",9,NA,NA
2023,"광주","정형외과",1,"M48","기타 척추병증",53,NA,NA
2023,"광주","정형외과",2,"S72","대퇴골의 골절",51,NA,NA
2023,"광주","정형외과",3,"S82","발목을 포함한 아래다리의 골절",34,NA,NA
2023,"광주","정형외과",4,"S52","아래팔의 골절",27,NA,NA
2023,"광주","정형외과",5,"M17","무릎관절증",25,NA,NA
2023,"광주","정형외과",6,"M75","어깨병변",19,NA,NA
2023,"광주","정형외과",7,"S42","어깨 및 위팔의 골절",18,NA,NA
2023,"광주","정형외과",7,"M65","윤활막염 및 힘줄윤활막염",18,NA,NA
2023,"광주","정형외과",9,"L03","연조직염",15,NA,NA
2023,"광주","정형외과",10,"S92","발목을 제외한 발의 골절",11,NA,NA
2023,"광주","정형외과",11,"M10","통풍",9,NA,NA
2023,"광주","정형외과",11,"E10","1형 당뇨병",9,NA,NA
2023,"광주","정형외과",11,"T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",9,NA,NA
2023,"광주","정형외과",11,"S62","손목 및 손부위의 골절",9,NA,NA
2023,"광주","정형외과",11,"S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장",9,NA,NA
2023,"광주","정형외과",16,"M86","골수염",8,NA,NA
2023,"광주","정형외과",17,"S32","요추 및 골반의 골절",7,NA,NA
2023,"광주","정형외과",17,"M13","기타 관절염",7,NA,NA
2023,"광주","정형외과",17,"M71","기타 윤활낭병증",7,NA,NA
2023,"광주","정형외과",20,"S73","고관절의 관절 및 인대의 탈구, 염좌 및 긴장",6,NA,NA
2023,"광주","정형외과",20,"S93","발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",6,NA,NA
2023,"광주","혈액종양내과",1,"C25","췌장의 악성 신생물",33,NA,NA
2023,"광주","혈액종양내과",2,"C18","결장의 악성 신생물",32,NA,NA
2023,"광주","혈액종양내과",3,"D75","혈액 및 조혈기관의 기타 질환",29,NA,NA
2023,"광주","혈액종양내과",4,"C20","직장의 악성 신생물",15,NA,NA
2023,"광주","혈액종양내과",5,"C22","간 및 간내 담관의 악성 신생물",11,NA,NA
2023,"광주","혈액종양내과",6,"C61","전립선의 악성 신생물",10,NA,NA
2023,"광주","혈액종양내과",7,"D47","림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물",9,NA,NA
2023,"광주","혈액종양내과",8,"C23","담낭의 악성 신생물",7,NA,NA
2023,"광주","혈액종양내과",9,"C24","담도의 기타 및 상세불명 부분의 악성 신생물",4,NA,NA
2023,"광주","혈액종양내과",9,"D64","기타 빈혈",4,NA,NA
2023,"광주","혈액종양내과",11,"R74","이상혈청효소수치",3,NA,NA
2023,"광주","혈액종양내과",11,"C16","위의 악성 신생물",3,NA,NA
2023,"광주","혈액종양내과",13,"R00","심장박동의 이상",1,NA,NA
2023,"광주","혈액종양내과",13,"C13","하인두의 악성 신생물",1,NA,NA
2023,"광주","혈액종양내과",13,"C83","비소포성 림프종",1,NA,NA
2023,"광주","혈액종양내과",13,"D46","골수형성이상증후군",1,NA,NA
2023,"광주","혈액종양내과",13,"E11","2형 당뇨병",1,NA,NA
2023,"광주","혈액종양내과",13,"K26","십이지장궤양",1,NA,NA
2023,"광주","혈액종양내과",13,"C34","기관지 및 폐의 악성 신생물",1,NA,NA
2023,"광주","혈액종양내과",13,"C85","기타 및 상세불명 유형의 비호지킨림프종",1,NA,NA
2023,"광주","혈액종양내과",13,"D69","자반 및 기타 출혈성 병태",1,NA,NA
2023,"광주","호흡기내과",1,"J44","기타 만성 폐쇄성 폐질환",14,NA,NA
2023,"광주","호흡기내과",2,"J18","상세불명 병원체의 폐렴",3,NA,NA
2023,"광주","호흡기내과",3,"A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵",1,NA,NA
2023,"광주","호흡기내과",3,"J45","천식",1,NA,NA
2023,"광주","호흡기내과",3,"D64","기타 빈혈",1,NA,NA
2023,"광주","호흡기내과",3,"J40","급성인지 만성인지 명시되지 않은 기관지염",1,NA,NA
2023,"광주","호흡기내과",3,"J15","달리 분류되지 않은 세균성 폐렴",1,NA,NA
2023,"광주","호흡기내과",3,"J84","기타 간질성 폐질환",1,NA,NA
2023,"광주","호흡기내과",3,"U09","코로나-19 이후 병태",1,NA,NA
2023,"광주","호흡기내과",3,"J96","달리 분류되지 않은 호흡부전",1,NA,NA
2023,"광주","호흡기내과",3,"C34","기관지 및 폐의 악성 신생물",1,NA,NA
2023,"대구","가정의학과",1,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",235,NA,NA
2023,"대구","가정의학과",2,"C34","기관지 및 폐의 악성 신생물",2,NA,NA
2023,"대구","내분비내과",1,"E11","2형 당뇨병",63,NA,NA
2023,"대구","내분비내과",2,"J18","상세불명 병원체의 폐렴",8,NA,NA
2023,"대구","내분비내과",3,"U07","U07의 응급사용",7,NA,NA
2023,"대구","내분비내과",4,"J69","고체 및 액체에 의한 폐렴",6,NA,NA
2023,"대구","내분비내과",5,"N39","비뇨계통의 기타 장애",5,NA,NA
2023,"대구","내분비내과",6,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",3,NA,NA
2023,"대구","내분비내과",6,"E10","1형 당뇨병",3,NA,NA
2023,"대구","내분비내과",8,"J44","기타 만성 폐쇄성 폐질환",2,NA,NA
2023,"대구","내분비내과",8,"J15","달리 분류되지 않은 세균성 폐렴",2,NA,NA
2023,"대구","내분비내과",8,"I95","저혈압",2,NA,NA
2023,"대구","내분비내과",11,"I77","동맥 및 세동맥의 기타 장애",1,NA,NA
2023,"대구","내분비내과",11,"R50","기타 및 원인미상의 열",1,NA,NA
2023,"대구","내분비내과",11,"K56","탈장이 없는 마비성 장폐색증 및 장폐색",1,NA,NA
2023,"대구","내분비내과",11,"J93","기흉",1,NA,NA
2023,"대구","내분비내과",11,"N41","전립선의 염증성 질환",1,NA,NA
2023,"대구","내분비내과",11,"J06","다발성 및 상세불명 부위의 급성 상기도감염",1,NA,NA
2023,"대구","내분비내과",11,"C34","기관지 및 폐의 악성 신생물",1,NA,NA
2023,"대구","내분비내과",11,"C24","담도의 기타 및 상세불명 부분의 악성 신생물",1,NA,NA
2023,"대구","내분비내과",11,"E16","췌장내분비의 기타 장애",1,NA,NA
2023,"대구","내분비내과",11,"K81","담낭염",1,NA,NA
2023,"대구","내분비내과",11,"D70","무과립구증",1,NA,NA
2023,"대구","내분비내과",11,"I63","뇌경색증",1,NA,NA
2023,"대구","내분비내과",11,"K85","급성 췌장염",1,NA,NA
2023,"대구","내분비내과",11,"A41","기타 패혈증",1,NA,NA
2023,"대구","내분비내과",11,"N10","급성 세뇨관-간질신장염",1,NA,NA
2023,"대구","내분비내과",11,"J90","달리 분류되지 않은 흉막삼출액",1,NA,NA
2023,"대구","비뇨의학과",1,"C61","전립선의 악성 신생물",73,NA,NA
2023,"대구","비뇨의학과",2,"Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",63,NA,NA
2023,"대구","비뇨의학과",3,"N40","전립선증식증",29,NA,NA
2023,"대구","비뇨의학과",4,"N39","비뇨계통의 기타 장애",24,NA,NA
2023,"대구","비뇨의학과",5,"D09","기타 및 상세불명 부위의 제자리암종",21,NA,NA
2023,"대구","비뇨의학과",6,"R31","상세불명의 혈뇨",13,NA,NA
2023,"대구","비뇨의학과",7,"N20","신장 및 요관의 결석",6,NA,NA
2023,"대구","비뇨의학과",7,"N10","급성 세뇨관-간질신장염",6,NA,NA
2023,"대구","비뇨의학과",7,"C67","방광의 악성 신생물",6,NA,NA
2023,"대구","비뇨의학과",10,"N35","요도협착",5,NA,NA
2023,"대구","비뇨의학과",11,"N21","하부요로의 결석",4,NA,NA
2023,"대구","비뇨의학과",12,"N30","방광염",3,NA,NA
2023,"대구","비뇨의학과",12,"R33","소변정체",3,NA,NA
2023,"대구","비뇨의학과",12,"N43","음낭수종 및 정액류",3,NA,NA
2023,"대구","비뇨의학과",15,"D41","비뇨기관의 행동양식 불명 또는 미상의 신생물",2,NA,NA
2023,"대구","비뇨의학과",15,"N17","급성 신부전",2,NA,NA
2023,"대구","비뇨의학과",15,"N13","폐색성 및 역류성 요로병증",2,NA,NA
2023,"대구","비뇨의학과",18,"N45","고환염 및 부고환염",1,NA,NA
2023,"대구","비뇨의학과",18,"N48","음경의 기타 장애",1,NA,NA
2023,"대구","비뇨의학과",18,"I20","협심증",1,NA,NA
2023,"대구","비뇨의학과",18,"N28","달리 분류되지 않은 신장 및 요관의 기타 장애",1,NA,NA
2023,"대구","비뇨의학과",18,"N32","방광의 기타 장애",1,NA,NA
2023,"대구","비뇨의학과",18,"C65","신우의 악성 신생물",1,NA,NA
2023,"대구","비뇨의학과",18,"R10","복부 및 골반 통증",1,NA,NA
2023,"대구","비뇨의학과",18,"R50","기타 및 원인미상의 열",1,NA,NA
2023,"대구","비뇨의학과",18,"T81","달리 분류되지 않은 처치의 합병증",1,NA,NA
2023,"대구","비뇨의학과",18,"S37","비뇨 및 골반 기관의 손상",1,NA,NA
2023,"대구","비뇨의학과",18,"N31","달리 분류되지 않은 방광의 신경근육기능장애",1,NA,NA
2023,"대구","소화기내과",1,"E11","2형 당뇨병",42,NA,NA
2023,"대구","소화기내과",2,"J18","상세불명 병원체의 폐렴",38,NA,NA
2023,"대구","소화기내과",3,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",27,NA,NA
2023,"대구","소화기내과",4,"D13","기타 및 부위불명의 소화계통의 양성 신생물",26,NA,NA
2023,"대구","소화기내과",5,"J44","기타 만성 폐쇄성 폐질환",24,NA,NA
2023,"대구","소화기내과",6,"U07","U07의 응급사용",18,NA,NA
2023,"대구","소화기내과",7,"R53","병감 및 피로",16,NA,NA
2023,"대구","소화기내과",8,"K59","기타 기능성 장장애",11,NA,NA
2023,"대구","소화기내과",8,"K21","위-식도역류병",11,NA,NA
2023,"대구","소화기내과",10,"J15","달리 분류되지 않은 세균성 폐렴",10,NA,NA
2023,"대구","소화기내과",11,"K80","담석증",9,NA,NA
2023,"대구","소화기내과",11,"I10","본태성(원발성) 고혈압",9,NA,NA
2023,"대구","소화기내과",13,"C34","기관지 및 폐의 악성 신생물",8,NA,NA
2023,"대구","소화기내과",13,"C25","췌장의 악성 신생물",8,NA,NA
2023,"대구","소화기내과",13,"C22","간 및 간내 담관의 악성 신생물",8,NA,NA
2023,"대구","소화기내과",16,"K30","기능성 소화불량",7,NA,NA
2023,"대구","소화기내과",16,"N10","급성 세뇨관-간질신장염",7,NA,NA
2023,"대구","소화기내과",16,"R63","음식 및 수액 섭취에 관계된 증상 및 징후",7,NA,NA
2023,"대구","소화기내과",19,"K31","위 및 십이지장의 기타 질환",6,NA,NA
2023,"대구","소화기내과",19,"K29","위염 및 십이지장염",6,NA,NA
2023,"대구","소화기내과",19,"K25","위궤양",6,NA,NA
2023,"대구","순환기내과",1,"I20","협심증",590,NA,NA
2023,"대구","순환기내과",2,"I48","심방세동 및 조동",137,NA,NA
2023,"대구","순환기내과",3,"R07","목구멍 및 가슴의 통증",93,NA,NA
2023,"대구","순환기내과",4,"I70","죽상경화증",54,NA,NA
2023,"대구","순환기내과",5,"I77","동맥 및 세동맥의 기타 장애",50,NA,NA
2023,"대구","순환기내과",5,"E11","2형 당뇨병",50,NA,NA
2023,"대구","순환기내과",7,"J18","상세불명 병원체의 폐렴",42,NA,NA
2023,"대구","순환기내과",8,"I50","심부전",41,NA,NA
2023,"대구","순환기내과",9,"J44","기타 만성 폐쇄성 폐질환",35,NA,NA
2023,"대구","순환기내과",10,"I25","만성 허혈심장병",30,NA,NA
2023,"대구","순환기내과",11,"I21","급성 심근경색증",24,NA,NA
2023,"대구","순환기내과",12,"I49","기타 심장부정맥",22,NA,NA
2023,"대구","순환기내과",13,"I10","본태성(원발성) 고혈압",19,NA,NA
2023,"대구","순환기내과",14,"J90","달리 분류되지 않은 흉막삼출액",17,NA,NA
2023,"대구","순환기내과",15,"I35","비류마티스성 대동맥판장애",14,NA,NA
2023,"대구","순환기내과",15,"U07","U07의 응급사용",14,NA,NA
2023,"대구","순환기내과",17,"I47","발작성 빈맥",12,NA,NA
2023,"대구","순환기내과",17,"I11","고혈압성 심장병",12,NA,NA
2023,"대구","순환기내과",19,"J15","달리 분류되지 않은 세균성 폐렴",11,NA,NA
2023,"대구","순환기내과",19,"I44","방실차단 및 좌각차단",11,NA,NA
2023,"대구","신경과",1,"I63","뇌경색증",24,NA,NA
2023,"대구","신경과",2,"G20","파킨슨병",2,NA,NA
2023,"대구","신경과",3,"G45","일과성 뇌허혈발작 및 관련 증후군",1,NA,NA
2023,"대구","신경과",3,"R26","보행과 이동의 이상",1,NA,NA
2023,"대구","신경과",3,"G81","편마비",1,NA,NA
2023,"대구","신경과",3,"G25","기타 추체외로 및 운동 장애",1,NA,NA
2023,"대구","신경과",3,"H81","전정기능의 장애",1,NA,NA
2023,"대구","신경과",3,"I67","기타 뇌혈관질환",1,NA,NA
2023,"대구","신경과",3,"H91","기타 청력소실",1,NA,NA
2023,"대구","신경외과",1,"M51","기타 추간판장애",122,NA,NA
2023,"대구","신경외과",2,"M48","기타 척추병증",116,NA,NA
2023,"대구","신경외과",3,"S32","요추 및 골반의 골절",110,NA,NA
2023,"대구","신경외과",4,"S22","늑골, 흉골 및 흉추의 골절",37,NA,NA
2023,"대구","신경외과",5,"M96","달리 분류되지 않은 처치후 근골격장애",30,NA,NA
2023,"대구","신경외과",5,"M43","기타 변형성 등병증",30,NA,NA
2023,"대구","신경외과",7,"M46","기타 염증성 척추병증",13,NA,NA
2023,"대구","신경외과",8,"M54","등통증",8,NA,NA
2023,"대구","신경외과",9,"M50","경추간판장애",7,NA,NA
2023,"대구","신경외과",10,"S06","두개내손상",5,NA,NA
2023,"대구","신경외과",11,"I60","거미막하출혈",4,NA,NA
2023,"대구","신경외과",11,"G82","하반신마비 및 사지마비",4,NA,NA
2023,"대구","신경외과",13,"I61","뇌내출혈",3,NA,NA
2023,"대구","신경외과",14,"C71","뇌의 악성 신생물",2,NA,NA
2023,"대구","신경외과",14,"C79","기타 및 상세불명 부위의 이차성 악성 신생물",2,NA,NA
2023,"대구","신경외과",14,"I63","뇌경색증",2,NA,NA
2023,"대구","신경외과",17,"G95","척수의 기타 질환",1,NA,NA
2023,"대구","신경외과",17,"S12","목의 골절",1,NA,NA
2023,"대구","신경외과",17,"R42","어지럼증 및 어지럼",1,NA,NA
2023,"대구","신경외과",17,"S01","머리의 열린상처",1,NA,NA
2023,"대구","신경외과",17,"I62","기타 비외상성 두개내출혈",1,NA,NA
2023,"대구","신경외과",17,"G81","편마비",1,NA,NA
2023,"대구","신경외과",17,"S02","두개골 및 안면골의 골절",1,NA,NA
2023,"대구","신경외과",17,"U07","U07의 응급사용",1,NA,NA
2023,"대구","신경외과",17,"L72","피부 및 피하조직의 모낭낭",1,NA,NA
2023,"대구","신경외과",17,"T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",1,NA,NA
2023,"대구","신경외과",17,"A04","기타 세균성 장감염",1,NA,NA
2023,"대구","신경외과",17,"M47","척추증",1,NA,NA
2023,"대구","신장내과",1,"N18","만성 신장병",72,NA,NA
2023,"대구","신장내과",2,"E11","2형 당뇨병",55,NA,NA
2023,"대구","신장내과",3,"J18","상세불명 병원체의 폐렴",33,NA,NA
2023,"대구","신장내과",4,"U07","U07의 응급사용",20,NA,NA
2023,"대구","신장내과",5,"N39","비뇨계통의 기타 장애",16,NA,NA
2023,"대구","신장내과",6,"N17","급성 신부전",12,NA,NA
2023,"대구","신장내과",7,"I12","고혈압성 신장병",10,NA,NA
2023,"대구","신장내과",8,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",9,NA,NA
2023,"대구","신장내과",9,"N10","급성 세뇨관-간질신장염",7,NA,NA
2023,"대구","신장내과",10,"J69","고체 및 액체에 의한 폐렴",5,NA,NA
2023,"대구","신장내과",10,"E87","수분, 전해질 및 산-염기균형의 기타 장애",5,NA,NA
2023,"대구","신장내과",10,"C34","기관지 및 폐의 악성 신생물",5,NA,NA
2023,"대구","신장내과",10,"J15","달리 분류되지 않은 세균성 폐렴",5,NA,NA
2023,"대구","신장내과",14,"R50","기타 및 원인미상의 열",3,NA,NA
2023,"대구","신장내과",15,"J10","확인된 계절성 인플루엔자바이러스에 의한 인플루엔자",2,NA,NA
2023,"대구","신장내과",15,"E16","췌장내분비의 기타 장애",2,NA,NA
2023,"대구","신장내과",15,"J42","상세불명의 만성 기관지염",2,NA,NA
2023,"대구","신장내과",15,"L03","연조직염",2,NA,NA
2023,"대구","신장내과",15,"A41","기타 패혈증",2,NA,NA
