구분,지역,상병코드,age_group,count,대표진료과
외래,대전,L29,65-69,212,피부과
외래,대전,J98,65-69,302,내과
외래,대전,I20,65-69,165,내과
입원(연인원),광주,I63,65-69,631,신경과
입원(연인원),광주,M48,65-69,948,정형외과
입원(연인원),광주,Z49,65-69,89,내과
입원(연인원),광주,J69,65-69,20,내과
입원(연인원),광주,M17,65-69,442,정형외과
입원(연인원),광주,N18,65-69,241,내과
입원(연인원),광주,S72,65-69,52,정형외과
입원(연인원),광주,L89,65-69,0,외과
입원(연인원),광주,N40,65-69,127,비뇨의학과
입원(연인원),광주,M75,65-69,558,정형외과
입원(연인원),광주,J18,65-69,22,내과
입원(연인원),광주,C34,65-69,55,내과
입원(연인원),광주,C16,65-69,410,내과
입원(연인원),광주,C22,65-69,78,내과
입원(연인원),광주,C18,65-69,243,외과
입원(연인원),광주,M51,65-69,82,재활의학과
입원(연인원),광주,S32,65-69,121,신경외과
입원(연인원),광주,K80,65-69,12,내과
입원(연인원),광주,E11,65-69,26,내과
입원(연인원),광주,C61,65-69,54,비뇨의학과
외래,광주,N40,65-69,1491,비뇨의학과
외래,광주,M48,65-69,1831,정형외과
외래,광주,I10,65-69,2089,내과
외래,광주,E11,65-69,1607,내과
외래,광주,I20,65-69,1336,내과
외래,광주,E30,65-69,0,소아청소년과
외래,광주,M17,65-69,1661,정형외과
외래,광주,Z26,65-69,901,내과
외래,광주,K05,65-69,993,치과
외래,광주,H25,65-69,682,안과
외래,광주,K21,65-69,712,내과
외래,광주,I63,65-69,460,신경과
외래,광주,M75,65-69,617,정형외과
외래,광주,J44,65-69,242,내과
외래,광주,Z49,65-69,397,내과
외래,광주,F00,65-69,124,신경과
외래,광주,K02,65-69,240,치과
외래,광주,B35,65-69,270,피부과
외래,광주,J30,65-69,152,이비인후과
외래,광주,J00,65-69,231,가정의학과
입원(연인원),광주, I63 ,65-69,516,
입원(연인원),광주, M48 ,65-69,835,
입원(연인원),광주, Z49 ,65-69,72,
입원(연인원),광주, M17 ,65-69,188,
입원(연인원),광주, N40 ,65-69,159,
입원(연인원),광주, C61 ,65-69,119,
입원(연인원),광주, C16 ,65-69,221,
입원(연인원),광주, U07 ,65-69,139,
입원(연인원),광주, L89 ,65-69,0,
입원(연인원),광주, G81 ,65-69,283,
입원(연인원),광주, C34 ,65-69,57,
입원(연인원),광주, C18 ,65-69,13,
입원(연인원),광주, G20 ,65-69,31,
입원(연인원),광주, J69 ,65-69,0,
입원(연인원),광주, M51 ,65-69,155,
입원(연인원),광주, K81 ,65-69,29,
입원(연인원),광주, N18 ,65-69,27,
입원(연인원),광주, S72 ,65-69,24,
입원(연인원),광주, C22 ,65-69,23,
입원(연인원),광주, C25 ,65-69,46,
외래,광주, N40 ,65-69,1394,
외래,광주, I10 ,65-69,1830,
외래,광주, E11 ,65-69,1463,
외래,광주, M48 ,65-69,1212,
외래,광주, E30 ,65-69,0,
외래,광주, I20 ,65-69,918,
외래,광주, M17 ,65-69,1292,
외래,광주, K05 ,65-69,786,
외래,광주, Z26 ,65-69,813,
외래,광주, I63 ,65-69,456,
외래,광주, K21 ,65-69,507,
외래,광주, H25 ,65-69,292,
외래,광주, F00 ,65-69,119,
외래,광주, M51 ,65-69,346,
외래,광주, M75 ,65-69,491,
외래,광주, Z49 ,65-69,349,
외래,광주, C61 ,65-69,118,
외래,광주, R41 ,65-69,396,
외래,광주, J44 ,65-69,142,
외래,광주,R63,65-69,213,가정의학과
입원(연인원),광주, I63 ,65-69,488,
입원(연인원),광주, M48 ,65-69,422,
입원(연인원),광주, I20 ,65-69,228,
입원(연인원),광주, N40 ,65-69,182,
입원(연인원),광주, C61 ,65-69,83,
입원(연인원),광주, L89 ,65-69,0,
입원(연인원),광주, C22 ,65-69,69,
입원(연인원),광주, M51 ,65-69,226,
입원(연인원),광주, C16 ,65-69,204,
입원(연인원),광주, S72 ,65-69,0,
입원(연인원),광주, G20 ,65-69,11,
입원(연인원),광주, I61 ,65-69,377,
입원(연인원),광주, N18 ,65-69,93,
입원(연인원),광주, C34 ,65-69,119,
입원(연인원),광주, C18 ,65-69,72,
입원(연인원),광주, K80 ,65-69,46,
입원(연인원),광주, E11 ,65-69,54,
입원(연인원),광주, C25 ,65-69,162,
입원(연인원),광주, M17 ,65-69,246,
입원(연인원),광주, K81 ,65-69,44,
외래,광주, N40 ,65-69,1439,
외래,광주, I10 ,65-69,1655,
외래,광주, E11 ,65-69,1403,
외래,광주, E30 ,65-69,0,
외래,광주, I20 ,65-69,870,
외래,광주, M48 ,65-69,1075,
외래,광주, K05 ,65-69,872,
외래,광주, M17 ,65-69,843,
외래,광주, Z26 ,65-69,788,
외래,광주, H25 ,65-69,493,
외래,광주, N18 ,65-69,885,
외래,광주, I63 ,65-69,449,
외래,광주, K21 ,65-69,492,
외래,광주, C61 ,65-69,167,
외래,광주, M75 ,65-69,450,
외래,광주, M51 ,65-69,469,
외래,광주, F00 ,65-69,103,
외래,광주, R41 ,65-69,310,
외래,광주, J00 ,65-69,199,
외래,광주,K02,65-69,245,치과
입원(연인원),서울, U07 ,70-79,5521,
입원(연인원),서울, M17 ,70-79,6693,
입원(연인원),서울, Z51 ,70-79,4467,
입원(연인원),서울, F20 ,70-79,1345,
입원(연인원),서울, C34 ,70-79,6370,
입원(연인원),서울, N18 ,70-79,3689,
입원(연인원),서울, M48 ,70-79,3729,
입원(연인원),서울, H25 ,70-79,3628,
입원(연인원),서울, I63 ,70-79,1817,
입원(연인원),서울, J15 ,70-79,1700,
입원(연인원),서울, E11 ,70-79,1985,
입원(연인원),서울, I50 ,70-79,1378,
입원(연인원),서울, S72 ,70-79,710,
입원(연인원),서울, I25 ,70-79,2444,
입원(연인원),서울, C16 ,70-79,2532,
입원(연인원),서울, M75 ,70-79,2351,
입원(연인원),서울, C61 ,70-79,2718,
입원(연인원),서울, C22 ,70-79,2058,
입원(연인원),서울, K80 ,70-79,1842,
입원(연인원),서울, S06 ,70-79,1731,
외래,서울, N40 ,70-79,44207,
외래,서울, I10 ,70-79,34447,
외래,서울, K05 ,70-79,34906,
외래,서울, E11 ,70-79,35780,
외래,서울, K08 ,70-79,30757,
외래,서울, M48 ,70-79,20767,
외래,서울, L30 ,70-79,20829,
외래,서울, I20 ,70-79,18836,
외래,서울, I63 ,70-79,14843,
외래,서울, H25 ,70-79,13158,
외래,서울, G81 ,70-79,12041,
외래,서울, M51 ,70-79,12351,
외래,서울, N18 ,70-79,10283,
외래,서울, R42 ,70-79,10572,
외래,서울, C61 ,70-79,13458,
외래,서울, U07 ,70-79,2916,
외래,서울, M17 ,70-79,10324,
외래,서울, R52 ,70-79,9105,
외래,서울, H35 ,70-79,10920,
외래,서울,K02,70-79,9262,치과
입원(연인원),서울, M17 ,70-79,5793,
입원(연인원),서울, Z51 ,70-79,3706,
입원(연인원),서울, U07 ,70-79,2471,
입원(연인원),서울, F20 ,70-79,1622,
입원(연인원),서울, C34 ,70-79,4811,
입원(연인원),서울, I50 ,70-79,3677,
입원(연인원),서울, G81 ,70-79,3734,
입원(연인원),서울, N18 ,70-79,3945,
입원(연인원),서울, M48 ,70-79,3321,
입원(연인원),서울, I25 ,70-79,2914,
입원(연인원),서울, H25 ,70-79,2964,
입원(연인원),서울, C61 ,70-79,3482,
입원(연인원),서울, J15 ,70-79,805,
입원(연인원),서울, S72 ,70-79,1119,
입원(연인원),서울, E11 ,70-79,2144,
입원(연인원),서울, M75 ,70-79,2210,
입원(연인원),서울, I63 ,70-79,1678,
입원(연인원),서울, J18 ,70-79,1491,
입원(연인원),서울, T84 ,70-79,2320,
입원(연인원),서울, S06 ,70-79,1674,
외래,서울, N40 ,70-79,41658,
외래,서울, E11 ,70-79,37582,
외래,서울, K05 ,70-79,32118,
외래,서울, I10 ,70-79,30258,
외래,서울, K08 ,70-79,28028,
외래,서울, L30 ,70-79,20276,
외래,서울, I20 ,70-79,18880,
외래,서울, M48 ,70-79,16480,
외래,서울, I63 ,70-79,14515,
외래,서울, N18 ,70-79,12364,
외래,서울, M51 ,70-79,13045,
외래,서울, H35 ,70-79,12405,
외래,서울, Z11 ,70-79,6115,
외래,서울, R42 ,70-79,10448,
외래,서울, G81 ,70-79,10994,
외래,서울, R52 ,70-79,9163,
외래,서울, C61 ,70-79,12188,
외래,서울, H42 ,70-79,9809,
외래,서울, K02 ,70-79,8916,
외래,서울,K04,70-79,9913,치과
입원(연인원),서울, G81 ,70-79,8214,
입원(연인원),서울, M17 ,70-79,7434,
입원(연인원),서울, G82 ,70-79,5324,
입원(연인원),서울, Z51 ,70-79,4611,
입원(연인원),서울, F20 ,70-79,1818,
입원(연인원),서울, C34 ,70-79,5665,
입원(연인원),서울, I50 ,70-79,2198,
입원(연인원),서울, M48 ,70-79,3643,
입원(연인원),서울, I63 ,70-79,3211,
입원(연인원),서울, C61 ,70-79,4486,
입원(연인원),서울, H25 ,70-79,3330,
입원(연인원),서울, I25 ,70-79,3465,
입원(연인원),서울, S72 ,70-79,1628,
입원(연인원),서울, E11 ,70-79,2649,
입원(연인원),서울, J18 ,70-79,1556,
입원(연인원),서울, S06 ,70-79,2445,
입원(연인원),서울, N17 ,70-79,1067,
입원(연인원),서울, M75 ,70-79,2683,
입원(연인원),서울, N18 ,70-79,2041,
입원(연인원),서울, C16 ,70-79,1801,
외래,서울, N40 ,70-79,39889,
외래,서울, E11 ,70-79,35385,
외래,서울, K05 ,70-79,30325,
외래,서울, K08 ,70-79,31979,
외래,서울, M51 ,70-79,20442,
외래,서울, I20 ,70-79,20181,
외래,서울, L30 ,70-79,17909,
외래,서울, I63 ,70-79,14263,
외래,서울, N18 ,70-79,13008,
외래,서울, I10 ,70-79,12978,
외래,서울, R42 ,70-79,11565,
외래,서울, C61 ,70-79,13403,
외래,서울, G81 ,70-79,11179,
외래,서울, H35 ,70-79,11956,
외래,서울, K02 ,70-79,10014,
외래,서울, I11 ,70-79,10142,
외래,서울, K04 ,70-79,10406,
외래,서울, R52 ,70-79,8934,
외래,서울, M75 ,70-79,9335,
외래,서울,H42,70-79,8297,안과
입원(연인원),부산, M48 ,70-79,15301,
입원(연인원),부산, M51 ,70-79,7187,
입원(연인원),부산, M17 ,70-79,4809,
입원(연인원),부산, M75 ,70-79,3955,
입원(연인원),부산, S46 ,70-79,3355,
입원(연인원),부산, I63 ,70-79,2920,
입원(연인원),부산, I20 ,70-79,2986,
입원(연인원),부산, U07 ,70-79,367,
입원(연인원),부산, E11 ,70-79,3002,
입원(연인원),부산, J18 ,70-79,2024,
입원(연인원),부산, I50 ,70-79,1930,
입원(연인원),부산, I69 ,70-79,2148,
입원(연인원),부산, M50 ,70-79,1793,
입원(연인원),부산, M96 ,70-79,2333,
입원(연인원),부산, M43 ,70-79,1880,
입원(연인원),부산, C16 ,70-79,1948,
입원(연인원),부산, C34 ,70-79,1318,
입원(연인원),부산, C22 ,70-79,1677,
입원(연인원),부산, S32 ,70-79,963,
입원(연인원),부산, G81 ,70-79,1636,
외래,부산,N40,70-79,30461,비뇨의학과
외래,부산,E11,70-79,18205,내과
외래,부산,U07,70-79,3128,내과
외래,부산,I10,70-79,13795,내과
외래,부산,M48,70-79,14226,정형외과
외래,부산,M17,70-79,12373,정형외과
외래,부산,I20,70-79,12155,내과
외래,부산,N18,70-79,10203,내과
외래,부산,K05,70-79,9146,치과
외래,부산,Z26,70-79,2987,내과
외래,부산,L29,70-79,8055,피부과
외래,부산,K02,70-79,7370,치과
외래,부산,M54,70-79,7716,재활의학과
외래,부산,L30,70-79,6786,피부과
외래,부산,K08,70-79,6401,치과
외래,부산,Z00,70-79,1348,내과
외래,부산,I63,70-79,5977,신경과
외래,부산,H25,70-79,6052,안과
외래,부산,H04,70-79,4962,안과
외래,부산,H35,70-79,5362,안과
입원(연인원),부산, M48 ,70-79,11414,
입원(연인원),부산, M51 ,70-79,4509,
입원(연인원),부산, M17 ,70-79,4150,
입원(연인원),부산, I63 ,70-79,3409,
입원(연인원),부산, U07 ,70-79,2098,
입원(연인원),부산, J18 ,70-79,2746,
입원(연인원),부산, M96 ,70-79,3784,
입원(연인원),부산, S46 ,70-79,3029,
입원(연인원),부산, I20 ,70-79,2585,
입원(연인원),부산, G81 ,70-79,2466,
입원(연인원),부산, E11 ,70-79,2365,
입원(연인원),부산, C34 ,70-79,1524,
입원(연인원),부산, M75 ,70-79,2172,
입원(연인원),부산, I50 ,70-79,1320,
입원(연인원),부산, C16 ,70-79,1644,
입원(연인원),부산, I69 ,70-79,1660,
입원(연인원),부산, S32 ,70-79,1385,
입원(연인원),부산, N18 ,70-79,1538,
입원(연인원),부산, S06 ,70-79,925,
입원(연인원),부산, M50 ,70-79,1093,
외래,부산, N40 ,70-79,22644,
외래,부산, E11 ,70-79,17080,
외래,부산, U07 ,70-79,3772,
외래,부산, L30 ,70-79,13841,
외래,부산, M17 ,70-79,11565,
외래,부산, I20 ,70-79,11939,
외래,부산, M48 ,70-79,11520,
외래,부산, I10 ,70-79,10024,
외래,부산, N18 ,70-79,8872,
외래,부산, K05 ,70-79,8761,
외래,부산, Z11 ,70-79,3380,
외래,부산, M54 ,70-79,6116,
외래,부산, K08 ,70-79,6187,
외래,부산, K02 ,70-79,5346,
외래,부산, I63 ,70-79,5507,
외래,부산, K21 ,70-79,4932,
외래,부산, N31 ,70-79,4756,
외래,부산, M75 ,70-79,4231,
외래,부산, R53 ,70-79,3879,
외래,부산,H25,70-79,4252,안과
입원(연인원),부산, M48 ,70-79,12557,
입원(연인원),부산, M51 ,70-79,6732,
입원(연인원),부산, J18 ,70-79,3966,
입원(연인원),부산, M96 ,70-79,3996,
입원(연인원),부산, I63 ,70-79,2939,
입원(연인원),부산, M17 ,70-79,3656,
입원(연인원),부산, G81 ,70-79,4167,
입원(연인원),부산, S46 ,70-79,3433,
입원(연인원),부산, I20 ,70-79,3736,
입원(연인원),부산, M75 ,70-79,2435,
입원(연인원),부산, N18 ,70-79,2299,
입원(연인원),부산, I69 ,70-79,2476,
입원(연인원),부산, S32 ,70-79,1959,
입원(연인원),부산, I50 ,70-79,1141,
입원(연인원),부산, N40 ,70-79,1645,
입원(연인원),부산, M43 ,70-79,1687,
입원(연인원),부산, C34 ,70-79,1010,
입원(연인원),부산, G82 ,70-79,1309,
입원(연인원),부산, M54 ,70-79,1716,
입원(연인원),부산, C16 ,70-79,1122,
외래,부산, N40 ,70-79,22297,
외래,부산, E11 ,70-79,16832,
외래,부산, L30 ,70-79,16215,
외래,부산, M17 ,70-79,12662,
외래,부산, I20 ,70-79,13309,
외래,부산, M48 ,70-79,12806,
외래,부산, N18 ,70-79,10250,
외래,부산, K05 ,70-79,9076,
외래,부산, I10 ,70-79,8188,
외래,부산, K08 ,70-79,6480,
외래,부산, M54 ,70-79,6135,
외래,부산, K02 ,70-79,5667,
외래,부산, N31 ,70-79,5471,
외래,부산, F06 ,70-79,5900,
외래,부산, H35 ,70-79,5497,
외래,부산, I63 ,70-79,5139,
외래,부산, H36 ,70-79,5497,
외래,부산, M75 ,70-79,4522,
외래,부산, C61 ,70-79,5406,
외래,부산,K21,70-79,4594,내과
입원(연인원),인천, E11 ,70-79,1752,
입원(연인원),인천, N31 ,70-79,1537,
입원(연인원),인천, M17 ,70-79,1754,
입원(연인원),인천, M48 ,70-79,1198,
입원(연인원),인천, M19 ,70-79,898,
입원(연인원),인천, J44 ,70-79,749,
입원(연인원),인천, N40 ,70-79,1093,
입원(연인원),인천, C61 ,70-79,470,
입원(연인원),인천, M75 ,70-79,562,
입원(연인원),인천, I10 ,70-79,120,
입원(연인원),인천, C67 ,70-79,186,
입원(연인원),인천, K56 ,70-79,175,
입원(연인원),인천, J45 ,70-79,455,
입원(연인원),인천, J21 ,70-79,201,
입원(연인원),인천, J18 ,70-79,251,
입원(연인원),인천, G81 ,70-79,304,
입원(연인원),인천, M96 ,70-79,387,
입원(연인원),인천, H25 ,70-79,353,
입원(연인원),인천, K81 ,70-79,7,
입원(연인원),인천, K59 ,70-79,22,
외래,인천, N40 ,70-79,1529,
외래,인천, Z26 ,70-79,4086,
외래,인천, I10 ,70-79,2547,
외래,인천, K05 ,70-79,2357,
외래,인천, E11 ,70-79,1241,
외래,인천, M48 ,70-79,6153,
외래,인천, H04 ,70-79,1545,
외래,인천, M19 ,70-79,1498,
외래,인천, H25 ,70-79,1776,
외래,인천, M54 ,70-79,5647,
외래,인천, L24 ,70-79,1283,
외래,인천, K04 ,70-79,1334,
외래,인천, B35 ,70-79,1718,
외래,인천, I63 ,70-79,2139,
외래,인천, K29 ,70-79,3003,
외래,인천, R52 ,70-79,2187,
외래,인천, K02 ,70-79,1066,
외래,인천, H90 ,70-79,11694,
외래,인천, K21 ,70-79,1101,
외래,인천, M75 ,70-79,3718,
입원(연인원),인천, N40 ,70-79,976,
입원(연인원),인천, N31 ,70-79,656,
입원(연인원),인천, E11 ,70-79,527,
입원(연인원),인천, M48 ,70-79,583,
입원(연인원),인천, C67 ,70-79,235,
입원(연인원),인천, C61 ,70-79,141,
입원(연인원),인천, U07 ,70-79,146,
입원(연인원),인천, G81 ,70-79,186,
입원(연인원),인천, M54 ,70-79,56,
입원(연인원),인천, M17 ,70-79,137,
입원(연인원),인천, M19 ,70-79,202,
입원(연인원),인천, E14 ,70-79,70,
입원(연인원),인천, M51 ,70-79,76,
입원(연인원),인천, I63 ,70-79,157,
입원(연인원),인천, G95 ,70-79,27,
입원(연인원),인천, J44 ,70-79,79,
입원(연인원),인천, M50 ,70-79,31,
입원(연인원),인천, C34 ,70-79,53,
입원(연인원),인천, I10 ,70-79,24,
입원(연인원),인천, S72 ,70-79,58,
외래,인천, N40 ,70-79,13487,
외래,인천, I10 ,70-79,6583,
외래,인천, M54 ,70-79,5736,
외래,인천, K05 ,70-79,5126,
외래,인천, E11 ,70-79,4198,
외래,인천, Z26 ,70-79,2540,
외래,인천, U07 ,70-79,1639,
외래,인천, M48 ,70-79,3980,
외래,인천, M17 ,70-79,3005,
외래,인천, M75 ,70-79,2425,
외래,인천, M51 ,70-79,2030,
외래,인천, I63 ,70-79,1670,
외래,인천, H04 ,70-79,1769,
외래,인천, K04 ,70-79,1983,
외래,인천, M19 ,70-79,1840,
외래,인천, B35 ,70-79,1750,
외래,인천, G81 ,70-79,1656,
외래,인천, L24 ,70-79,1433,
외래,인천, K29 ,70-79,1285,
외래,인천, H25 ,70-79,1066,
입원(연인원),인천,M48,70-79,1268,정형외과
입원(연인원),인천,N40,70-79,2403,비뇨의학과
입원(연인원),인천,M17,70-79,1283,정형외과
입원(연인원),인천,M75,70-79,1283,정형외과
입원(연인원),인천,C67,70-79,442,비뇨의학과
입원(연인원),인천,C61,70-79,671,비뇨의학과
입원(연인원),인천,E11,70-79,671,내과
입원(연인원),인천,I63,70-79,469,신경과
입원(연인원),인천,N31,70-79,574,비뇨의학과
입원(연인원),인천,J18,70-79,243,내과
입원(연인원),인천,G81,70-79,445,재활의학과
입원(연인원),인천,F00,70-79,155,신경과
입원(연인원),인천,M51,70-79,319,재활의학과
입원(연인원),인천,I61,70-79,327,재활의학과
입원(연인원),인천,S72,70-79,231,정형외과
입원(연인원),인천,M54,70-79,95,재활의학과
입원(연인원),인천,S22,70-79,170,신경외과
입원(연인원),인천,S82,70-79,262,정형외과
입원(연인원),인천,S32,70-79,198,신경외과
입원(연인원),인천,N30,70-79,183,비뇨의학과
외래,인천,N40,70-79,13304,비뇨의학과
외래,인천,K05,70-79,3582,치과
외래,인천,M48,70-79,3372,정형외과
외래,인천,E11,70-79,4730,내과
외래,인천,I10,70-79,6172,내과
외래,인천,M17,70-79,4654,정형외과
외래,인천,M75,70-79,4142,정형외과
외래,인천,Z26,70-79,3520,내과
외래,인천,M54,70-79,8091,재활의학과
외래,인천,K04,70-79,1359,치과
외래,인천,J40,70-79,2310,내과
외래,인천,H25,70-79,2035,안과
외래,인천,I63,70-79,1400,신경과
외래,인천,G81,70-79,1391,재활의학과
외래,인천,H04,70-79,1435,안과
외래,인천,M51,70-79,995,재활의학과
외래,인천,H90,70-79,1664,이비인후과
외래,인천,M50,70-79,1924,재활의학과
외래,인천,B35,70-79,1744,피부과
외래,인천,L23,70-79,1539,피부과
입원(연인원),대구, N18 ,70-79,5601,
입원(연인원),대구, E11 ,70-79,8998,
입원(연인원),대구, M48 ,70-79,6464,
입원(연인원),대구, U07 ,70-79,232,
입원(연인원),대구, J18 ,70-79,1938,
입원(연인원),대구, I20 ,70-79,4636,
입원(연인원),대구, M51 ,70-79,4527,
입원(연인원),대구, Z51 ,70-79,2031,
입원(연인원),대구, M17 ,70-79,3805,
입원(연인원),대구, S32 ,70-79,2399,
입원(연인원),대구, I50 ,70-79,676,
입원(연인원),대구, M75 ,70-79,1732,
입원(연인원),대구, I63 ,70-79,795,
입원(연인원),대구, I48 ,70-79,1254,
입원(연인원),대구, H25 ,70-79,577,
입원(연인원),대구, K80 ,70-79,365,
입원(연인원),대구, C61 ,70-79,405,
입원(연인원),대구, D13 ,70-79,285,
입원(연인원),대구, R07 ,70-79,200,
입원(연인원),대구, Z03 ,70-79,115,
외래,대구, N40 ,70-79,24995,
외래,대구, E11 ,70-79,15483,
외래,대구, I10 ,70-79,14066,
외래,대구, M51 ,70-79,10960,
외래,대구, M48 ,70-79,9523,
외래,대구, I20 ,70-79,9703,
외래,대구, Z26 ,70-79,3802,
외래,대구, I63 ,70-79,6600,
외래,대구, H25 ,70-79,6995,
외래,대구, K08 ,70-79,6710,
외래,대구, N18 ,70-79,4973,
외래,대구, K05 ,70-79,4626,
외래,대구, M17 ,70-79,4090,
외래,대구, K21 ,70-79,3890,
외래,대구, F00 ,70-79,1966,
외래,대구, M75 ,70-79,3834,
외래,대구, U07 ,70-79,900,
외래,대구, C61 ,70-79,3515,
외래,대구, B35 ,70-79,3605,
외래,대구,I48,70-79,3286,내과
입원(연인원),대구,U07,70-79,2482,내과
입원(연인원),대구,M51,70-79,6248,재활의학과
입원(연인원),대구,E11,70-79,5604,내과
입원(연인원),대구,M48,70-79,4919,정형외과
입원(연인원),대구,N18,70-79,2822,내과
입원(연인원),대구,I20,70-79,4124,내과
입원(연인원),대구,Z51,70-79,1911,응급실
입원(연인원),대구,M17,70-79,3430,정형외과
입원(연인원),대구,Z50,70-79,2524,
입원(연인원),대구,J18,70-79,1599,내과
입원(연인원),대구,S32,70-79,1573,신경외과
입원(연인원),대구,M75,70-79,1662,정형외과
입원(연인원),대구,I48,70-79,1646,내과
입원(연인원),대구,H25,70-79,536,안과
입원(연인원),대구,R07,70-79,507,내과
입원(연인원),대구,A09,70-79,321,내과
입원(연인원),대구,K80,70-79,177,내과
입원(연인원),대구,K40,70-79,144,외과
입원(연인원),대구,C61,70-79,143,비뇨의학과
입원(연인원),대구,Z03,70-79,137,정신건강의학과
외래,대구,N40,70-79,22169,비뇨의학과
외래,대구,E11,70-79,16074,내과
외래,대구,U07,70-79,6199,내과
외래,대구,I10,70-79,11919,내과
외래,대구,M51,70-79,15350,재활의학과
외래,대구,I20,70-79,10089,내과
외래,대구,M48,70-79,8365,정형외과
외래,대구,I63,70-79,6889,신경과
외래,대구,N18,70-79,5961,내과
외래,대구,K08,70-79,6195,치과
외래,대구,Z26,70-79,2962,내과
외래,대구,H25,70-79,5908,안과
외래,대구,K05,70-79,4550,치과
외래,대구,M17,70-79,4087,정형외과
외래,대구,K21,70-79,3929,내과
외래,대구,F00,70-79,2072,신경과
외래,대구,Z11,70-79,2032,내과
외래,대구,C61,70-79,3610,비뇨의학과
외래,대구,K04,70-79,3444,치과
외래,대구,G62,70-79,4709,재활의학과
입원(연인원),대구, M51 ,70-79,8114,
입원(연인원),대구, E11 ,70-79,8046,
입원(연인원),대구, M48 ,70-79,4858,
입원(연인원),대구, J18 ,70-79,2630,
입원(연인원),대구, M17 ,70-79,4467,
입원(연인원),대구, I20 ,70-79,4055,
입원(연인원),대구, Z51 ,70-79,1821,
입원(연인원),대구, N18 ,70-79,3850,
입원(연인원),대구, Z50 ,70-79,2341,
입원(연인원),대구, S32 ,70-79,2052,
입원(연인원),대구, J44 ,70-79,1302,
입원(연인원),대구, M75 ,70-79,2023,
입원(연인원),대구, I48 ,70-79,1211,
입원(연인원),대구, S22 ,70-79,625,
입원(연인원),대구, U07 ,70-79,572,
입원(연인원),대구, I70 ,70-79,430,
입원(연인원),대구, H25 ,70-79,454,
입원(연인원),대구, R07 ,70-79,391,
입원(연인원),대구, C61 ,70-79,224,
입원(연인원),대구, Z03 ,70-79,68,
외래,대구, N40 ,70-79,18255,
외래,대구, M51 ,70-79,17897,
외래,대구, E11 ,70-79,13842,
외래,대구, I10 ,70-79,10748,
외래,대구, I20 ,70-79,9737,
외래,대구, M48 ,70-79,7625,
외래,대구, N18 ,70-79,7054,
외래,대구, I63 ,70-79,6020,
외래,대구, K08 ,70-79,5928,
외래,대구, Z26 ,70-79,2851,
외래,대구, H25 ,70-79,5680,
외래,대구, M17 ,70-79,4691,
외래,대구, K05 ,70-79,4273,
외래,대구, F00 ,70-79,2274,
외래,대구, G62 ,70-79,5121,
외래,대구, K04 ,70-79,3678,
외래,대구, C61 ,70-79,3437,
외래,대구, M75 ,70-79,3442,
외래,대구, B35 ,70-79,3283,
외래,대구, I48 ,70-79,3204,
입원(연인원),대전, U07 ,70-79,1093,
입원(연인원),대전, M48 ,70-79,5558,
입원(연인원),대전, M17 ,70-79,3685,
입원(연인원),대전, E11 ,70-79,2936,
입원(연인원),대전, I69 ,70-79,2009,
입원(연인원),대전, M75 ,70-79,2170,
입원(연인원),대전, J18 ,70-79,723,
입원(연인원),대전, I61 ,70-79,1230,
입원(연인원),대전, J98 ,70-79,610,
입원(연인원),대전, C16 ,70-79,1181,
입원(연인원),대전, M51 ,70-79,1303,
입원(연인원),대전, M96 ,70-79,1489,
입원(연인원),대전, S32 ,70-79,538,
입원(연인원),대전, K63 ,70-79,1287,
입원(연인원),대전, M54 ,70-79,1297,
입원(연인원),대전, S06 ,70-79,1188,
입원(연인원),대전, G82 ,70-79,961,
입원(연인원),대전, I63 ,70-79,930,
입원(연인원),대전, S72 ,70-79,314,
입원(연인원),대전, R42 ,70-79,1195,
외래,대전, N40 ,70-79,19621,
외래,대전, E11 ,70-79,13721,
외래,대전, I10 ,70-79,9582,
외래,대전, U07 ,70-79,1647,
외래,대전, M48 ,70-79,11155,
외래,대전, K05 ,70-79,9419,
외래,대전, M54 ,70-79,8802,
외래,대전, K63 ,70-79,7106,
외래,대전, K29 ,70-79,5010,
외래,대전, I69 ,70-79,6231,
외래,대전, E86 ,70-79,5546,
외래,대전, M17 ,70-79,5346,
외래,대전, Z26 ,70-79,1319,
외래,대전, N18 ,70-79,4270,
외래,대전, Z29 ,70-79,2068,
외래,대전, F03 ,70-79,3497,
외래,대전, L29 ,70-79,4428,
외래,대전, M75 ,70-79,3526,
외래,대전, R42 ,70-79,3227,
외래,대전,J44,70-79,3666,내과
입원(연인원),대전,  M48  ,70-79,3998,
입원(연인원),대전,  M17  ,70-79,3831,
입원(연인원),대전,  U07  ,70-79,1190,
입원(연인원),대전,  E11  ,70-79,2793,
입원(연인원),대전,  I69  ,70-79,1894,
입원(연인원),대전,  M75  ,70-79,1936,
입원(연인원),대전,  G82  ,70-79,1785,
입원(연인원),대전,  N18  ,70-79,1183,
입원(연인원),대전,  S06  ,70-79,1183,
입원(연인원),대전,  M96  ,70-79,1524,
입원(연인원),대전,  S72  ,70-79,629,
입원(연인원),대전,  J18  ,70-79,395,
입원(연인원),대전,  I63  ,70-79,797,
입원(연인원),대전,  K63  ,70-79,1180,
입원(연인원),대전,  M51  ,70-79,1132,
입원(연인원),대전,  M54  ,70-79,1023,
입원(연인원),대전,  C16  ,70-79,534,
입원(연인원),대전,  C34  ,70-79,407,
입원(연인원),대전,  S32  ,70-79,618,
