월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
11,비뇨의학과,경쾌,1,중앙,2023,C61,전립선의 악성 신생물
11,이비인후과,호전,1,중앙,2023,D02,중이 및 호흡계통의 제자리암종
11,재활의학과,호전,1,중앙,2023,G61,염증성 다발신경병증
11,심장혈관흉부외과,호전,1,중앙,2023,Q23,대동맥판 및 승모판의 선천기형
11,가정의학과,48시간 전 사망,1,중앙,2023,C24,담도의 기타 및 상세불명 부분의 악성 신생물
11,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C23,담낭의 악성 신생물
11,혈액종양내과,치료안함,1,중앙,2023,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이"
11,정신건강의학과,경쾌,1,중앙,2023,F20,조현병
11,소화기내과,호전,1,중앙,2023,K64,치핵 및 항문주위정맥혈전증
11,안과,호전,3,중앙,2023,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
11,통증클리닉,호전,1,중앙,2023,G90,자율신경계통의 장애
11,호스피스완화의료센터,경쾌,3,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
11,소화기내과,호전,1,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
11,재활의학과,호전,1,중앙,2023,M51,기타 추간판장애
11,류마티스내과,호전,1,중앙,2023,M32,전신홍반루푸스
11,이비인후과,호전,2,중앙,2023,H91,기타 청력소실
11,신장내과,48시간 전 사망,1,중앙,2023,N17,급성 신부전
11,이비인후과,호전,1,중앙,2023,D33,뇌 및 중추신경계통의 기타 부분의 양성 신생물
11,심장혈관흉부외과,치료안함,2,중앙,2023,I20,협심증
11,신장내과,호전,1,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
11,소화기내과,호전,1,중앙,2023,C34,기관지 및 폐의 악성 신생물
11,혈액종양내과,치료안함,3,중앙,2023,C34,기관지 및 폐의 악성 신생물
11,혈액종양내과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
11,소화기내과,호전,1,중앙,2023,K20,식도염
11,신장내과,48시간 전 사망,1,중앙,2023,N18,만성 신장병
11,신장내과,치료안함,1,중앙,2023,N18,만성 신장병
11,산부인과,호전,1,중앙,2023,D25,자궁의 평활근종
11,호흡기알레르기내과,호전,1,중앙,2023,A31,기타 형태의 마이코박테리아에 의한 감염
11,정형외과,호전,1,중앙,2023,S73,"고관절의 관절 및 인대의 탈구, 염좌 및 긴장"
11,재활의학과,경쾌,1,중앙,2023,G81,편마비
11,입원전담의학과,호전,1,중앙,2023,N39,비뇨계통의 기타 장애
12,외과,호전,1,중앙,2023,C19,직장구불결장접합부의 악성 신생물
12,순환기내과,호전,15,중앙,2023,I48,심방세동 및 조동
12,순환기내과,호전,2,중앙,2023,I31,심장막의 기타 질환
12,소화기내과,호전,8,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
12,호흡기알레르기내과,호전,2,중앙,2023,J84,기타 간질성 폐질환
12,외과,호전,4,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
12,비뇨의학과,호전,3,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
12,입원전담의학과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
12,정형외과,호전,2,중앙,2023,G56,팔의 단일신경병증
12,외과,호전,6,중앙,2023,C16,위의 악성 신생물
12,혈액종양내과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
12,호흡기알레르기내과,호전,1,중앙,2023,J69,고체 및 액체에 의한 폐렴
12,비뇨의학과,호전,1,중앙,2023,C65,신우의 악성 신생물
12,입원전담의학과,호전,2,중앙,2023,N39,비뇨계통의 기타 장애
12,소화기내과,호전,1,중앙,2023,K27,상세불명 부위의 소화성 궤양
12,혈액종양내과,호전,7,중앙,2023,C34,기관지 및 폐의 악성 신생물
12,정형외과,호전,6,중앙,2023,S32,요추 및 골반의 골절
12,호흡기알레르기내과,치료안함,3,중앙,2023,C34,기관지 및 폐의 악성 신생물
12,신경과,치료안함,1,중앙,2023,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애"
12,신경외과,호전,5,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
12,산부인과,호전,2,중앙,2023,C54,자궁체부의 악성 신생물
12,이비인후과,호전,1,중앙,2023,J36,편도주위농양
12,신경과,48시간 전 사망,1,중앙,2023,I63,뇌경색증
12,신경과,치료안함,1,중앙,2023,I66,뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착
12,정형외과,호전,1,중앙,2023,R52,달리 분류되지 않은 통증
12,정형외과,호전,1,중앙,2023,D36,기타 및 상세불명 부위의 양성 신생물
12,통증클리닉,호전,1,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
12,외과,호전,2,중앙,2023,C50,유방의 악성 신생물
12,산부인과,호전,2,중앙,2023,N83,"난소, 난관 및 넓은인대의 비염증성 장애"
12,소화기내과,호전,7,중앙,2023,K80,담석증
12,외과,호전,2,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
12,혈액종양내과,48시간 전 사망,2,중앙,2023,J70,기타 외부요인에 의한 호흡기병태
12,외과,호전,1,중앙,2023,K55,장의 혈관장애
12,소화기내과,호전,2,중앙,2023,K51,궤양성 대장염
12,호흡기알레르기내과,48시간 전 사망,6,중앙,2023,J18,상세불명 병원체의 폐렴
12,산부인과,호전,2,중앙,2023,N81,여성생식기탈출
12,이비인후과,불변(호전안됨),1,중앙,2023,H65,비화농성 중이염
12,순환기내과,호전,1,중앙,2023,E85,아밀로이드증
12,소화기내과,호전,1,중앙,2023,K75,기타 염증성 간질환
12,산부인과,호전,2,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
12,정형외과,호전,4,중앙,2023,M43,기타 변형성 등병증
12,정형외과,불변(호전안됨),1,중앙,2023,M16,고관절증
12,이비인후과,호전,1,중앙,2023,J35,편도 및 아데노이드의 만성 질환
12,정형외과,호전,1,중앙,2023,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장"
12,혈액종양내과,호전,1,중앙,2023,C61,전립선의 악성 신생물
12,신경외과,호전,1,중앙,2023,M80,병적 골절을 동반한 골다공증
12,류마티스내과,호전,1,중앙,2023,J18,상세불명 병원체의 폐렴
12,안과,불변(호전안됨),1,중앙,2023,H33,망막박리 및 망막열공
12,입원전담의학과,호전,1,중앙,2023,N10,급성 세뇨관-간질신장염
12,외과,치료안함,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
12,소화기내과,치료안함,1,중앙,2023,C16,위의 악성 신생물
12,호흡기알레르기내과,48시간 전 사망,1,중앙,2023,T17,기도의 이물
12,산부인과,호전,1,중앙,2023,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애
12,구강악안면외과,호전,1,중앙,2023,K04,치수 및 근단주위조직의 질환
12,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C25,췌장의 악성 신생물
12,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,I20,협심증
12,외과,호전,2,중앙,2023,N60,양성 유방형성이상
12,입원전담의학과,48시간 전 사망,1,중앙,2023,K81,담낭염
12,입원전담의학과,호전,1,중앙,2023,I42,심근병증
12,신경과,48시간 전 사망,1,중앙,2023,G20,파킨슨병
12,소화기내과,호전,1,중앙,2023,K26,십이지장궤양
12,입원전담의학과,경쾌,1,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
12,비뇨의학과,호전,1,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
01,혈액종양내과,호전,1,중앙,2023,K85,급성 췌장염
01,신경외과,호전,11,중앙,2023,M48,기타 척추병증
01,외과,호전,5,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
01,신장내과,호전,3,중앙,2023,N39,비뇨계통의 기타 장애
01,신경과,치료안함,23,중앙,2023,Z04,기타 이유의 검사 및 관찰
01,비뇨의학과,호전,1,중앙,2023,N10,급성 세뇨관-간질신장염
01,비뇨의학과,호전,1,중앙,2023,N49,달리 분류되지 않은 남성생식기관의 염증성 장애
01,정형외과,호전,9,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
01,외과,호전,12,중앙,2023,I83,하지의 정맥류
01,외과,호전,4,중앙,2023,K64,치핵 및 항문주위정맥혈전증
01,호스피스완화의료센터,경쾌,5,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
01,순환기내과,호전,4,중앙,2023,I49,기타 심장부정맥
01,순환기내과,호전,7,중앙,2023,I48,심방세동 및 조동
01,혈액종양내과,호전,2,중앙,2023,J18,상세불명 병원체의 폐렴
01,정신건강의학과,치료안함,1,중앙,2023,F32,우울에피소드
01,비뇨의학과,호전,8,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
01,산부인과,불변(호전안됨),1,중앙,2023,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애
01,산부인과,호전,3,중앙,2023,N84,여성생식관의 폴립
01,안과,호전,6,중앙,2023,H40,녹내장
01,정형외과,호전,9,중앙,2023,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증"
01,가정의학과,호전,2,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
01,비뇨의학과,호전,2,중앙,2023,N13,폐색성 및 역류성 요로병증
01,이비인후과,치료안함,1,중앙,2023,C77,림프절의 이차성 및 상세불명의 악성 신생물
01,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,J93,기흉
01,정신건강의학과,호전,3,중앙,2023,F31,양극성 정동장애
01,외과,호전,3,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
01,소화기내과,호전,2,중앙,2023,K21,위-식도역류병
01,혈액종양내과,호전,2,중앙,2023,D46,골수형성이상증후군
01,비뇨의학과,호전,10,중앙,2023,C67,방광의 악성 신생물
01,재활의학과,호전,3,중앙,2023,R26,보행과 이동의 이상
01,재활의학과,호전,1,중앙,2023,S72,대퇴골의 골절
01,외과,호전,1,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
01,외과,치료안함,1,중앙,2023,D35,기타 및 상세불명의 내분비선의 양성 신생물
01,호흡기알레르기내과,호전,1,중앙,2023,J86,농흉
01,신경과,호전,1,중앙,2023,G70,중증근무력증 및 기타 근신경장애
01,산부인과,호전,1,중앙,2023,N95,폐경 및 기타 폐경전후 장애
01,정형외과,호전,1,중앙,2023,M67,윤활막 및 힘줄의 기타 장애
01,비뇨의학과,호전,2,중앙,2023,T83,"비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증"
01,외과,호전,1,중앙,2023,K52,기타 비감염성 위장염 및 결장염
01,안과,호전,1,중앙,2023,H05,안와의 장애
01,정형외과,호전,2,중앙,2023,D21,결합조직 및 기타 연조직의 기타 양성 신생물
01,심장혈관흉부외과,호전,1,중앙,2023,I70,죽상경화증
01,심장혈관흉부외과,치료안함,1,중앙,2023,I34,비류마티스성 승모판장애
01,이비인후과,호전,1,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
01,이비인후과,호전,2,중앙,2023,H60,외이염
01,외과,호전,1,중앙,2023,C50,유방의 악성 신생물
01,신경외과,호전,1,중앙,2023,M53,달리 분류되지 않은 기타 등병증
01,외과,호전,1,중앙,2023,D73,비장의 질환
01,소화기내과,치료안함,2,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
01,신장내과,48시간 전 사망,1,중앙,2023,N18,만성 신장병
01,혈액종양내과,치료안함,1,중앙,2023,C82,소포성 림프종
01,신경과,호전,2,중앙,2023,G20,파킨슨병
01,혈액종양내과,호전,1,중앙,2023,K83,담도의 기타 질환
01,입원전담의학과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
01,류마티스내과,호전,1,중앙,2023,M32,전신홍반루푸스
02,외과,호전,4,중앙,2023,N18,만성 신장병
02,외과,호전,2,중앙,2023,C18,결장의 악성 신생물
02,소화기내과,호전,1,중앙,2023,C15,식도의 악성 신생물
02,감염내과,48시간 전 사망,1,중앙,2023,J69,고체 및 액체에 의한 폐렴
02,호흡기알레르기내과,호전,7,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
02,신경과,치료안함,28,중앙,2023,Z04,기타 이유의 검사 및 관찰
02,신경외과,치료안함,8,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
02,안과,호전,12,중앙,2023,H35,기타 망막장애
02,심장혈관흉부외과,호전,6,중앙,2023,C34,기관지 및 폐의 악성 신생물
02,순환기내과,호전,1,중앙,2023,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람
02,정형외과,호전,5,중앙,2023,M23,무릎의 내부장애
02,정형외과,불변(호전안됨),1,중앙,2023,M48,기타 척추병증
02,심장혈관흉부외과,호전,1,중앙,2023,I63,뇌경색증
02,순환기내과,호전,25,중앙,2023,I50,심부전
02,순환기내과,호전,5,중앙,2023,I70,죽상경화증
02,순환기내과,치료안함,2,중앙,2023,I77,동맥 및 세동맥의 기타 장애
02,정형외과,호전,2,중앙,2023,M71,기타 윤활낭병증
02,호흡기알레르기내과,호전,1,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
02,신경외과,호전,3,중앙,2023,M43,기타 변형성 등병증
02,신경외과,호전,4,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
02,비뇨의학과,48시간 전 사망,1,중앙,2023,N20,신장 및 요관의 결석
02,입원전담의학과,48시간 전 사망,3,중앙,2023,J18,상세불명 병원체의 폐렴
02,심장혈관흉부외과,호전,1,중앙,2023,I97,달리 분류되지 않은 순환계통의 처치후 장애
02,이비인후과,호전,1,중앙,2023,R42,어지럼증 및 어지럼
02,외과,호전,2,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
02,외과,호전,1,중앙,2023,K65,복막염
02,소화기내과,호전,2,중앙,2023,K72,달리 분류되지 않은 간부전
02,감염내과,호전,2,중앙,2023,N39,비뇨계통의 기타 장애
02,신경과,호전,1,중앙,2023,I50,심부전
02,정형외과,호전,1,중앙,2023,R52,달리 분류되지 않은 통증
02,류마티스내과,호전,1,중앙,2023,J84,기타 간질성 폐질환
02,산부인과,치료안함,1,중앙,2023,C53,자궁경부의 악성 신생물
02,호스피스완화의료센터,48시간 전 사망,2,중앙,2023,C25,췌장의 악성 신생물
02,신경외과,호전,1,중앙,2023,I61,뇌내출혈
02,안과,호전,3,중앙,2023,H40,녹내장
02,정형외과,불변(호전안됨),1,중앙,2023,M75,어깨병변
02,정형외과,호전,1,중앙,2023,S62,손목 및 손부위의 골절
02,심장혈관흉부외과,호전,4,중앙,2023,I25,만성 허혈심장병
02,심장혈관흉부외과,치료안함,1,중앙,2023,I35,비류마티스성 대동맥판장애
02,신경과,치료안함,1,중앙,2023,R41,인지기능 및 자각에 관련된 기타 증상 및 징후
02,정신건강의학과,호전,2,중앙,2023,F43,심한 스트레스에 대한 반응 및 적응장애
02,정형외과,호전,1,중앙,2023,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장"
02,비뇨의학과,호전,3,중앙,2023,N21,하부요로의 결석
02,순환기내과,호전,1,중앙,2023,I31,심장막의 기타 질환
02,혈액종양내과,호전,1,중앙,2023,L27,내부로 섭취된 물질에 의한 피부염
02,신경외과,치료안함,1,중앙,2023,I72,기타 동맥류 및 박리
02,혈액종양내과,호전,2,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
02,신경외과,48시간 전 사망,1,중앙,2023,I61,뇌내출혈
02,정형외과,호전,4,중앙,2023,M20,손가락 및 발가락의 후천변형
02,외과,호전,1,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
02,혈액종양내과,호전,1,중앙,2023,B37,칸디다증
02,신경과,경쾌,1,중앙,2023,H53,시각장애
02,정형외과,호전,1,중앙,2023,D21,결합조직 및 기타 연조직의 기타 양성 신생물
02,신경외과,치료안함,1,중앙,2023,M51,기타 추간판장애
02,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
02,비뇨의학과,호전,1,중앙,2023,N32,방광의 기타 장애
02,소화기내과,호전,1,중앙,2023,K30,기능성 소화불량
02,호흡기알레르기내과,가망없는 퇴원,2,중앙,2023,J96,달리 분류되지 않은 호흡부전
02,신경외과,치료안함,1,중앙,2023,Z09,악성 신생물 이외의 병태에 대한 치료후 추적검사
02,입원전담의학과,호전,1,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
02,호스피스완화의료센터,호전,1,중앙,2023,C25,췌장의 악성 신생물
02,외과,호전,1,중앙,2023,K61,항문 및 직장부의 농양
02,소화기내과,호전,1,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
02,호흡기알레르기내과,호전,1,중앙,2023,I50,심부전
02,정형외과,치료안함,1,중앙,2023,S42,어깨 및 위팔의 골절
02,이비인후과,호전,1,중앙,2023,C82,소포성 림프종
02,신장내과,48시간 전 사망,1,중앙,2023,N17,급성 신부전
02,외과,호전,1,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
02,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
02,순환기내과,경쾌,1,중앙,2023,L03,연조직염
02,재활의학과,호전,1,중앙,2023,J44,기타 만성 폐쇄성 폐질환
03,입원전담의학과,48시간 전 사망,5,중앙,2023,J18,상세불명 병원체의 폐렴
03,외과,호전,5,중앙,2023,C22,간 및 간내 담관의 악성 신생물
03,외과,호전,1,중앙,2023,K83,담도의 기타 질환
03,소화기내과,호전,1,중앙,2023,R13,삼킴곤란
03,소화기내과,호전,1,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
03,외과,호전,2,중앙,2023,C16,위의 악성 신생물
03,호스피스완화의료센터,48시간 전 사망,20,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
03,소화기내과,호전,2,중앙,2023,C22,간 및 간내 담관의 악성 신생물
03,소화기내과,호전,3,중앙,2023,K52,기타 비감염성 위장염 및 결장염
03,소화기내과,호전,1,중앙,2023,K65,복막염
03,신경과,호전,28,중앙,2023,I63,뇌경색증
03,비뇨의학과,호전,2,중앙,2023,N30,방광염
03,혈액종양내과,치료안함,9,중앙,2023,C34,기관지 및 폐의 악성 신생물
03,신경외과,호전,5,중앙,2023,S06,두개내손상
03,소화기내과,호전,1,중앙,2023,D64,기타 빈혈
03,신장내과,호전,3,중앙,2023,Z49,투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람
03,호흡기알레르기내과,호전,1,중앙,2023,C34,기관지 및 폐의 악성 신생물
03,입원전담의학과,48시간 전 사망,1,중앙,2023,N39,비뇨계통의 기타 장애
03,신경외과,치료안함,5,중앙,2023,I67,기타 뇌혈관질환
03,외과,호전,8,중앙,2023,K64,치핵 및 항문주위정맥혈전증
03,외과,호전,2,중앙,2023,K81,담낭염
03,신경외과,호전,4,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
03,입원전담의학과,호전,3,중앙,2023,J44,기타 만성 폐쇄성 폐질환
03,이비인후과,호전,1,중앙,2023,C09,편도의 악성 신생물
03,소화기내과,호전,1,중앙,2023,K75,기타 염증성 간질환
03,호흡기알레르기내과,48시간 전 사망,2,중앙,2023,C34,기관지 및 폐의 악성 신생물
03,비뇨의학과,불변(호전안됨),3,중앙,2023,C61,전립선의 악성 신생물
03,심장혈관흉부외과,호전,1,중앙,2023,I48,심방세동 및 조동
03,소화기내과,호전,7,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
03,재활의학과,호전,4,중앙,2023,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람
03,안과,호전,1,중앙,2023,H04,눈물계통의 장애
03,이비인후과,치료안함,1,중앙,2023,R13,삼킴곤란
03,호흡기알레르기내과,치료안함,1,중앙,2023,T88,달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증
03,비뇨의학과,불변(호전안됨),1,중앙,2023,N40,전립선증식증
03,감염내과,호전,1,중앙,2023,I63,뇌경색증
03,정신건강의학과,호전,2,중앙,2023,F10,알코올사용에 의한 정신 및 행동 장애
03,신경외과,호전,2,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
03,이비인후과,호전,1,중앙,2023,G47,수면장애
03,치과,호전,2,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
03,재활의학과,호전,1,중앙,2023,M50,경추간판장애
03,신경외과,치료안함,2,중앙,2023,M48,기타 척추병증
03,산부인과,호전,1,중앙,2023,D27,난소의 양성 신생물
03,입원전담의학과,치료안함,1,중앙,2023,R07,목구멍 및 가슴의 통증
03,비뇨의학과,호전,1,중앙,2023,N43,음낭수종 및 정액류
03,심장혈관흉부외과,불변(호전안됨),3,중앙,2023,I25,만성 허혈심장병
03,심장혈관흉부외과,호전,1,중앙,2023,J93,기흉
03,혈액종양내과,48시간 전 사망,1,중앙,2023,C48,후복막 및 복막의 악성 신생물
03,호흡기알레르기내과,호전,1,중앙,2023,R55,실신 및 허탈
03,가정의학과,48시간 전 사망,1,중앙,2023,C25,췌장의 악성 신생물
03,신장내과,가망없는 퇴원,1,중앙,2023,N17,급성 신부전
03,비뇨의학과,호전,2,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
03,피부과,호전,1,중앙,2023,C44,기타 피부의 악성 신생물
03,비뇨의학과,치료안함,1,중앙,2023,N40,전립선증식증
03,이비인후과,호전,1,중앙,2023,D10,입 및 인두의 양성 신생물
03,비뇨의학과,호전,1,중앙,2023,T83,"비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증"
04,가정의학과,호전,1,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
04,외과,호전,2,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
04,혈액종양내과,호전,46,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
04,호흡기알레르기내과,호전,13,중앙,2023,J18,상세불명 병원체의 폐렴
04,산부인과,호전,2,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
04,비뇨의학과,호전,2,중앙,2023,N28,달리 분류되지 않은 신장 및 요관의 기타 장애
04,이비인후과,호전,1,중앙,2023,H91,기타 청력소실
04,외과,호전,7,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
04,가정의학과,호전,2,중앙,2023,R42,어지럼증 및 어지럼
04,호흡기알레르기내과,48시간 전 사망,1,중앙,2023,G11,유전성 운동실조
04,신경과,호전,1,중앙,2023,G25,기타 추체외로 및 운동 장애
04,정형외과,호전,1,중앙,2023,L03,연조직염
04,소화기내과,치료안함,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
04,소화기내과,호전,2,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
04,신경과,호전,14,중앙,2023,I63,뇌경색증
04,산부인과,호전,4,중앙,2023,N81,여성생식기탈출
04,소화기내과,호전,3,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
04,정형외과,불변(호전안됨),2,중앙,2023,M75,어깨병변
04,비뇨의학과,호전,4,중앙,2023,C67,방광의 악성 신생물
04,심장혈관흉부외과,치료안함,7,중앙,2023,J98,기타 호흡장애
04,호흡기알레르기내과,호전,2,중앙,2023,J86,농흉
04,정형외과,호전,4,중앙,2023,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증"
04,비뇨의학과,호전,3,중앙,2023,N13,폐색성 및 역류성 요로병증
04,신장내과,호전,1,중앙,2023,N02,재발성 및 지속성 혈뇨
04,비뇨의학과,호전,1,중앙,2023,N21,하부요로의 결석
04,외과,호전,1,중앙,2023,K82,담낭의 기타 질환
04,신장내과,진단만실시,1,중앙,2023,N18,만성 신장병
04,혈액종양내과,호전,1,중앙,2023,C15,식도의 악성 신생물
04,정형외과,호전,1,중앙,2023,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장"
04,비뇨의학과,호전,1,중앙,2023,N47,"과잉포피, 포경 및 감돈포경"
04,외과,호전,3,중앙,2023,C50,유방의 악성 신생물
04,신경과,치료안함,1,중앙,2023,F03,상세불명의 치매
04,순환기내과,호전,1,중앙,2023,J44,기타 만성 폐쇄성 폐질환
04,호흡기알레르기내과,호전,4,중앙,2023,J44,기타 만성 폐쇄성 폐질환
04,정형외과,불변(호전안됨),2,중앙,2023,S72,대퇴골의 골절
04,입원전담의학과,48시간 전 사망,1,중앙,2023,N17,급성 신부전
04,비뇨의학과,치료안함,1,중앙,2023,N42,전립선의 기타 장애
04,이비인후과,치료안함,1,중앙,2023,C86,T/NK-세포림프종의 기타 명시된 형태
04,신장내과,호전,2,중앙,2023,N39,비뇨계통의 기타 장애
04,호흡기알레르기내과,치료안함,1,중앙,2023,R59,림프절비대
04,혈액종양내과,48시간 전 사망,1,중앙,2023,K52,기타 비감염성 위장염 및 결장염
04,이비인후과,호전,2,중앙,2023,H65,비화농성 중이염
04,재활의학과,호전,2,중앙,2023,I63,뇌경색증
04,심장혈관흉부외과,호전,1,중앙,2023,I20,협심증
04,신경과,호전,1,중앙,2023,G20,파킨슨병
04,혈액종양내과,호전,1,중앙,2023,J44,기타 만성 폐쇄성 폐질환
04,혈액종양내과,48시간 전 사망,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
04,외과,호전,1,중앙,2023,C20,직장의 악성 신생물
04,순환기내과,치료안함,1,중앙,2023,I20,협심증
04,혈액종양내과,호전,1,중앙,2023,A41,기타 패혈증
04,신경외과,치료안함,1,중앙,2023,M50,경추간판장애
04,외과,호전,1,중앙,2023,C83,비소포성 림프종
04,산부인과,호전,1,중앙,2023,N70,난관염 및 난소염
04,안과,호전,1,중앙,2023,H02,눈꺼풀의 기타 장애
04,통증클리닉,호전,1,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
04,산부인과,호전,1,중앙,2023,N84,여성생식관의 폴립
04,소화기내과,호전,1,중앙,2023,K59,기타 기능성 장장애
04,정형외과,치료안함,1,중앙,2023,M48,기타 척추병증
04,재활의학과,호전,1,중앙,2023,G23,기저핵의 기타 퇴행성 질환
05,호스피스완화의료센터,48시간 전 사망,10,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
05,정형외과,호전,3,중앙,2023,S42,어깨 및 위팔의 골절
05,정형외과,호전,3,중앙,2023,M20,손가락 및 발가락의 후천변형
05,재활의학과,48시간 전 사망,1,중앙,2023,G82,하반신마비 및 사지마비
05,외과,호전,6,중앙,2023,C22,간 및 간내 담관의 악성 신생물
05,소화기내과,호전,2,중앙,2023,D64,기타 빈혈
05,호흡기알레르기내과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
05,신경과,치료안함,1,중앙,2023,G20,파킨슨병
05,비뇨의학과,호전,5,중앙,2023,C67,방광의 악성 신생물
05,신경외과,호전,4,중앙,2023,I67,기타 뇌혈관질환
05,신경외과,호전,4,중앙,2023,S32,요추 및 골반의 골절
05,비뇨의학과,치료안함,5,중앙,2023,C61,전립선의 악성 신생물
05,외과,호전,9,중앙,2023,I83,하지의 정맥류
05,외과,호전,3,중앙,2023,C18,결장의 악성 신생물
05,혈액종양내과,호전,40,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
05,안과,호전,6,중앙,2023,H40,녹내장
05,순환기내과,호전,13,중앙,2023,I48,심방세동 및 조동
05,신경과,호전,2,중앙,2023,H47,시[제2]신경 및 시각경로의 기타 장애
05,이비인후과,호전,7,중앙,2023,H90,전음성 및 감각신경성 청력소실
