"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/표준)","QA43030","-","148000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/표준)","QA43031","-","215000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능1)","QA43032","-","221000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능2)","QA43033","-","289000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능3)","QA43034","-","303000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/표준)","QA44041","-","238000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능1)","QA44042","-","285000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능2)","QA44043","-","312000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능3)","QA44044","-","366000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(정형제화/보험)","QA45051","-","209000","","","","","-"
"대전","보조기류 (의치창 제작)","인솔","QA46011","-","71000","","","","","-"
"대전","보조기류 (의치창 제작)","의안(고정)","QA51011","-","435000","","","","","-"
"대전","보조기류 (의치창 제작)","의안(동작)","QA51012","-","1612000","","","","","-"
"대전","보조기류 (의치창 제작)","의이","QA52000","-","2918000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/압축형/SECRET)","QA53031","-","1266000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/파워형/MEGA X)","QA53032","-","1278000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/AXENT)","QA53033","-","1744000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/SEQUEL II)","QA53034","-","1507000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR TYM)","QA53035","-","959000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR INTRA)","QA53036","-","825000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR INTRA)","QA53037","-","825000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DXW)","QA53038","-","1283000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 ITC)","QA53041","-","970000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 400 ITC)","QA53042","-","1335000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 ITC)","QA53043","-","1628000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 ITC)","QA53044","-","2168000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 M-ITC)","QA53051","-","1444000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 400 M-ITC)","QA53052","-","2154000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 M-ITC)","QA53053","-","2619000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 M-ITC)","QA53054","-","3419000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 CIC)","QA53061","-","1574000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 CIC)","QA53062","-","2344000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 CIC)","QA53063","-","2831000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 CIC)","QA53064","-","3642000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/파워형/A13HDP)","QA54071","-","433000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/파워형/A675TSP)","QA54072","-","448000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/압축형/A675SEQ AV)","QA54073","-","696000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DAVINCI PXP)","QA54074","-","1010000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DAVINCI PSP)","QA54075","-","969000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DP 7 BTE)","QA54076","-","451000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 200 BTE)","QA54081","-","519000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 200 BTE)","QA54082","-","902000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 800 BTE)","QA54083","-","1162000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 1200 BTE)","QA54084","-","1367000","","","","","-"
"대전","보조기류 (의치창 제작)","철크럿치(알루미늄/경량)","QA61001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","철크럿치(알루미늄/중량)","QA61002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","목발(목)","QA61003","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","지팡이(듀랄루민제)","QA61004","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","흰지팡이","QA61005","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용안경","QA62001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","변색안경","QA62002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","저시력보조안경","QA62003","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용시계(점자)","QA63001","-","0","","","","","-"
"대전","붕대 류","8자 붕대(중)","VM062","-","1598","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절의지(골격/건보용/일반)","QA24022","-","2110000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절의지(골격/건보용/실리콘)","QA24023","-","2649000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절의지(골격/유압1/표준)","QA24027","-","5028000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리굴곡체중부하의지(건보용/일반형)","QA25017","-","1456000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리굴곡체중부하의지(건보용/실리콘형)","QA25018","-","1767000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은종아리의지(표준/장식)","QA25021","-","2327000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은종아리의지(실리콘/장식)","QA25022","-","2812000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/표준)","QA25031","-","2541000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능1)","QA25032","-","2697000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능2)","QA25033","-","3000000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능3)","QA25034","-","3916000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능4)","QA25035","-","4521000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/표준/보급형실리콘)","QA25041","-","2885000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능1/표준형실리콘)","QA25042","-","3041000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능2/표준형실리콘)","QA25043","-","3343000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능3/표준형실리콘)","QA25044","-","4260000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능4/표준형실리콘)","QA25045","-","4864000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/표준/고급형실리콘)","QA25051","-","2941000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능1/고급형실리콘)","QA25052","-","3097000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능2/고급형실리콘)","QA25053","-","3396000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능3/고급형실리콘)","QA25054","-","4323000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능4/고급형실리콘)","QA25055","-","4928000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능3/하모니형)","QA25061","-","8553000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/기능4/하모니형)","QA25062","-","9157000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/건보용/일반)","QA25071","-","1195000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/건보용/실리콘)","QA25072","-","1672000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(재래/표준)","QA25073","-","1291000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(재래/장식)","QA25074","-","1495000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(재래/수영용)","QA25075","-","1686000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/표준) 아동용","QA25076","-","2235000","","","","","-"
"대전","보조기류 (의치창 제작)","싸임식발목관절의지(재래/일반형)","QA25081","-","1111000","","","","","-"
"대전","보조기류 (의치창 제작)","싸임식발목관절의지(재래/실리콘형)","QA25082","-","1961000","","","","","-"
"대전","보조기류 (의치창 제작)","싸임식발목관절의지(골격/고급형)","QA25083","-","3464000","","","","","-"
"대전","보조기류 (의치창 제작)","의족(재래/피혁)","QA26011","-","498000","","","","","-"
"대전","보조기류 (의치창 제작)","의족(재래/실리콘)","QA26012","-","1645000","","","","","-"
"대전","보조기류 (의치창 제작)","발가락의지(재래/피혁)","QA27013","-","422000","","","","","-"
"대전","보조기류 (의치창 제작)","발가락의지(재래/실리콘)","QA27014","-","1207000","","","","","-"
"대전","보조기류 (의치창 제작)","실리콘커버","QA28011","-","1040000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(견관절외전보조기)","QA31011","-","389000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(견관절외전필로우)","QA31012","-","74000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(쇄골지지 보조기)","QA31013","-","71000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(견관절탈구슬링)","QA31014","-","95000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(울트라슬링)","QA31015","-","63000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨뼈외전보조기(암슬링)","QA31016","-","30000","","","","","-"
"대전","보조기류 (의치창 제작)","긴팔보조기(일반형/상박고정형)","QA31021","-","225000","","","","","-"
"대전","보조기류 (의치창 제작)","긴팔보조기(일반형/팔꿈치고정형)","QA31022","-","189000","","","","","-"
"대전","보조기류 (의치창 제작)","긴팔보조기(일반형/각도조절형)","QA31023","-","240000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은팔보조기(전박골절보조기)","QA31031","-","205000","","","","","-"
"대전","보조기류 (의치창 제작)","손가락관절보조기(운동형)","QA31042","-","110000","","","","","-"
"대전","보조기류 (의치창 제작)","손가락관절보조기(고정형)","QA31043","-","85000","","","","","-"
"대전","보조기류 (의치창 제작)","손가락관절보조기(유텐실홀더형)","QA31044","-","23000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(필라델피아)","QA32011","-","28000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(토마스소프트칼라)","QA32012","-","31000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(SOMI형 경추보조기)","QA32013","-","94000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(4지주경추보조기)","QA32014","-","97000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(미네르바경추보조기)","QA32015","-","394000","","","","","-"
"대전","보조기류 (의치창 제작)","목뼈보조기(몰딩경추 보조기)","QA32016","-","338000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(나이트형보조기)","QA32021","-","166000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(테일러형보조기)","QA32022","-","160000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(나이트테일러형)","QA32023","-","172000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(쥬웨트형)","QA32024","-","242000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(윌리암스형)","QA32025","-","182000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(노턴브라운형)","QA32026","-","223000","","","","","-"
"대전","보조기류 (의치창 제작)","척추보조기(보스톤형)","QA32027","-","395000","","","","","-"
"대전","보조기류 (의치창 제작)","바디쟈켓(단순형/LSO형)","QA32031","-","334000","","","","","-"
"대전","보조기류 (의치창 제작)","바디쟈켓(복잡형/LSO형)","QA32032","-","336000","","","","","-"
"대전","보조기류 (의치창 제작)","콜셋(등,허리.엉치뼈형)","QA32041","-","144000","","","","","-"
"대전","보조기류 (의치창 제작)","콜셋(허리.엉치뼈형)","QA32042","-","96000","","","","","-"
"대전","보조기류 (의치창 제작)","콜셋(건보형)","QA32043","-","75000","","","","","-"
"대전","보조기류 (의치창 제작)","디스크닥터","QA32051","-","239000","","","","","-"
"대전","보조기류 (의치창 제작)","보행보조벨트","QA33011","-","86000","","","","","-"
"대전","보조기류 (의치창 제작)","골반보조기","QA33012","-","83000","","","","","-"
"대전","보조기류 (의치창 제작)","고관절외전보조기","QA33021","-","271000","","","","","-"
"대전","보조기류 (의치창 제작)","넓적다리의지(골격/회전/기계/표준/허리반도)","QA23065","-","4492000","","","","","-"
"대전","보조기류 (의치창 제작)","종아리의지(골격/표준)","QA25077","-","2249000","","","","","-"
"대전","보조기류(ARM SLING 등)","밸포밴드(중) Velpeau Brace 이노메디","3011200086","-","3617","","","","","-"
"대전","보조기류(ARM SLING 등)","Thomas collar 중","3011200083","-","1332","","","","","-"
"대전","보조기류(ARM SLING 등)","Thomas collar 소","3011200082","-","2572","","","","","-"
"대전","보조기류(ARM SLING 등)","Crutch(대)　알루미늄","3011200030","-","7331","","","","","-"
"대전","보조기류(ARM SLING 등)","Crutch(중) 알루미늄 1쌍(2개)","3011200031","-","7331","","","","","-"
"대전","보조기류(ARM SLING 등)","Crutch(특대)","3011200033","-","7331","","","","","-"
"대전","보조기류(ARM SLING 등)","목발(소)","3011200032","-","7628","","","","","-"
"대전","보조기류(ARM SLING 등)","Arm sling(팔걸이 소아용)","VM061","-","637","","","","","-"
"대전","보조기류(ARM SLING 등)","Arm sling( 팔걸이 성인용)","VM061","-","612","","","","","-"
"대전","보조기류(ARM SLING 등)","8자 붕대 (대)","VM062","-","1598","","","","","-"
"대전","보조기류(ARM SLING 등)","벨포밴드(소) Velpeau Brace 이노메디","VM062","-","3634","","","","","-"
"대전","보조기류(ARM SLING 등)","Cast shoes(대)","VM070","-","964","","","","","-"
"대전","보조기류(ARM SLING 등)","Cast Shoes(중)","VM070","-","964","","","","","-"
"대전","보조기류(ARM SLING 등)","Cast Shoes(소)","VM070","-","964","","","","","-"
"대전","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","ZETUVIT-E 10*10 포비스","BM5001JK","-","489","","","","","-"
"대전","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","ZETUVIT-E　10*20　　포비스","BM5002JK","-","637","","","","","-"
"대전","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","(OR) STERI STRIP REINFORCED SKIN CLOSURE 대일메디칼","BM5003EM","-","1183","","","","","-"
"대전","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","ZETUVIT-E　15*20　　포비스","BM5003JK","-","829","","","","","-"
"대전","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","ELABAN(엘라반)　비원메디칼","BM5008JK","-","1070","","","","","-"
"대전","불투명.투명멸균드레싱 재료(드레싱고정용)","웰픽스롤 반창고(SEWOON MEDICAL) 태성메디칼","BM5101BY","-","235","","","","","-"
"대전","불투명.투명멸균드레싱 재료(드레싱고정용)","Soft cloth tape(Fixroll) 10M 1롤 단가임　 대일메디칼","BM5102EM","-","6880","","","","","-"
"대전","붕대 류","벨포밴드(대) Velpeau Brace 이노메디","VM062","-","2592","","","","","-"
"대전","외과수술용 선택품목 류","(OR)음경보형물 700 CXM Penile Prosthesis 아시안메디칼","4011100001","-","6259705","","","","","-"
"대전","외과수술용 선택품목 류","Thomas collar 대","3011200081","-","1332","","","","","-"
"대전","의료용 기구 및 재료(기타)","(DT)COLLA TAPE/ 한국 바이텍","BL702005","-","20636","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","(DT)Tutoplast spongiosa microchip 1.0 cc","BL701016","-","217805","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","Chest tube(Thoracic catheter) 24fr","K3006011","-","4754","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","Chest tube 16Fr","K3006011","-","5880","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","Chest tube 28fr","K3006011","-","5880","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","Thoracic Catheter(chest tube 32fr)Mallinckdort","K3006011","-","5880","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","Chest Tube(신생아용)-12Fr silcon 중앙메디칼","K3007011","-","5312","","","","","-"
"대전","의료용 기구 및 재료(수술및처치용)","All Silastic Foley Cathe. 24Fr","K5001009","-","4020","","","","","-"
"대전","인조안구체 & 기타 안과용 재료 류","T-Lens 1ea (존슨앤존슨)","3011600008","-","5156","","","","","-"
"대전","인체조직(BONE)","(OR)음경보형물 Malleable 600 (Road형) 한스무역","4011100002","-","1644252","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR) DBX PUTTY 에이치원케어","BC0101AT","-","400000","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR) DBX PUTTY 2.5cc 메디어스","BC0101AT","-","850000","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR) RDG 04 1cc (RAFUGEN DBM GEL) 알로만","BC0101BU","-","404080","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR) RDG 04 3cc (RAFUGEN DBM GEL) 정한메디칼","BC0101BU","-","892172","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)Ortho Blast DBM Paste(3cc) 정한메디칼","BC0101IE","-","903574","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)Ortho Blast DBM Paste(1cc) 정한메디칼","BC0101IE","-","396834","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)BONFUSE 1cc (CGBIO)","BC0101QT","-","384918","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)BONFUSE 2.5cc (CGBIO)","BC0101QT","-","919773","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR) X-GEN 에이지원케어","BC0105ED","-","400000","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)Grafton DBM Putty (1cc)","BC0202IE","-","384957","","","","","-"
"대전","인체조직유래 2차 가공뼈","(OR)Grafton DBM Putty(DYNAGRAFT Ⅱ) (2.5cc) JM메디칼","BC0202IE","-","919899","","","","","-"
"대전","자착성(탄력)붕대","Peha-haft 4cm*4m(Roll) 1m단가임 포비스","BK7101DQ","-","1022","","","","","-"
"대전","자착성(탄력)붕대","Peha-haft 6cm*20m(Roll) 1m단가임 포비스","BK7104DQ","-","1045","","","","","-"
"대전","자착성(탄력)붕대","Peha-haft 8cm*20m(Roll) 1m단가임 포비스","BK7105DQ","-","1296","","","","","-"
"대전","조영제 및 처치용 약품류","(OR)Gelfoam(Spongostan 7*5)　EA","4020100020","-","5508","","","","","-"
"대전","조영제 및 처치용 약품류","(OR)Spongostan Anal (MS0004)EA","4020300002","-","7367","","","","","-"
"대전","창상피복제","(OR)Nasopore standard 4cm 바이오즈","BM2201IE","-","66500","","","","","-"
"대전","창상피복제","(OR)Nasopore standard 8cm 바이오즈","BM2201IE","-","114950","","","","","-"
"대전","창상피복제","(OR)Nasopore standard 8cm 바이오즈","BM2201IE","-","114950","","","","","-"
"대전","척추경막외 마취를 위한 COMBINED SPINO-EPIDURAL SET","(OR)Durasafe　plus　윈인터내셔널","BJ4810FA","-","30362","","","","","-"
"대전","척추경막외 유착방지제","(OR) ADCON 메디스타","BF0101AY","-","700000","","","","","-"
"대전","척추고정용","(OR)Discocerv 현대메디칼","BF0001DB","-","4300000","","","","","-"
"대전","치과용재료(처치용 약품류)","치과용 MINOCLINE DENTAL OINT","BL705001","-","10000","","","","","-"
"대전","치과용재료류(골이식재)","(DT) BIO-OSS 0.25-1mm 0.5G","L7401221","-","113300","","","","","-"
"대전","치과용재료류(골이식재)","(DT)Tutoplast pericardium(15*15) 거인씨앤아이","BL702011","-","145167","","","","","-"
"대전","치과용재료류(인조골)","(DT) BIO-OSS 0.25-1mm 0.25G","L7401220","-","73854","","","","","-"
"대전","치과용재료류(인조골)","(DT)Tutoplast spongiosa microchip 0.3 cc zimmer","BL701017","-","109000","","","","","-"
"대전","치과용재료류(인조골)","(DT)Tutoplast spongiosa microchip 0.5cc","BL701015","-","121003","","","","","-"
"대전","치과용재료류(조직유도재생막)","(DT) BIO-GIDE　13*25mm","L7414220","-","161450","","","","","-"
"대전","치과용재료류(조직유도재생막)","(DT)Tutoplast pericardium(20*30) 거인씨앤아이","BL702012","-","183878","","","","","-"
"대전","치과용재료류(조직유도재생막)","(DT) BIO-GIDE 25*25mm","L7414221","-","206000","","","","","-"
"대전","피부봉합용 봉합기","Auto Skin Stapler(VISISTAT)(35W 6S)","BB3101BN","-","10852","","","","","-"
"대전","치과용재료류(인조골)","(DT)Tutoplast spongiosa microchip 1.0 cc","BL701016","-","217805","","","","","-"
"대전","호흡회로(가온·가습용)","(OR)Humidi Corigating Tube(성인용)","BM6001CO","-","76941","","","","","-"
"대전","호흡회로(가온·가습용)","(OR)Humidi Heated Corigating(성인,소아용)","BM6001CO","-","76941","","","","","-"
"대전","흡인용 카테타 (CLOSED SUCTION SYSTEM)","(OR) CLOSED SUCTION CATHETER SET 킴스메디칼","BK4101SV","-","55000","","","","","-"
"대전","-","가다실주 0.5ml/srg (프리필드시린지) MSD(자궁경부암 예방접종)","655500020","-","200000","","","","","-"
"대전","-","가스피로캅셀 cap (한화제약)","651600020","-","24","","","","","-"
"대전","-","과산화수소수(병/250cc) (비급여) 성광제약","0","-","250","","","","","-"
"대전","-","그린관장액(50%)　100ml 그린제약","648300040","-","500","","","","","-"
"대전","-","글리세린 cc(비급여) 약전","0","-","2","","","","","-"
"대전","-","뇌수막염백신(뉴힙주)　　　 엘지생명과학","668901890","-","40000","","","","","-"
"대전","-","대한관류용멸균생리식염수 1000ml (대한약품공업(주))","645100340","-","767","","","","","-"
"대전","-","로타텍액 (로타바이러스 예방백신)1cc/vial MSD","655500030","-","100000","","","","","-"
"대전","-","마이드린캅셀 (녹십자) (비급여)","643601020","-","70","","","","","-"
"대전","-","바리엘백신주(수두백신)/Vial　　　　　녹십자","650400010","-","29000","","","","","-"
"대전","-","바리토나액 30cc/Btl (비급여) 상아제약","643601050","-","2700","","","","","-"
"대전","-","백색바셀린연고　g　　　　　　　약전","657400590","-","2","","","","","-"
"대전","-","보령일본뇌염백신 1ml/Vial 보령제약","670500090","-","20000","","","","","-"
"대전","-","부롬정5밀리그람(명인제약) (비급여)","651901200","-","58","","","","","-"
"대전","-","비사코딜 5mg (신일)","653801170","-","3","","","","","-"
"대전","-","삐콤정 Tab(비급여) 유한","642100700","-","5","","","","","-"
"대전","-","설간구구좌제 1pill (비급여) (환인제약)","657200370","-","152","","","","","-"
"대전","-","스티바에이 0.025mg/g(비급여)　한국스티벨","650002650","-","153","","","","","-"
"대전","-","스티바크림 0.05mg/g(비급여) 한국스티벨","650002570","-","517","","","","","-"
"대전","-","스파몬정 한림","645300990","-","15","","","","","-"
"대전","-","시알리스 20mgtab(1정/주국비지원원내) 한국릴리","670800110","-","11210","","","","","-"
"대전","-","헤라그라정100밀리그램(실데나필시트르산염)(1정/주 국비지원 원내)씨제이헬스케어","640006370","-","2233","","","","","-"
"대전","-","실데나필정　50mg (1정/주 국비지원 원내) 일양약품","641704350","-","7480","","","","","-"
"대전","-","아다셀주 0.5ml/syr (한독약품)(디프테리아, 백일해 및 파상풍백신)","665900110","-","40000","","","","","-"
"대전","-","아젤리아크림 2%/10g/Tube(비급여) 한국쉐링","674900100","-","680","","","","","-"
"대전","-","아진탈정 Tab(비급여) 일양","641701020","-","12","","","","","-"
"대전","-","알보칠농축액 (비급여)　 태평양","670000610","-","49","","","","","-"
"대전","-","액티피드정(삼일제약(주))","643900900","-","11","","","","","-"
"대전","-","엠엠알 II 주 (MMR)　 에스케이케미칼 (유행성이하선염,홍역,풍진백신)","655500270","-","26000","","","","","-"
"대전","-","예나스테론주 (비급여) (제이텍바이오젠)","659600290","-","5157","","","","","-"
"대전","-","오스테민캅셀 (비급여) 삼진제약","647801830","-","1","","","","","-"
"대전","-","유락신연고 (g) (비급여) 녹십자","643601400","-","17","","","","","-"
"대전","-","이모박스폴리오 0.5ml/syr 사노피파스퇴르 (소아마비예방백신)","665900050","-","25000","","","","","-"
"대전","-","(성인용)박타프리필드시린지(A형간염백신)(한국엠에스디(유))","655501740","-","70000","","","","","-"
"대전","-","(소아용)하브릭스주(A형간염백신) 0.5ml/Vial GSK(A형간염백신 소아)","650001940","-","40000","","","","","-"
"대전","-","테트락심주 DTP (0.5ml/syringe)(사노피파스퇴르) (디프테리아, 백일해 및 파상풍백신)","665900120","-","47000","","","","","-"
"대전","-","인판릭스프리필드(DPT) 0.5mg/vial G나 (디프테리아, 백일해 및 파상풍백신)","650001000","-","30000","","","","","-"
"대전","-","인플루엔자IX백신(독감백신)0.5cc/syr SK케미칼","644701610","-","25000","","","","","-"
"대전","-","조스타박스주 ((한국엠에스디(주)) (대상포진 백신)","655500900","-","190000","","","","","-"
"대전","-","진크피현탁액 180ml/Btl (비급여) 나노팜","658900250","-","8460","","","","","-"
"대전","-","카르민주 0.8%/5cc/Amp 한국유나이티드","644303850","-","1993","","","","","-"
"대전","-","칼라민로오션 cc 성광제약","0","-","2","","","","","-"
"대전","-","테라마이신안연고 3.5g/Tube　　　한국화이자","648901080","-","175","","","","","-"
"대전","-","티디백신 0.5ml/syr (SK 케미칼) (파상품 백신)","644701660","-","30000","","","","","-"
"대전","-","파라손연고(10g)(SK케미칼) 비급여","644702260","-","330","","","","","-"
"대전","-","파자임 95 이중정(비급여) 부광","642202760","-","58","","","","","-"
"대전","-","페라세이프(비급여) 나노팜","658900290","-","6069","","","","","-"
"대전","-","펜트린시럽 cc (비급여) 신풍제약","648505860","-","6","","","","","-"
"대전","-","프로디악스-23 (SK케미칼) (폐렴구균백신 성인)","655500610","-","40000","","","","","-"
"대전","-","프록토세딜연고15g/Tube(비급여) 한독약품","652101560","-","405","","","","","-"
"대전","-","프리베나 13주 (폐렴구균)　0.5ml/vial (한국화이자) (폐렴구균백신 소아)","648902270","-","150000","","","","","-"
"대전","-","하이셀 멸균액 2% (10g/Tube) 삼일제약","643901780","-","440","","","","","-"
"대전","-","헤파뮨주 10mcg/0.5ml SK 케미칼 (B형 간염백신 소아)","644702530","-","18000","","","","","-"
"대전","-","헤파뮨주 (SK케미칼) (B형 간염백신 성인)","644703860","-","23000","","","","","-"
"대전","-","헤파빅 200iu/1cc/Vial 녹십자 (B형간염 발증의 예방)","643601900","-","29800","","","","","-"
"대전","-","후루다랜캅셀 (삼일제약) 비급여","643901850","-","129","","","","","-"
"대전","-","케어가글액 100ml /Btl","643502450","-","600","","","","","-"
"대전","-","카티스템","622900010","-","4776750","","","","","-"
