"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"광주","-","시체검안서","AQA00801","사체검안서 (1부)","30000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","시체검안서","AQA00802","사체검안서(재발행)","3000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","시체부검료","AQA00901","사체부검료(1부)","20000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","시체부검료","AQA00902","사체부검료(재발행)","2000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","사산(사태)증명서","AQA00701","사산(사태)증명서 (1부)","2000","","","","","의료법 시행규칙 제11조 [서식8]"
"광주","-","사산(사태)증명서","AQA00702","사산(사태)증명서(재발행)","500","","","","","의료법 시행규칙 제11조 [서식8]"
"광주","-","장애진단서","AQA02001","장애진단서 (1부)","100000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애진단서","AQA02003","장애진단서(재발행)","1000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애진단서","AQA01301","심신장애진단서(발달지체,1부)","15000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애진단서","AQA01302","심신장애진단서,발달지체(재발행)","1000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애진단서","AQA01304","심신장애진단서(정신지체,1부)","40000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애진단서","AQA01306","심신장애진단서,정신지체(재발행)","1000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애증명서","AQA01901","장애자증명서(1부)","20000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","장애증명서","AQA01902","장애자증명서 [재발행 1부]","500","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"광주","-","출생증명서","AQA02501","출생증명서 (퇴원후,1부)","3000","","","","","의료법 시행규칙 제11조 [서식7]"
"광주","-","출생증명서","AQA02502","출생증명서,퇴원후(재발행)","1000","","","","","의료법 시행규칙 제11조 [서식7]"
"광주","-","출생증명서","AQA02503","출생증명서,영문 등 외국어 [퇴원후,1부]","4500","","","","","의료법 시행규칙 제11조 [서식7]"
"광주","-","출생증명서","AQA02504","출생증명서,영문 등 외국어 [퇴원후 ,재발행 1부]","1500","","","","","의료법 시행규칙 제11조 [서식7]"
"광주","-","병사용진단서","AQA00301","병사용 진단서(1부)","15000","","","","","병역법 시행규칙 제87조, 95조 [서식 106]"
"광주","-","병사용진단서","AQA00302","병사용 진단서 [재발행 1부]","1000","","","","","병역법 시행규칙 제87조, 95조 [서식 106]"
"광주","-","국민연금 장애심사용 진단서","AQA00101","국민연금장해진단서(1부)","3000","","","","","국민연금법 시행규칙 제28조 [서식 21] 신청인 제출서류 - 국민연금 장애심사규정 제12조(보건복지부 고시 2011-82호; 2011.7.26) 별지[서식 3]"
"광주","-","국민연금 장애심사용 진단서","AQA00102","국민연금장해진단서 [재발행 1부]","1000","","","","","국민연금법 시행규칙 제28조 [서식 21] 신청인 제출서류 - 국민연금 장애심사규정 제12조(보건복지부 고시 2011-82호; 2011.7.26) 별지[서식 3]"
"광주","-","감정서","AQA01200","신체감정료(과목당)","150000","","","","","-"
"광주","-","감정서","AQA01101","성별감정서 (1부)","10000","","","","","-"
"광주","-","감정서","AQA01102","성별감정서(재발행)","1000","","","","","-"
"광주","-","감정서","AQA01401","연령감정서 (1부)","20000","","","","","-"
"광주","-","감정서","AQA01402","연령감정서 치과용 [1부]","150000","","","","","-"
"광주","-","감정서","AQA01403","연령감정서(재발행)","2000","","","","","-"
"광주","-","감정서","AQA02101","정신감정서 (1부)","100000","","","","","-"
"광주","-","감정서","AQA02102","정신감정서(재발행)","1000","","","","","-"
"광주","-","확인서","AQA02601","통원사실증명서(병명 미기재)","1000","","","","","-"
"광주","-","확인서","AQA03001","수술확인서 [1부]","10000","","","","","-"
"광주","-","확인서","AQA03002","수술확인서 [재발행1부]","1000","","","","","-"
"광주","-","확인서","AQA01403","입,퇴원확인서 (1부,퇴원후)","1000","","","","","-"
"광주","-","확인서","AQA01702","입,퇴원확인서,퇴원후 [재발행 1부]","1000","","","","","-"
"광주","-","확인서","AQA01801","입원사실증명서(1부)","10000","","","","","-"
"광주","-","확인서","AQA01802","입원사실증명서(재발행)","1000","","","","","-"
"광주","-","확인서","AQA02401","진료확인서 [1부]","10000","","","","","-"
"광주","-","확인서","AQA02402","진료확인서 [재발행 1부]","1000","","","","","-"
"광주","-","추정서","AQA02301","진료비추정서<천만원미만> (1부)","50000","","","","","-"
"광주","-","추정서","AQA02302","진료비추정서<천만원미만>(재발행)","1000","","","","","-"
"광주","-","추정서","AQA02303","진료비추정서<천만원이상> (1부)","100000","","","","","-"
"광주","-","추정서","AQA02304","진료비추정서<천만원이상>(재발행)","1000","","","","","-"
"광주","-","사본발급","AQB00101","의무기록사본발급수수료(기본5부)","2000","","","","","-"
"광주","-","사본발급","AQB00102","의무기록사본발급수수료(기본5부초과 매당)","200","","","","","1장당"
"광주","-","사본발급","AQF00101","PACS영상 CD Copy(매당)","5000","","","","","1장당"
"광주","-","사본발급","AQF00501","핵의학PACS영상 CD Copy(매당)","5000","","","","","1장당"
"광주","-","사본발급","AQF00401","심혈관 PACS 영상비용 CD Copy [매당]","5000","","","","","1장당"
"광주","-","사본발급","AQF00201","내시경 PACS영상 CD Copy [매당]","5000","","","","","1장당"
"광주","-","사본발급","AQF00701","영상의학과/PACS영상 Film Copy(매당)","5000","","","","","1장당"
"광주","-","사본발급","AQF00801","핵의학PACS영상 Film Copy(매당)","5000","","","","","1장당"
"광주","-","추가식대","WZ00200","보호자식대(공기밥, 1개)","1000","","","","","-"
"광주","-","기타","BZ00001","환의 상하 한벌 (귀가용)","19690","","","","","-"
