"상병코드"," 상병명 ","국비","사비"
"S130"," 경추간판의 외상성 파열 ","","1"
"S1315"," C6/C7 경추의 탈구 ","","1"
"S1319"," 경추의 상세불명 부위의 탈구 ","","1"
"S134"," 경추의 염좌 및 긴장 ","1","1"
"S141"," 경부척수의 기타 및 상세불명의 손상 ","","1"
"S2020"," 흉곽전벽의 타박상 ","3","1"
"S22030"," T3 및 T4 부위의 골절, 폐쇄성 ","","1"
"S22050"," T7 및 T8 부위의 골절, 폐쇄성 ","","2"
"S22060"," T9 및 T10 부위의 골절, 폐쇄성 ","1","3"
"S2207"," T11 및 T12 부위의 골절 ","1",""
"S22070"," T11 및 T12 부위의 골절, 폐쇄성 ","12","21"
"S22090"," 상세불명 부위의 흉추의 골절, 폐쇄성 ","3","16"
"S2220"," 흉골의 골절,폐쇄성 ","","1"
"S22320"," 제1늑골의 골절 골절,폐쇄성 ","","1"
"S22330"," 제1늑골 이외 단일 늑골의 골절,폐쇄성 ","2",""
"S22420"," 제1늑골을 침범한 다발골절, 폐쇄성 ","","1"
"S22430"," 두 개의 늑골을 침범한 다발골절, 폐쇄성 ","3","2"
"S22440"," 세 개의 늑골을 침범한 다발골절, 폐쇄성 ","","2"
"S22450"," 네 개 또는 그 이상의 늑골을 침범한 다발골절, 폐쇄성 ","8","11"
"S22490"," 상세불명 늑골의 다발골절, 폐쇄성 ","1",""
"S27005"," 흉강내로의 열린상처가 없는 외상성 기흉, 외상성 혈종 ","","1"
"S27009"," 흉강내로의 열린상처가 없는 외상성 기흉, 기타 및 상세불명의 손상 ","3","1"
"S27101"," 흉강내로의 열린상처가 없는 외상성 혈흉, 타박상 ","1","3"
"S27105"," 흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 혈종 ","3","3"
"S27109"," 흉강내로의 열린상처가 없는 외상성 혈흉, 기타 및 상세불명의 손상 ","","1"
"S27205"," 흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 혈종 ","1","2"
"S27608"," 흉강내로의 열린상처가 없는 흉막의 손상, 외상성 찢김 ","1",""
"S27805"," 흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상, 외상성 혈종 ","1",""
"S297"," 흉부의 다발손상 ","","1"
"S300"," 아래등 및 골반의 타박상 ","3","1"
"S301"," 복벽의 타박상 ","2","2"
"S302"," 외부생식기관의 타박상 ","","1"
"S3088"," 복부, 아래등 및 골반의 기타 표재성 손상, 기타 손상 ","1",""
"S313"," 음낭 및 고환의 열린상처 ","","1"
"S314"," 질 및 외음부의 열린상처 ","1","1"
"S32020"," L1 부위의 골절, 폐쇄성 ","18","23"
"S32030"," L2 부위의 골절, 폐쇄성 ","3","10"
"S32040"," L3 부위의 골절, 폐쇄성 ","1","9"
"S32050"," L4 부위의 골절, 폐쇄성 ","3","7"
"S32060"," L5 부위의 골절, 폐쇄성 ","","2"
"S32090"," 요추의 상세불명 부위의 골절, 폐쇄성 ","12","20"
"S3210"," 천골(薦骨)의 골절, 폐쇄성 ","1","3"
"S3220"," 미추의 골절, 폐쇄성 ","1",""
"S3230"," 장골의 골절, 폐쇄성 ","","2"
"S3240"," 절구의 골절, 폐쇄성 ","","1"
"S3250"," 치골의 폐골절, 폐쇄성 ","","3"
"S3270"," 요추 및 골반의 다발성 골절, 폐쇄성 ","","3"
"S3350"," 요추의 염좌 및 긴장 ","","2"
"S341"," 요수의 기타 손상 ","","1"
"S342"," 요추 및 천추의 신경근 손상 ","","1"
"S3511"," 하대정맥의 손상, 절단 ","","1"
"S3531"," 문맥 및 비장정맥의 손상, 절단 ","","1"
"S3581"," 복부, 아래등 및 골반 부위의 기타 혈관손상, 절단 ","","1"
"S36004"," 강내로의 열린상처가 없는 비장의 손상, 열상 ","","1"
"S36100"," 강내로의 열린상처가 없는 간의 손상 ","1","1"
"S36408"," 강내로의 열린상처가 없는 기타 및 상세불명 소장의 손상 ","1","1"
"S36604"," 강내로의 열린상처가 없는 직장의 손상, 열상 ","1",""
"S36800"," 강내로의 열린상처가 없는 복막의 손상 ","1",""
"S36904"," 강내로의 열린상처가 없는 상세불명의 복강내기관의 손상, 열상 ","","1"
"S37005"," 강내로의 열린상처가 없는 신장의 손상, 외상성 혈종 ","1",""
"S37109"," 강내로의 열린상처가 없는 요관의 손상, 기타 및 상세불명의 손상 ","1",""
"S37208"," 강내로의 열린상처가 없는 방광의 손상, 외상성 찢김 ","1","1"
"S37308"," 강내로의 열린상처가 없는 요도의 손상, 외상성 찢김 ","1","3"
"S400"," 어깨 및 위팔의 타박상 ","3","2"
"S42040"," 쇄골 몸통의 골절, 폐쇄성 ","1","3"
"S42050"," 쇄골 견봉단의 골절, 폐쇄성 ","1",""
"S42090"," 쇄골의 상세불명 부분의 골절, 폐쇄성 ","6","7"
"S42140"," 견봉돌기의 골절, 폐쇄성 ","","1"
"S42190"," 견갑골의 상세불명 부분의 골절, 폐쇄성 ","1",""
"S42220"," 상완골 머리의 골절, 폐쇄성 ","1","1"
"S42230"," 상완골 외과목의 골절, 폐쇄성 ","","2"
"S42240"," 상완골 해부학적 목의 골절, 폐쇄성 ","","1"
"S42280"," 상완골 상단의 기타 및 여러부분의 골절, 폐쇄성 ","2","1"
"S42290"," 상완골 상단의 상세불명 부분의 골절, 폐쇄성 ","8","9"
"S4230"," 상완골 몸통의 골절,  폐쇄성 ","1","2"
"S42440"," 상완골 내측관절융기의 골절, 폐쇄성 ","","1"
"S42460"," 상완골 원위부의 T-모양 골절, 폐쇄성 ","","2"
"S42490"," 상세불명의 상완골 하단 부분의 골절, 폐쇄성 ","1",""
"S4309"," 어깨의 상세불명 탈구 ","","1"
"S431"," 견쇄관절의 탈구 ","2","1"
"S434"," 어깨관절의 염좌 및 긴장 ","1","1"
"S4608"," 어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","","2"
"S519"," 아래팔의 상세불명 부분의 열린상처 ","1",""
"S52020"," 척골 주두돌기의 골절, 폐쇄성 ","1","3"
"S52120"," 요골 머리의 골절, 폐쇄성 ","","2"
"S52130"," 요골 목의 골절, 폐쇄성 ","","1"
"S52190"," 요골 상단의 상세불명 부분의 골절, 폐쇄성 ","2","2"
"S52290"," 척골 몸통의 상세불명 부분의 골절, 폐쇄성 ","","2"
"S52520"," 등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성 ","1","12"
"S52521"," 등쪽 경사를 동반한 요골 하단의 골절, 개방성 ","","1"
"S52530"," 바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성 ","2","1"
"S52580"," 요골 하단의 기타 및 다발성 골절, 폐쇄성 ","1","1"
"S52590"," 요골 하단의 상세불명 골절, 폐쇄성 ","2","1"
"S5260"," 척골과 요골 모두의 하단의 골절, 폐쇄성 ","1","1"
"S5280"," 아래팔의 기타 부분의 골절, 폐쇄성 ","","1"
"S5319"," 팔꿈치의 상세불명 탈구 ","","1"
"S5340"," 요골측부인대의 염좌 및 긴장 ","","1"
"S602"," 손목 및 손의 기타 부분의 타박상 ","","1"
"S610"," 손톱의 손상이 없는 손가락의 열린상처 ","1",""
"S6200"," 손 주상골의 골절, 폐쇄성 ","1",""
"S62220"," 바닥의 골절, 폐쇄성 ","1",""
"S62330"," 몸통의 골절, 폐쇄성 ","1","2"
"S62390"," 중수골의 상세불명 부분의 골절, 폐쇄성 ","1","1"
"S62530"," 엄지손가락의 원위지골 골절, 폐쇄성 ","1",""
"S62620"," 근위지골의 골절, 폐쇄성 ","1",""
"S62640"," 원위지골의 골절, 폐쇄성 ","1","1"
"S62641"," 원위지골의 골절, 개방성 ","1",""
"S62670"," 손가락뼈의 다발골절, 폐쇄성 ","2",""
"S62690"," 손가락뼈의 상세불명 부분의 골절, 폐쇄성 ","1",""
"S634"," 중수지골 및 지골간 관절에서 손가락인대의 외상성 파열 ","1",""
"S6359"," 손목의 상세불명 부분의 염좌 및 긴장 ","","2"
"S6368"," 손가락의 기타 부분의 염좌 및 긴장 ","1",""
"S697"," 손목 및 손의 다발손상 ","","1"
"S700"," 엉덩이의 타박상 ","4","1"
"S709"," 엉덩이 및 대퇴의 상세불명 표재성 손상 ","","1"
"S72060"," 대퇴골 경부바닥의 골절, 폐쇄성 ","","3"
"S72080"," 기타 대퇴골 경부 부분의 골절, 폐쇄성 ","16","36"
"S72090"," 대퇴골 경부의 상세불명 부분의 골절, 폐쇄성 ","6","4"
"S72120"," 대퇴골전자간골절, 폐쇄성 ","23","58"
"S72190"," 대퇴골전자부의 상세불명 골절, 폐쇄성 ","2","1"
"S7220"," 전자하골절, 폐쇄성 ","","2"
"S7230"," 대퇴골 몸통의 골절, 폐쇄성 ","","4"
"S72440"," 대퇴골의 관절융기위골절, 폐쇄성 ","","1"
"S72490"," 대퇴골 하단의 상세불명 부분의 골절, 폐쇄성 ","1",""
"S7280"," 대퇴골의 기타 부분의 골절, 페쇄성 ","","1"
"S7290"," 대퇴골의 상세불명 부분의 골절, 폐쇄성 ","3","1"
"S7309"," 고관절의 상세불명 탈구 ","2","1"
"S7608"," 엉덩이의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","","1"
"S789"," 엉덩이 및 대퇴의 상세불명 부위의 외상성 절단 ","1",""
"S800"," 무릎의 타박상 ","2","2"
"S801"," 아래다리의 기타 및 상세불명 부분의 타박상 ","","1"
"S818"," 아래다리의 기타 부분의 열린상처 ","2","5"
"S8200"," 무릎뼈의 골절, 폐쇄성 ","3","1"
"S82120"," 비골골절(모든 부분)을 동반한 경골상단의 골절, 폐쇄성 ","1","1"
"S82180"," 경골 상단의 기타 골절, 폐쇄성 ","3","5"
"S82220"," 비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성 ","","2"
"S82280"," 경골 몸통의 기타 골절, 폐쇄성 ","","1"
"S82281"," 경골 몸통의 기타 골절, 개방성 ","2",""
"S82380"," 기타 경골 하단의 골절, 폐쇄성 ","","2"
"S82420"," 상단의 골절, 폐쇄성 ","","1"
"S82490"," 상세불명의 비골 부분의 골절, 폐쇄성 ","2","2"
"S8250"," 안쪽복사의 골절, 폐쇄성 ","","1"
"S8260"," 외측복사의 골절의 골절, 폐쇄성 ","2","2"
"S82820"," 이복사골절, 발목, 폐쇄성 ","","9"
"S82830"," 삼복사골절, 발목, 폐쇄성 ","2","8"
"S82880"," 아래다리의 기타 부분의 골절, 폐쇄성 ","","1"
"S8290"," 아래다리의 상세불명 부분의 골절, 폐쇄성 ","2",""
"S8320"," 내측반달연골의 찢김 ","2","1"
"S8321"," 외측반달연골의 찢김 ","","1"
"S8322"," 내측 및 외측 반달연골의 찢김 ","1",""
"S8341"," 내측측부인대의 염좌 및 긴장 ","","1"
"S836"," 무릎의 기타 및 상세불명 부분의 염좌 및 긴장 ","","1"
"S837"," 무릎의 다발성 구조의 손상 ","","1"
"S889"," 아래다리의 상세불명 부위의 외상성 절단 ","","2"
"S900"," 발목의 타박상 ","","1"
"S901"," 발톱의 손상이 없는 발가락의 타박상 ","","1"
"S9083"," 발목 및 발의 기타 표재성 손상, 표재성 이물(파편) ","1",""
"S9200"," 종골의 골절, 폐쇄성 ","1","4"
"S9230"," 중족골의 골절, 폐쇄성 ","3","4"
"S9240"," 엄지발가락 골절, 폐쇄성 ","","1"
"S9250"," 기타 발가락의 골절, 폐쇄성 ","2","3"
"S9290"," 발의 상세불명 골절, 폐쇄성 ","","1"
"S9339"," 발의 상세불명 부분의 탈구 ","","1"
"S935"," 발가락의 염좌 및 긴장 ","1",""
"S936"," 발의 기타 및 상세불명 부분의 염좌 및 긴장 ","","1"
"S978"," 발목 및 발의 기타 부분의 으깸손상 ","","1"
"T039"," 상세불명의 다발성 탈구, 염좌 및 긴장 ","","1"
"T080"," 상세불명 부위의 척추의 골절, 폐쇄성 ","1","5"
"T090"," 몸통의 상세불명 부위의 표재성 손상 ","1",""
"T093"," 척수의 상세불명 부위의 손상 ","1",""
"T110"," 팔의 상세불명 부위의 표재성 손상 ","1",""
"T140"," 상세불명의 신체부위의 표재성 손상 ","3","3"
"T141"," 상세불명의 신체부위의 열린상처 ","2","2"
"T150"," 각막의 이물 ","1",""
"T1741"," 기관의 이물, 음식물 ","1",""
"T1748"," 기관의 이물, 기타 이물 ","1",""
"T1781"," 기도의 기타 및 여러 부분의 이물, 음식물 ","1","1"
"T1791"," 기도의 상세불명 부분의 이물, 음식물 ","2","4"
"T181"," 식도의 이물 ","1","2"
"T210"," 몸통의 상세불명 정도의 화상 ","","1"
"T213"," 몸통의 3도 화상 ","2",""
"T240"," 발목 및 발을 제외한 엉덩이 및 다리의 상세불명 정도의 화상 ","","1"
"T2401"," 발목 및 발을 제외한 엉덩이 및 다리의 상세불명 정도의 화상, 무릎 ","1",""
"T2420"," 발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부 ","1","1"
"T252"," 발목 및 발의 2도 화상 ","","1"
"T253"," 발목 및 발의 3도 화상 ","1",""
"T366"," 리파마이신에 의한 중독 ","1",""
"T368"," 기타 전신항생제에 의한 중독 ","","1"
"T424"," 벤조다이아제핀에 의한 중독 ","","1"
"T426"," 기타 항뇌전증제 및 진정제-수면제에 의한 중독 ","","1"
"T427"," 상세불명의 항뇌전증제 및 진정제-수면제에 의한 중독 ","1",""
"T450"," 항앨러지제 및 항구토제에 의한 중독 ","","1"
"T455"," 항응고제에 의한 중독 ","","1"
"T504"," 요산대사에 영향을 주는 약물에 의한 중독 ","1",""
"T509"," 기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독 ","1",""
"T55"," 비누 및 세제의 독성효과 ","","1"
"T630"," 뱀독의 독성효과 ","1",""
"T658"," 기타 명시된 물질의 독성효과 ","","1"
"T670"," 열사병 및 일사병 ","1",""
"T68"," 저체온증 ","","2"
"T71"," 질식 ","1",""
"T783"," 혈관신경성 부종 ","1",""
"T793"," 달리 분류되지 않은 외상후 상처감염 ","5",""
"T801"," 주입, 수혈 및 치료용 주사에 따른 혈관합병증 ","2","3"
"T808"," 주입, 수혈 및 치료용 주사에 따른 기타 합병증 ","1",""
"T810"," 달리 분류되지 않은 처치에 합병된 출혈 및 혈종 ","42","31"
"T811"," 달리 분류되지 않은 처치중 또는 처치에 의한 쇼크 ","3",""
"T812"," 달리 분류되지 않은 처치중의 우발적 천자 또는 열상 ","35","36"
"T813"," 달리 분류되지 않은 수술상처의 파열 ","15","14"
"T814"," 달리 분류되지 않은 처치에 따른 감염 ","29","24"
"T817"," 달리 분류되지 않은 처치후 혈관합병증 ","2","2"
"T8181"," 처치에 의한 (피하)기종 ","2","1"
"T8182"," 지속적 수술후 누공 ","1",""
"T8188"," 달리 분류되지 않은 처치의 기타 합병증 ","11","5"
"T819"," 처치의 상세불명 합병증 ","","1"
"T820"," 인공심장판막의 기계적 합병증 ","2","2"
"T821"," 심장전자장치의 기계적 합병증 ","1",""
"T824"," 혈관투석카테터의 기계적 합병증 ","1","4"
"T825"," 기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증 ","21","8"
"T826"," 인공심장판막에 의한 감염 및 염증반응 ","1",""
"T827"," 기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","35","15"
"T828"," 심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증 ","30","9"
"T830"," 요도(유치)카테터의 기계적 합병증 ","6","3"
"T831"," 기타 요로장치 및 삽입물의 기계적 합병증 ","6","3"
"T833"," 자궁내피임장치의 기계적 합병증 ","","2"
"T834"," 생식관의 기타 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","1","2"
"T835"," 비뇨기계통의 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","6","5"
"T836"," 생식관 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","2","2"
"T838"," 비뇨생식기 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","1","5"
"T840"," 내부인공관절의 기계적 합병증 ","7","8"
"T841"," 사지의 뼈의 내부고정장치의 기계적 합병증 ","","1"
"T842"," 기타 뼈의 내부고정장치의 기계적 합병증 ","9","3"
"T844"," 기타 내부 정형외과적 장치, 삽입물 및 이식편의 기계적 합병증 ","1",""
"T845"," 내부인공관절에 의한 감염 및 염증반응 ","14","20"
"T846"," 내부고정장치[모든 부위]에 의한 감염 및 염증반응 ","3",""
"T847"," 기타 내부 정형외과적 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","1","2"
"T848"," 내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","6","11"
"T849"," 내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 상세불명 합병증 ","","2"
"T852"," 안구내렌즈(인공수정체)의 기계적 합병증 ","21","9"
"T853"," 기타 안구 인공장치, 삽입물 및 이식편의 기계적 합병증 ","4","1"
"T855"," 위장의 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","4","1"
"T856"," 기타 명시된 내부 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","2",""
"T857"," 기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","20","7"
"T858"," 달리 분류되지 않은 내부 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","4","2"
"T859"," 내부 인공삽입장치, 삽입물 및 이식편의 상세불명 합병증 ","","1"
"T860"," 골수이식거부 ","1",""
"T861"," 신장이식 실패 및 거부 ","","2"
"T873"," 절단잘린끝의 신경종 ","4",""
"T874"," 절단잘린끝의 감염 ","2",""
"T875"," 절단잘린끝의 괴사 ","1","1"
"T876"," 절단잘린끝의 기타 및 상세불명의 합병증 ","3",""
"T882"," 마취에 의한 쇼크 ","1",""
"T886"," 적절히 투여된 올바른 약물 또는 약제의 유해작용에 의한 아나필락시스쇼크 ","","2"
"T887"," 약물 또는 약제의 상세불명의 유해작용 ","1","1"
"T888"," 달리 분류되지 않은 외과적 및 내과적 치료의 기타 명시된 합병증 ","1","1"
"T903"," 뇌신경손상의 후유증 ","2","3"
"T905"," 두개내손상의 후유증 ","9","3"
"T910"," 목 및 몸통의 표재성 손상 및 열린상처의 후유증 ","1",""
"T911"," 척추골절의 후유증 ","5",""
"T913"," 척수손상의 후유증 ","27","26"
"T928"," 팔의 기타 명시된 손상의 후유증 ","1",""
"T931"," 대퇴골골절의 후유증 ","1","1"
"T951"," 몸통의 화상, 부식 및 동상의 후유증 ","1",""
"T953"," 다리의 화상, 부식 및 동상의 후유증 ","1",""
"U071"," U071의 응급사용 ","1","58"
"U089"," 상세불명의 코로나-19의 개인력 ","","1"
"U820"," 페니실린 내성 ","1",""
"U821"," 메티실린 내성 ","145","76"
"U822"," 광범위 베타락탐계내성 ","143","105"
"U8280"," 카바페넴계내성 ","117","85"
"U8281"," 카바페넴계 분해효소생성 ","20","22"
"U830"," 반코마이신 내성 ","102","74"
"U831"," 기타 반코마이신과 관련된 항생제 내성 ","","1"
"U837"," 여러 항생제 내성 ","67","37"
"U8430"," 다약제내성 결핵 ","","2"
"U99"," 재발한 악성 신생물 ","146","38"
"V021"," 교통사고에서 이륜 또는 삼륜자동차와 충돌로 다친 보행자 ","","1"
"V031"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 보행자 ","","1"
"V091"," 상세불명의 비교통 사고에서 다친 보행자 ","","1"
"V110"," 비교통사고에서 다른 자전거와 충돌로 다친 자전거 운전자 ","","1"
"V130"," 비교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 자전거 운전자 ","","1"
"V134"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 자전거 운전자 ","","1"
"V144"," 교통사고에서 대형화물차 또는 버스와 충돌로 다친 자전거 운전자 ","","1"
"V180"," 비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자 ","8","6"
"V182"," 비교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자 ","1","1"
"V184"," 교통사고에서 비충돌 운수사고에서 다친 자전거 운전자 ","6","5"
"V193"," 상세불명의 비교통사고에서 다친 [모든] 자전거 탑승자 ","","1"
"V224"," 교통사고에서 이륜 또는 삼륜자동차와 충돌로 다친 모터사이클 운전자 ","","1"
"V234"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 모터사이클 운전자 ","1","4"
"V280"," 비교통 사고에서 비충돌 운수사고에서 다친 모터사이클 운전자 ","2","3"
"V284"," 교통사고에서 비충돌 운수사고에서 다친 모터사이클 운전자 ","","1"
"V435"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 운전자 ","","2"
"V484"," 승용차 승하차중 비충돌 운수사고에서 다친 사람 ","2","1"
"V485"," 교통사고에서 비충돌 운수사고에서 다친 승용차 운전자 ","3",""
"V491"," 비교통사고에서 기타 및 상세불명의 자동차와의 충돌로 다친 승객 ","","1"
"V494"," 교통사고에서 기타 및 상세불명의 자동차와의 충돌로 다친 운전자 ","","2"
"V784"," 버스 승하차중 비충돌 운수사고에서 다친 사람 ","2","1"
"V840"," 교통사고에서 다친 특수농업용 차량 운전자 ","","1"
"V99"," 상세불명의 운수사고 ","1","1"
"W000"," 얼음 또는 눈에 의한 동일 면상에서의 낙상, 주택 ","1",""
"W004"," 얼음 또는 눈에 의한 동일 면상에서의 낙상, 도로 및 고속도로 ","2",""
"W008"," 얼음 또는 눈에 의한 동일 면상에서의 낙상, 기타 명시된 장소 ","","1"
"W010"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택 ","35","63"
"W011"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 집단 거주시설 ","","2"
"W012"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 학교, 기타 시설 및 공공행정 구역 ","5","5"
"W013"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 운동 및 경기장 ","","1"
"W014"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로 ","16","43"
"W015"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역 ","2","6"
"W016"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 산업 및 건설지역 ","","1"
"W017"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장 ","","2"
"W018"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소 ","8","11"
"W019"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소 ","","8"
"W030"," 타인과 충돌이나 타인의 밀치기에 의한 동일면상에서의 낙상, 주택 ","1",""
"W050"," 휠체어가 관여된 낙상, 주택 ","3","1"
"W054"," 휠체어가 관여된 낙상, 도로 및 고속도로 ","1",""
"W059"," 휠체어가 관여된 낙상, 상세불명 장소 ","2","3"
"W060"," 침대가 관여된 낙상, 주택 ","15","20"
"W061"," 침대가 관여된 낙상, 집단거주시설 ","1","2"
"W062"," 침대가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역 ","5","6"
"W070"," 의자가 관여된 낙상, 주택 ","1","11"
"W071"," 의자가 관여된 낙상, 집단거주시설 ","","1"
"W072"," 의자가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역 ","1",""
"W079"," 의자가 관여된 낙상, 상세불명 장소 ","2","3"
"W090"," 운동장비가 관여된 낙상, 주택 ","","1"
"W091"," 운동장비가 관여된 낙상, 집단거주시설 ","","1"
"W092"," 운동장비가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역 ","","1"
"W093"," 운동장비가 관여된 낙상, 운동 및 경기장 ","","2"
"W099"," 운동장비가 관여된 낙상, 상세불명 장소 ","","1"
"W100"," 계단에서의 낙상, 주택 ","4","9"
"W101"," 계단에서의 낙상, 집단거주시설 ","","1"
"W102"," 계단에서의 낙상, 학교, 기타 시설 및 공공행정 구역 ","1","2"
"W104"," 계단에서의 낙상, 도로 및 고속도로 ","2",""
"W105"," 계단에서의 낙상, 상업 및 서비스 구역 ","3","1"
"W106"," 계단에서의 낙상, 산업 및 건설지역 ","","1"
"W108"," 계단에서의 낙상, 기타 명시된 장소 ","","3"
"W109"," 계단에서의 낙상, 상세불명 장소 ","11","16"
"W110"," 사다리에서의 낙상, 주택 ","1",""
"W116"," 사다리에서의 낙상, 산업 및 건설지역 ","1",""
"W119"," 사다리에서의 낙상, 상세불명 장소 ","1",""
"W120"," 비계발판에서의 낙상, 주택 ","","1"
"W129"," 비계발판에서의 낙상, 상세불명 장소 ","","1"
"W130"," 빌딩 또는 구조물에서의 낙상, 주택 ","","3"
"W133"," 빌딩 또는 구조물에서의 낙상, 운동 및 경기장 ","","1"
"W137"," 빌딩 또는 구조물에서의 낙상, 농장 ","","1"
"W138"," 빌딩 또는 구조물에서의 낙상, 기타 명시된 장소 ","","2"
"W140"," 나무에서의 낙상, 주택 ","1",""
"W148"," 나무에서의 낙상, 기타 명시된 장소 ","1",""
"W149"," 나무에서의 낙상, 상세불명 장소 ","","1"
"W158"," 절벽에서의 낙상, 기타 명시된 장소 ","","2"
"W176"," 기타 한면에서 다른 면으로 넘어짐, 산업 및 건설지역 ","","1"
"W180"," 동일면상에서 기타 넘어짐, 주택 ","32","61"
"W181"," 동일면상에서 기타 넘어짐, 집단거주시설 ","1","3"
"W182"," 동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역 ","7","4"
"W184"," 동일면상에서 기타 넘어짐, 도로 및 고속도로 ","2","7"
"W185"," 동일면상에서 기타 넘어짐, 상업 및 서비스 구역 ","4","3"
"W187"," 동일면상에서 기타 넘어짐, 농장 ","1",""
"W188"," 동일면상에서 기타 넘어짐, 기타 명시된 장소 ","","1"
"W189"," 동일면상에서 기타 넘어짐, 상세불명 장소 ","14","15"
"W190"," 상세불명의 낙상, 주택 ","2","1"
"W191"," 상세불명의 낙상, 집단거주시설 ","","1"
"W192"," 상세불명의 낙상, 학교, 기타 시설 및 공공행정 구역 ","2","2"
"W199"," 상세불명의 낙상, 상세불명 장소 ","8","12"
"W200"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 주택 ","","1"
"W205"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 상업 및 서비스 구역 ","","1"
"W206"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 산업 및 건설지역 ","1",""
"W209"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 상세불명 장소 ","2",""
"W213"," 스포츠장비에 의한 타격, 운동 및 경기장 ","1",""
"W220"," 다른 물체에 의한 타격, 주택 ","2","3"
"W222"," 다른 물체에 의한 타격, 학교, 기타 시설 및 공공행정 구역 ","1","1"
"W226"," 다른 물체에 의한 일격, 산업 및 건설지역 ","","1"
"W227"," 다른 물체에 의한 타격, 농장 ","1",""
"W229"," 다른 물체에 의한 타격, 상세불명 장소 ","","2"
"W230"," 물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 주택 ","1","1"
"W232"," 물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 학교, 기타 시설 및 공공행정 구역 ","","4"
"W239"," 물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 상세불명 장소 ","1",""
"W259"," 날카로운 유리와 접촉, 상세불명 장소 ","","1"
"W2680"," 달리 분류되지 않은 기타 날카로운 물체와 접촉, 주택 ","1",""
"W296"," 기타 동력손공구 및 가정용 기계류와의 접촉, 산업 및 건설지역 ","","2"
"W307"," 농업용기계와 접촉, 농장 ","1",""
"W312"," 기타 및 상세불명의 기계류와 접촉, 학교, 기타 시설 및 공공행정 구역 ","1",""
