"상병코드","상병명","국비","사비","계"
"S0220","비골의 골절, 폐쇄성","1","3","4"
"S0230","안와 바닥의 골절, 폐쇄성","0","2","2"
"S02470","관골궁의 골절, 폐쇄성","2","0","2"
"S02480","광대뼈 및 상악골의 기타 골절, 폐쇄성","2","0","2"
"S02490","광대뼈 및 상악골의 상세불명 골절, 폐쇄성","0","1","1"
"S0255","치근의 파절","2","2","4"
"S0259","치아의 상세불명 파절","3","2","5"
"S02780","두개골 및 안면골을 침범하는 기타 다발골절, 폐쇄성","1","0","1"
"S02840","안와 내벽의 골절, 폐쇄성","2","1","3"
"S0500","각막찰과상","1","1","2"
"S0501","결막의 열상","1","1","2"
"S051","안구 및 안와조직의 타박상","0","2","2"
"S056","이물이 없는 안구의 관통창","1","0","1"
"S058","눈 및 안와의 기타 손상","0","2","2"
"S0600","열린 두개내상처가 없는 진탕","2","1","3"
"S0610","열린 두개내상처가 없는 외상성 뇌부종","1","0","1"
"S0620","열린 두개내상처가 없는 미만성 뇌손상","4","3","7"
"S0640","열린 두개내상처가 없는 경막외출혈","0","2","2"
"S065","외상성 경막하출혈","0","1","1"
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","39","33","72"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","1","0","1"
"S0660","열린 두개내상처가 없는 외상성 지주막하출혈","12","10","22"
"S0680","열린 두개내상처가 없는 기타 두개내손상","6","11","17"
"S099","머리의 상세불명 손상","1","1","2"
"S1210","제2경추의 골절, 폐쇄성","0","1","1"
"S1220","기타 명시된 경추의 골절, 폐쇄성","0","1","1"
"S1270","경추의 다발성 골절, 폐쇄성","0","1","1"
"S1280","목의 기타 부분의 골절, 폐쇄성","0","1","1"
"S1290","목의 상세불명 부분의 골절, 폐쇄성","1","0","1"
"S134","경추의 염좌 및 긴장","1","3","4"
"S136","목의 기타 및 상세불명 부분의 관절 및 인대의 염좌 및 긴장","1","0","1"
"S141","경부척수의 기타 및 상세불명의 손상","1","1","2"
"S143","상완신경총의 손상","1","0","1"
"S2020","흉곽전벽의 타박상","0","1","1"
"S2021","흉곽후벽의 타박상","0","1","1"
"S22020","T1 및 T2 부위의 골절, 폐쇄성","0","1","1"
"S22040","T5 및 T6 부위의 골절, 폐쇄성","0","4","4"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","1","3","4"
"S22060","T9 및 T10 부위의 골절, 폐쇄성","1","1","2"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","11","22","33"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","1","5","6"
"S2210","흉추의 다발성 골절,폐쇄성","0","2","2"
"S2220","흉골의 골절,폐쇄성","2","2","4"
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","1","3","4"
"S22430","두 개의 늑골을 침범한 다발골절, 폐쇄성","2","2","4"
"S22440","세 개의 늑골을 침범한 다발골절, 폐쇄성","3","0","3"
"S22450","네 개 또는 그 이상의 늑골을 침범한 다발골절, 폐쇄성","6","8","14"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","1","2","3"
"S27009","흉강내로의 열린상처가 없는 외상성 기흉, 기타 및 상세불명의 손상","1","0","1"
"S27101","흉강내로의 열린상처가 없는 외상성 혈흉, 타박상","1","0","1"
"S27105","흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 혈종","1","0","1"
"S27109","흉강내로의 열린상처가 없는 외상성 혈흉, 기타 및 상세불명의 손상","1","0","1"
"S27201","흉강내로의 열린상처가 없는 외상성 혈기흉, 타박상","0","1","1"
"S27205","흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 혈종","1","2","3"
"S27800","흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상, 폭풍손상","0","1","1"
"S27804","흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상, 열상","1","0","1"
"S311","복벽의 열린상처","0","1","1"
"S32020","L1 부위의 골절, 폐쇄성","10","13","23"
"S32030","L2 부위의 골절, 폐쇄성","7","13","20"
"S32040","L3 부위의 골절, 폐쇄성","3","7","10"
"S32050","L4 부위의 골절, 폐쇄성","2","4","6"
"S32060","L5 부위의 골절, 폐쇄성","1","1","2"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","3","13","16"
"S3210","천골(薦骨)의 골절, 폐쇄성","1","3","4"
"S3220","미추의 골절, 폐쇄성","0","2","2"
"S3230","장골의 골절, 폐쇄성","1","1","2"
"S3240","절구의 골절, 폐쇄성","2","1","3"
"S3250","치골의 폐골절, 폐쇄성","2","2","4"
"S3270","요추 및 골반의 다발성 골절, 폐쇄성","1","5","6"
"S32880","기타 골반의 골절, 폐쇄성","0","1","1"
"S32890","골반의 상세불명 부분의 골절, 폐쇄성","0","1","1"
"S3350","요추의 염좌 및 긴장","4","5","9"
"S342","요추 및 천추의 신경근 손상","1","0","1"
"S36004","강내로의 열린상처가 없는 비장의 손상, 열상","0","1","1"
"S36007","강내로의 열린상처가 없는 비장의 손상, 외상성 파열","0","1","1"
"S36100","강내로의 열린상처가 없는 간의 손상","0","2","2"
"S36411","강내로의 열린상처가 있는 공장의 손상","1","0","1"
"S36500","강내로의 열린상처가 없는 결장의 손상, 폭풍손상","1","0","1"
"S36508","강내로의 열린상처가 없는 결장의 손상, 외상성 찢김","1","0","1"
"S36606","강내로의 열린상처가 없는 직장의 손상, 외상성 천자","1","0","1"
"S36800","강내로의 열린상처가 없는 복막의 손상","1","0","1"
"S36907","강내로의 열린상처가 없는 상세불명의 복강내기관의 손상, 외상성 파열","0","1","1"
"S37001","강내로의 열린상처가 없는 신장의 손상, 타박상","1","0","1"
"S37207","강내로의 열린상처가 없는 방광의 손상, 외상성 파열","2","0","2"
"S37209","강내로의 열린상처가 없는 방광의 손상, 기타 및 상세불명의 손상","1","0","1"
"S37301","강내로의 열린상처가 없는 요도의 손상, 타박상","0","1","1"
"S37305","강내로의 열린상처가 없는 요도의 손상, 외상성 혈종","1","0","1"
"S37308","강내로의 열린상처가 없는 요도의 손상, 외상성 찢김","2","3","5"
"S400","어깨 및 위팔의 타박상","2","0","2"
"S42040","쇄골 몸통의 골절, 폐쇄성","4","6","10"
"S42090","쇄골의 상세불명 부분의 골절, 폐쇄성","4","6","10"
"S42120","견갑골의 다발골절, 폐쇄성","0","1","1"
"S42140","견봉돌기의 골절, 폐쇄성","0","1","1"
"S42220","상완골 머리의 골절, 폐쇄성","2","0","2"
"S42230","상완골 외과목의 골절, 폐쇄성","1","1","2"
"S42240","상완골 해부학적 목의 골절, 폐쇄성","2","2","4"
"S42280","상완골 상단의 기타 및 여러부분의 골절, 폐쇄성","1","1","2"
"S42290","상완골 상단의 상세불명 부분의 골절, 폐쇄성","2","5","7"
"S4230","상완골 몸통의 골절,  폐쇄성","4","1","5"
"S42420","상완골의 관절융기위골절, 폐쇄성","2","0","2"
"S42450","상완골 관절융기의 상세불명 골절, 폐쇄성","1","0","1"
"S42460","상완골 원위부의 T-모양 골절, 폐쇄성","2","4","6"
"S4280","어깨 및 위팔의 기타 부분의 골절, 폐쇄성","0","1","1"
"S4300","상완골의 전탈구","2","1","3"
"S4309","어깨의 상세불명 탈구","0","1","1"
"S431","견쇄관절의 탈구","0","4","4"
"S434","어깨관절의 염좌 및 긴장","1","2","3"
"S4600","어깨의 회전근개의 근육 및 힘줄의 손상, 열상","1","0","1"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1","1","2"
"S4638","삼두근의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","0","1","1"
"S489","어깨 및 위팔의 상세불명 부위의 외상성 절단","0","1","1"
"S500","팔꿈치의 타박상","2","0","2"
"S5080","아래팔의 기타 표재성 손상, 박리, 찰과상","0","1","1"
"S518","아래팔의 기타 부분의 열린상처","0","1","1"
"S519","아래팔의 상세불명 부분의 열린상처","1","0","1"
"S52020","척골 주두돌기의 골절, 폐쇄성","3","3","6"
"S52030","척골 갈고리돌기의 골절, 폐쇄성","1","0","1"
"S52090","척골 상단의 상세불명 부분의 골절, 폐쇄성","1","1","2"
"S52120","요골 머리의 골절, 폐쇄성","1","1","2"
"S52130","요골 목의 골절, 폐쇄성","0","1","1"
"S52190","요골 상단의 상세불명 부분의 골절, 폐쇄성","1","5","6"
"S52290","척골 몸통의 상세불명 부분의 골절, 폐쇄성","0","1","1"
"S5240","척골과 요골 모두의 몸통 골절, 폐쇄성","0","1","1"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","2","12","14"
"S52530","바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","0","1","1"
"S52580","요골 하단의 기타 및 다발성 골절, 폐쇄성","1","6","7"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","1","2","3"
"S5260","척골과 요골 모두의 하단의 골절, 폐쇄성","1","4","5"
"S5290","아래팔의 상세불명 부분의 골절, 폐쇄성","0","1","1"
"S5319","팔꿈치의 상세불명 탈구","1","0","1"
"S5348","팔꿈치의 기타 부분의 염좌 및 긴장","1","0","1"
"S602","손목 및 손의 기타 부분의 타박상","1","0","1"
"S617","손목 및 손의 다발성 열린상처","0","1","1"
"S618","손목 및 손의 기타 부분의 열린상처","1","0","1"
"S6200","손 주상골의 골절, 폐쇄성","1","2","3"
"S62230","몸통의 골절, 폐쇄성","1","0","1"
"S62320","바닥의 골절, 폐쇄성","3","1","4"
"S62330","몸통의 골절, 폐쇄성","1","2","3"
"S62390","중수골의 상세불명 부분의 골절, 폐쇄성","0","1","1"
"S62620","근위지골의 골절, 폐쇄성","2","1","3"
"S62640","원위지골의 골절, 폐쇄성","0","1","1"
"S62690","손가락뼈의 상세불명 부분의 골절, 폐쇄성","1","1","2"
"S6311","손의 지골간(관절)의 탈구","1","0","1"
"S644","기타 손가락의 수지신경의 손상","1","0","1"
"S700","엉덩이의 타박상","0","2","2"
"S701","대퇴의 타박상","3","0","3"
"S711","대퇴의 열린상처","1","0","1"
"S72060","대퇴골 경부바닥의 골절, 폐쇄성","1","5","6"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","23","41","64"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","5","10","15"
"S72120","대퇴골전자간골절, 폐쇄성","24","72","96"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","1","2","3"
"S7220","전자하골절, 폐쇄성","0","2","2"
"S7230","대퇴골 몸통의 골절, 폐쇄성","1","8","9"
"S72490","대퇴골 하단의 상세불명 부분의 골절, 폐쇄성","3","3","6"
"S7290","대퇴골의 상세불명 부분의 골절, 폐쇄성","2","3","5"
"S7300","고관절의 후탈구","1","0","1"
"S7309","고관절의 상세불명 탈구","0","3","3"
"S781","엉덩이과 무릎 사이 부위의 외상성 절단","1","0","1"
"S800","무릎의 타박상","2","3","5"
"S818","아래다리의 기타 부분의 열린상처","1","4","5"
"S8200","무릎뼈의 골절, 폐쇄성","5","9","14"
"S82120","비골골절(모든 부분)을 동반한 경골상단의 골절, 폐쇄성","2","1","3"
"S82180","경골 상단의 기타 골절, 폐쇄성","1","1","2"
"S82220","비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성","0","2","2"
"S82280","경골 몸통의 기타 골절, 폐쇄성","0","1","1"
"S82320","비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성","0","1","1"
"S82380","기타 경골 하단의 골절, 폐쇄성","1","1","2"
"S82490","상세불명의 비골 부분의 골절, 폐쇄성","1","2","3"
"S8250","안쪽복사의 골절, 폐쇄성","1","1","2"
"S8260","외측복사의 골절의 골절, 폐쇄성","1","2","3"
"S82820","이복사골절, 발목, 폐쇄성","2","12","14"
"S82830","삼복사골절, 발목, 폐쇄성","8","9","17"
"S82880","아래다리의 기타 부분의 골절, 폐쇄성","0","3","3"
"S82881","아래다리의 기타 부분의 골절, 개방성","0","1","1"
"S8290","아래다리의 상세불명 부분의 골절, 폐쇄성","2","0","2"
"S8320","내측반달연골의 찢김","3","2","5"
"S8350","전십자인대의 염좌 및 긴장","0","1","1"
"S8352","전십자인대의 파열","2","0","2"
"S836","무릎의 기타 및 상세불명 부분의 염좌 및 긴장","4","1","5"
"S837","무릎의 다발성 구조의 손상","2","0","2"
"S8608","아킬레스힘줄의 손상, 기타 및 상세불명의 손상","2","1","3"
"S878","아래다리의 기타 및 상세불명 부분의 으깸손상","0","1","1"
"S881","무릎과 발목 사이 부위의 외상성 절단","2","1","3"
"S9080","발목 및 발의 기타 표재성 손상, 박리, 찰과상","0","1","1"
"S910","발목의 열린상처","1","0","1"
"S911","발톱의 손상이 없는 발가락의 열린상처","0","1","1"
"S9200","종골의 골절, 폐쇄성","1","3","4"
"S9230","중족골의 골절, 폐쇄성","7","6","13"
"S9240","엄지발가락 골절, 폐쇄성","1","2","3"
"S9250","기타 발가락의 골절, 폐쇄성","0","2","2"
"S9290","발의 상세불명 골절, 폐쇄성","0","1","1"
"S9311","지골간(관절)의 탈구","0","1","1"
"S932","발목 및 발 부위의 인대의 파열","0","1","1"
"S9332","족근골중족골(관절)의 탈구","0","1","1"
"S9348","발목의 기타 부분의 염좌 및 긴장","1","0","1"
"S9349","발목의 상세불명 부분의 염좌 및 긴장","0","1","1"
"S9680","발목 및 발 부위의 기타 근육 및 힘줄의 손상, 열상","1","0","1"
"S971","발가락의 으깸손상","1","0","1"
"S999","발목 및 발의 상세불명 손상","1","0","1"
"T009","상세불명의 여러 부위의 표재성 손상","0","2","2"
"T080","상세불명 부위의 척추의 골절, 폐쇄성","4","5","9"
"T093","척수의 상세불명 부위의 손상","5","1","6"
"T140","상세불명의 신체부위의 표재성 손상","3","6","9"
"T141","상세불명의 신체부위의 열린상처","5","3","8"
"T150","각막의 이물","1","0","1"
"T1720","인두의 이물, 위내용물","1","0","1"
"T1721","인두의 이물, 음식물","0","1","1"
"T1739","후두의 이물, 상세불명의 이물","1","0","1"
"T1748","기관의 이물, 기타 이물","4","0","4"
"T1758","기관지의 이물, 기타 이물","2","1","3"
"T1791","기도의 상세불명 부분의 이물, 음식물","2","0","2"
"T1798","기도의 상세불명 부분의 이물, 기타 이물","1","0","1"
"T182","위의 이물","1","0","1"
"T183","소장의 이물","0","1","1"
"T198","비뇨생식관의 기타 및 여러 부분의 이물","1","0","1"
"T212","몸통의 2도 화상","1","0","1"
"T213","몸통의 3도 화상","1","0","1"
"T2420","발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부","1","0","1"
"T2430","발목 및 발을 제외한 엉덩이 및 다리의 3도 화상, 대퇴부","1","0","1"
"T250","발목 및 발의 상세불명 정도의 화상","1","1","2"
"T286","식도의 부식","1","0","1"
"T402","기타 아편유사제에 의한 중독","1","0","1"
"T462","달리 분류되지 않은 기타 항부정맥제에 의한 중독","0","1","1"
"T508","진단제제에 의한 중독","0","1","1"
"T634","기타 절지동물의 독액의 독성효과","1","0","1"
"T68","저체온증","0","1","1"
"T71","질식","1","0","1"
"T782","상세불명의 아나필락시스쇼크","0","1","1"
"T783","혈관신경성 부종","0","1","1"
"T792","외상에 의한 이차적 및 재발성 출혈","1","0","1"
"T793","달리 분류되지 않은 외상후 상처감염","2","0","2"
"T796","외상성 근육허혈","1","0","1"
"T797","외상성 피하기종","0","1","1"
"T801","주입, 수혈 및 치료용 주사에 따른 혈관합병증","4","4","8"
"T802","주입, 수혈 및 치료용 주사에 따른 감염","1","0","1"
"T808","주입, 수혈 및 치료용 주사에 따른 기타 합병증","0","1","1"
"T809","주입, 수혈 및 치료용 주사에 따른 상세불명의 합병증","1","0","1"
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","33","12","45"
"T811","달리 분류되지 않은 처치중 또는 처치에 의한 쇼크","1","0","1"
"T812","달리 분류되지 않은 처치중의 우발적 천자 또는 열상","8","15","23"
"T813","달리 분류되지 않은 수술상처의 파열","18","24","42"
"T814","달리 분류되지 않은 처치에 따른 감염","24","18","42"
"T8158","처치후 체강 또는 수술상처에 우발적으로 남겨진 이물, 기타 명시된 합병증 동반","3","0","3"
"T817","달리 분류되지 않은 처치후 혈관합병증","2","1","3"
"T8181","처치에 의한 (피하)기종","1","1","2"
"T8188","달리 분류되지 않은 처치의 기타 합병증","4","1","5"
"T820","인공심장판막의 기계적 합병증","2","0","2"
"T821","심장전자장치의 기계적 합병증","1","0","1"
"T823","기타 혈관이식편의 기계적 합병증","1","0","1"
"T824","혈관투석카테터의 기계적 합병증","5","9","14"
"T825","기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증","15","5","20"
"T827","기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응","22","13","35"
"T828","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증","15","3","18"
"T830","요도(유치)카테터의 기계적 합병증","2","1","3"
"T831","기타 요로장치 및 삽입물의 기계적 합병증","0","5","5"
"T832","비뇨기관의 이식물의 기계적 합병증","1","1","2"
"T834","생식관의 기타 인공삽입장치, 삽입물 및 이식편의 기계적 합병증","2","2","4"
"T835","비뇨기계통의 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응","7","3","10"
"T836","생식관 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응","0","1","1"
"T838","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 기타 합병증","3","3","6"
"T840","내부인공관절의 기계적 합병증","8","12","20"
"T841","사지의 뼈의 내부고정장치의 기계적 합병증","1","4","5"
"T842","기타 뼈의 내부고정장치의 기계적 합병증","4","1","5"
"T844","기타 내부 정형외과적 장치, 삽입물 및 이식편의 기계적 합병증","2","5","7"
"T845","내부인공관절에 의한 감염 및 염증반응","16","21","37"
"T846","내부고정장치[모든 부위]에 의한 감염 및 염증반응","1","2","3"
"T847","기타 내부 정형외과적 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응","2","1","3"
"T848","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증","3","1","4"
"T849","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 상세불명 합병증","0","5","5"
"T852","안구내렌즈(인공수정체)의 기계적 합병증","17","11","28"
"T853","기타 안구 인공장치, 삽입물 및 이식편의 기계적 합병증","7","0","7"
"T855","위장의 인공삽입장치, 삽입물 및 이식편의 기계적 합병증","7","2","9"
"T856","기타 명시된 내부 인공삽입장치, 삽입물 및 이식편의 기계적 합병증","2","0","2"
"T857","기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응","22","21","43"
"T858","달리 분류되지 않은 내부 인공삽입장치, 삽입물 및 이식편의 기타 합병증","4","3","7"
"T859","내부 인공삽입장치, 삽입물 및 이식편의 상세불명 합병증","0","1","1"
"T873","절단잘린끝의 신경종","7","0","7"
"T874","절단잘린끝의 감염","7","0","7"
"T876","절단잘린끝의 기타 및 상세불명의 합병증","2","0","2"
"T887","약물 또는 약제의 상세불명의 유해작용","2","3","5"
"T903","뇌신경손상의 후유증","0","1","1"
"T905","두개내손상의 후유증","12","13","25"
"T911","척추골절의 후유증","9","0","9"
"T912","흉부 및 골반의 기타 골절의 후유증","0","1","1"
"T913","척수손상의 후유증","24","15","39"
"T914","흉곽내기관 손상의 후유증 (파편 포함)","1","0","1"
"T915","복강내 및 골반 기관 손상의 후유증","1","0","1"
"T918","목 및 몸통의 기타 명시된 손상의 후유증","4","0","4"
"T928","팔의 기타 명시된 손상의 후유증","1","0","1"
"T958","기타 명시된 화상, 부식 및 동상의 후유증","1","0","1"
"U821","메티실린 내성","174","116","290"
"U822","광범위 베타락탐계내성","139","103","242"
"U8280","카바페넴계내성","51","33","84"
"U830","반코마이신 내성","100","76","176"
"U837","여러 항생제 내성","47","39","86"
"U8430","다약제내성 결핵","0","4","4"
"U847","여러 항균제 내성","1","0","1"
"U99","재발한 악성 신생물","145","28","173"
"V021","교통사고에서 이륜 또는 삼륜자동차와 충돌로 다친 보행자","0","1","1"
"V031","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 보행자","0","2","2"
"V041","교통사고에서 대형화물차 또는 버스와 충돌로 다친 보행자","0","1","1"
"V092","기타 및 상세불명의 자동차에 관여된 교통사고에서 다친 보행자","0","2","2"
"V114","교통사고에서 다른 자전거와 충돌로 다친 자전거 운전자","1","1","2"
"V134","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 자전거 운전자","0","1","1"
"V170","비교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 자전거 운전자","1","1","2"
"V180","비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","4","4","8"
"V184","교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","0","4","4"
"V189","교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자","0","1","1"
"V193","상세불명의 비교통사고에서 다친 [모든] 자전거 탑승자","0","1","1"
"V194","교통사고에서 기타 및 상세불명의 자동차와 충돌로 다친 운전자","0","1","1"
"V196","교통사고에서 기타 및 상세불명의 자동차와 충돌로 다친 상세불명의 자전거 탑승자","0","1","1"
"V230","비교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 모터사이클 운전자","0","1","1"
"V235","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 모터사이클 승객","0","1","1"
"V280","비교통 사고에서 비충돌 운수사고에서 다친 모터사이클 운전자","1","4","5"
"V293","상세불명의 비교통사고에서 다친 [모든] 모터사이클 탑승자","1","0","1"
"V426","교통사고에서 이륜 또는 삼륜자동차와 충돌로 다친 승용차 승객","0","1","1"
"V435","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 운전자","0","1","1"
"V440","비교통사고에서 대형화물차 또는 버스와의 충돌로 다친 승용차 운전자","0","1","1"
"V480","비교통사고에서 비충돌 운수사고에서 다친 승용차 운전자","2","0","2"
"V484","승용차 승하차중 비충돌 운수사고에서 다친 사람","0","1","1"
"V499","상세불명의 교통사고에서 다친 [모든] 승용차 탑승자","1","0","1"
"V545","교통사고에서 대형화물차 또는 버스와의 충돌로 다친 픽업트럭 또는 밴의 운전자","0","1","1"
"V546","교통사고에서 대형화물차 또는 버스와의 충돌로 다친 픽업트럭 또는 밴의 승객","0","1","1"
"V589","교통사고에서 비충돌 운수사고에서 다친 상세불명의 픽업트럭 또는 밴의 탑승자","1","0","1"
"V784","버스 승하차중 비충돌 운수사고에서 다친 사람","0","2","2"
"V807","기타 무동력차량과 충돌로 다친 탑승자","0","1","1"
"V814","열차 또는 철도차량 승하차시 다친 사람","0","1","1"
"V840","교통사고에서 다친 특수농업용 차량 운전자","1","1","2"
"V845","비교통사고에서 다친 특수농업용 차량 운전자","0","1","1"
"V889","비교통성 무동력차가 관여된 기타 명시된 (충돌)(비충돌)운수사고에서 다친 사람","1","0","1"
"V99","상세불명의 운수사고","1","0","1"
"W000","얼음 또는 눈에 의한 동일 면상에서의 낙상, 주택","1","1","2"
"W004","얼음 또는 눈에 의한 동일 면상에서의 낙상, 도로 및 고속도로","1","1","2"
"W010","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택","35","61","96"
"W011","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 집단 거주시설","1","2","3"
"W012","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 학교, 기타 시설 및 공공행정 구역","12","7","19"
"W013","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 운동 및 경기장","4","4","8"
"W014","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로","20","29","49"
"W015","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역","2","7","9"
"W017","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장","0","1","1"
"W018","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소","7","10","17"
"W019","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소","3","7","10"
"W024","스케이트, 스키, 롤러-스케이트, 또는 스케이트보드에 의한 낙상, 도로 및 고속도로","0","1","1"
"W050","휠체어가 관여된 낙상, 주택","0","3","3"
"W052","휠체어가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역","2","3","5"
"W054","휠체어가 관여된 낙상, 도로 및 고속도로","1","0","1"
"W059","휠체어가 관여된 낙상, 상세불명 장소","3","0","3"
"W060","침대가 관여된 낙상, 주택","10","26","36"
"W061","침대가 관여된 낙상, 집단거주시설","0","1","1"
"W062","침대가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역","12","3","15"
"W070","의자가 관여된 낙상, 주택","7","14","21"
"W072","의자가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역","1","0","1"
"W078","의자가 관여된 낙상, 기타 명시된 장소","1","0","1"
"W079","의자가 관여된 낙상, 상세불명 장소","2","1","3"
"W080","기타 가구가 관여된 낙상, 주택","0","2","2"
"W088","기타 가구가 관여된 낙상, 기타 명시된 장소","0","1","1"
"W100","계단에서의 낙상, 주택","9","13","22"
"W102","계단에서의 낙상, 학교, 기타 시설 및 공공행정 구역","2","2","4"
"W104","계단에서의 낙상, 도로 및 고속도로","1","0","1"
"W105","계단에서의 낙상, 상업 및 서비스 구역","0","3","3"
"W108","계단에서의 낙상, 기타 명시된 장소","1","0","1"
"W109","계단에서의 낙상, 상세불명 장소","10","20","30"
"W110","사다리에서의 낙상, 주택","1","3","4"
"W115","사다리에서의 낙상, 상업 및 서비스 구역","0","1","1"
"W116","사다리에서의 낙상, 산업 및 건설지역","0","1","1"
"W117","사다리에서의 낙상, 농장","1","1","2"
"W119","사다리에서의 낙상, 상세불명 장소","1","2","3"
"W130","빌딩 또는 구조물에서의 낙상, 주택","0","2","2"
"W139","빌딩 또는 구조물에서의 낙상, 상세불명 장소","0","1","1"
"W148","나무에서의 낙상, 기타 명시된 장소","1","0","1"
"W149","나무에서의 낙상, 상세불명 장소","1","0","1"
"W177","기타 한면에서 다른 면으로 넘어짐, 농장","1","0","1"
"W178","기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소","1","0","1"
"W179","기타 한면에서 다른 면으로 넘어짐, 상세불명 장소","0","1","1"
"W18","동일면상에서의 기타 낙상","1","1","2"
"W180","동일면상에서 기타 넘어짐, 주택","37","74","111"
"W181","동일면상에서 기타 넘어짐, 집단거주시설","0","2","2"
"W182","동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역","8","8","16"
"W183","동일면상에서 기타 넘어짐, 운동 및 경기장","0","1","1"
"W184","동일면상에서 기타 넘어짐, 도로 및 고속도로","3","7","10"
"W187","동일면상에서 기타 넘어짐, 농장","1","1","2"
"W188","동일면상에서 기타 넘어짐, 기타 명시된 장소","1","2","3"
"W189","동일면상에서 기타 넘어짐, 상세불명 장소","6","7","13"
"W190","상세불명의 낙상, 주택","1","4","5"
"W192","상세불명의 낙상, 학교, 기타 시설 및 공공행정 구역","1","1","2"
"W198","상세불명의 낙상, 기타 명시된 장소","0","1","1"
"W199","상세불명의 낙상, 상세불명 장소","9","15","24"
"W200","던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 주택","2","2","4"
"W219","스포츠장비에 의한 타격, 상세불명 장소","1","0","1"
"W220","다른 물체에 의한 타격, 주택","2","2","4"
"W222","다른 물체에 의한 타격, 학교, 기타 시설 및 공공행정 구역","4","3","7"
"W224","다른 물체에 의한 타격, 도로 및 고속도로","0","1","1"
"W225","다른 물체에 의한 타격, 상업 및 서비스 구역","1","0","1"
"W229","다른 물체에 의한 타격, 상세불명 장소","1","0","1"
"W230","물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 주택","1","0","1"
