"상병코드"," 상병명 ","국비","사비"
"S0320"," 치아의 아탈구 ","1",""
"S0322"," 치아의 박리(완전탈구) ","","2"
"S0500"," 각막찰과상 ","1",""
"S051"," 안구 및 안와조직의 타박상 ","1",""
"S058"," 눈 및 안와의 기타 손상 ","","1"
"S0600"," 열린 두개내상처가 없는 진탕 ","","1"
"S0620"," 열린 두개내상처가 없는 미만성 뇌손상 ","1","2"
"S0621"," 열린 두개내상처가 있는 미만성 뇌손상 ","","1"
"S0640"," 열린 두개내상처가 없는 경막외출혈 ","1","4"
"S065"," 외상성 경막하출혈 ","1",""
"S0650"," 열린 두개내상처가 없는 외상성 경막하출혈 ","38","29"
"S0660"," 열린 두개내상처가 없는 외상성 거미막하출혈 ","20","16"
"S0680"," 열린 두개내상처가 없는 기타 두개내손상 ","11","7"
"S099"," 머리의 상세불명 손상 ","1",""
"S100"," 목구멍의 타박상 ","","1"
"S108"," 목의 기타 부분의 표재성 손상 ","2",""
"S134"," 경추의 염좌 및 긴장 ","","1"
"S141"," 경부척수의 기타 및 상세불명의 손상 ","","1"
"S198"," 목의 기타 명시된 손상 ","1",""
"S202"," 흉부의 타박상 ","","1"
"S22030"," T3 및 T4 부위의 골절, 폐쇄성 ","","1"
"S22050"," T7 및 T8 부위의 골절, 폐쇄성 ","","1"
"S22060"," T9 및 T10 부위의 골절, 폐쇄성 ","1","2"
"S22070"," T11 및 T12 부위의 골절, 폐쇄성 ","4","22"
"S2210"," 흉추의 다발성 골절,폐쇄성 ","1",""
"S22390"," 상세불명 늑골의 단일 골절,폐쇄성 ","1","1"
"S22460"," 제1늑골을 침범하지 않은 다발골절, 폐쇄성 ","13","10"
"S22490"," 상세불명 늑골의 다발골절, 폐쇄성 ","1","1"
"S2290"," 골성 흉곽의 상세불명 부분의 골절, 폐쇄성 ","","1"
"S2600"," 흉강내로의 열린상처가 없는 혈심낭을 동반한 심장손상 ","1",""
"S2700"," 흉강내로의 열린상처가 없는 외상성 기흉 ","2","2"
"S2710"," 흉강내로의 열린상처가 없는 외상성 혈흉 ","8","2"
"S2720"," 흉강내로의 열린상처가 없는 외상성 혈기흉 ","1","2"
"S2780"," 흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상 ","1","1"
"S300"," 아래등 및 골반의 타박상 ","","1"
"S308"," 복부, 아래등 및 골반의 기타 표재성 손상 ","2",""
"S32020"," L1 부위의 골절, 폐쇄성 ","17","33"
"S32030"," L2 부위의 골절, 폐쇄성 ","11","24"
"S32040"," L3 부위의 골절, 폐쇄성 ","4","18"
"S32050"," L4 부위의 골절, 폐쇄성 ","5","9"
"S32060"," L5 부위의 골절, 폐쇄성 ","","8"
"S32090"," 요추의 상세불명 부위의 골절, 폐쇄성 ","2","1"
"S3210"," 천골(薦骨)의 골절, 폐쇄성 ","","6"
"S3250"," 치골의 폐골절, 폐쇄성 ","1","4"
"S3270"," 요추 및 골반의 다발성 골절, 폐쇄성 ","","2"
"S32880"," 기타 골반의 골절, 폐쇄성 ","1",""
"S3350"," 요추의 염좌 및 긴장 ","1","3"
"S355"," 장골혈관의 손상 ","1",""
"S36101"," 강내로의 열린상처가 없는 담낭의 손상 ","1",""
"S36102"," 강내로의 열린상처가 없는 담관의 손상 ","1",""
"S3640"," 강내로의 열린상처가 없는 소장의 손상 ","2",""
"S3650"," 강내로의 열린상처가 없는 결장의 손상 ","","1"
"S3680"," 강내로의 열린상처가 없는 기타 복강내기관의 손상 ","1",""
"S3701"," 강내로의 열린상처가 있는 신장의 손상 ","","1"
"S3720"," 강내로의 열린상처가 없는 방광의 손상 ","2",""
"S3730"," 강내로의 열린상처가 없는 요도의 손상 ","12","15"
"S400"," 어깨 및 위팔의 타박상 ","1","1"
"S411"," 위팔의 열린상처 ","","1"
"S42040"," 쇄골 몸통의 골절, 폐쇄성 ","3","2"
"S42090"," 쇄골의 상세불명 부분의 골절, 폐쇄성 ","3","4"
"S42120"," 견갑골의 다발골절, 폐쇄성 ","1",""
"S42220"," 상완골 머리의 골절, 폐쇄성  ","","1"
"S42230"," 상완골 외과목의 골절, 폐쇄성  ","5","6"
"S42240"," 상완골 해부학적 목의 골절, 폐쇄성  ","1",""
"S42250"," 상완골 대거친면의 골절, 폐쇄성  ","1","2"
"S42290"," 상완골 상단의 상세불명 부분의 골절, 폐쇄성  ","3","4"
"S4230"," 상완골 몸통의 골절,  폐쇄성 ","2","2"
"S42420"," 상완골의 관절융기위골절, 폐쇄성  ","1","2"
"S42450"," 상완골 관절융기의 상세불명 골절, 폐쇄성  ","1",""
"S4300"," 상완골의 전탈구 ","","2"
"S4309"," 어깨의 상세불명 탈구 ","","1"
"S431"," 견쇄관절의 탈구 ","4","1"
"S434"," 어깨관절의 염좌 및 긴장 ","1",""
"S4600"," 어깨의 회전근개의 근육 및 힘줄의 손상, 열상 ","9","9"
"S4608"," 어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","2",""
"S501"," 아래팔의 기타 및 상세불명 부분의 타박상 ","","1"
"S52020"," 척골 주두돌기의 골절, 폐쇄성 ","1","1"
"S52030"," 척골 갈고리돌기의 골절, 폐쇄성 ","1",""
"S52120"," 요골 머리의 골절, 폐쇄성 ","","1"
"S52520"," 등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성 ","","4"
"S52590"," 요골 하단의 상세불명 골절, 폐쇄성 ","2","7"
"S5260"," 척골과 요골 모두의 하단의 골절, 폐쇄성 ","1","7"
"S5270"," 아래팔의 다발골절, 폐쇄성 ","1",""
"S5280"," 아래팔의 기타 부분의 골절, 폐쇄성 ","1",""
"S531"," 팔꿈치의 상세불명 탈구 ","2",""
"S532"," 요골측부인대의 외상성 파열 ","1",""
"S533"," 척골측부인대의 외상성 파열 ","1",""
"S5340"," 요골측부인대의 염좌 및 긴장 ","1",""
"S5341"," 척골측부인대의 염좌 및 긴장 ","1",""
"S5658"," 아래팔 부위의 기타 신근 및 힘줄의 손상, 기타 및 상세불명의 손상 ","1",""
"S608"," 손목 및 손의 기타 표재성 손상 ","1",""
"S609"," 손목 및 손의 상세불명 표재성 손상 ","","1"
"S611"," 손톱의 손상이 있는 손가락의 열린상처 ","1",""
"S62120"," 손목 세모뼈의 골절, 폐쇄성 ","1",""
"S62220"," 제1중수골 바닥의 골절, 폐쇄성 ","2",""
"S62240"," 제1중수골 목의 골절, 폐쇄성 ","","1"
"S62320"," 기타 중수골 바닥의 골절, 폐쇄성 ","","1"
"S62330"," 기타 중수골 몸통의 골절, 폐쇄성 ","","1"
"S62340"," 기타 중수골 목의 골절, 폐쇄성 ","1","1"
"S62530"," 엄지손가락의 원위지골 골절, 폐쇄성 ","","1"
"S62620"," 기타 손가락의 근위지골 골절, 폐쇄성 ","","3"
"S62630"," 기타 손가락의 중지골 골절, 폐쇄성 ","1","1"
"S62640"," 기타 손가락의 원위지골 골절, 폐쇄성 ","1","1"
"S62641"," 기타 손가락의 원위지골 골절, 개방성 ","1",""
"S6359"," 손목의 상세불명 부분의 염좌 및 긴장 ","","1"
"S700"," 엉덩이의 타박상 ","1","2"
"S720"," 대퇴골 경부의 골절 ","","1"
"S72060"," 대퇴골 경부바닥의 골절, 폐쇄성 ","","1"
"S72080"," 기타 대퇴골 경부 부분의 골절, 폐쇄성 ","26","48"
"S72090"," 대퇴골 경부의 상세불명 부분의 골절, 폐쇄성 ","1","1"
"S72120"," 대퇴골전자간골절, 폐쇄성 ","10","40"
"S72190"," 대퇴골전자부의 상세불명 골절, 폐쇄성 ","3","3"
"S7220"," 전자하골절, 폐쇄성 ","","1"
"S7230"," 대퇴골 몸통의 골절, 폐쇄성 ","1","3"
"S7240"," 대퇴골 하단의 골절, 폐쇄성 ","3","9"
"S7290"," 대퇴골의 상세불명 부분의 골절, 폐쇄성 ","2",""
"S730"," 고관절의 탈구 ","","2"
"S7319"," 고관절의 상세불명 부위의 염좌 및 긴장 ","1",""
"S781"," 엉덩이과 무릎 사이 부위의 외상성 절단 ","","1"
"S800"," 무릎의 타박상 ","","2"
"S809"," 아래다리의 상세불명 표재성 손상 ","","1"
"S810"," 무릎의 열린상처 ","2","4"
"S817"," 아래다리의 다발성 열린상처 ","","1"
"S818"," 아래다리의 기타 부분의 열린상처 ","2","1"
"S8200"," 무릎뼈의 골절, 폐쇄성 ","4","10"
"S82180"," 경골 상단의 기타 골절, 폐쇄성 ","2","2"
"S82181"," 경골 상단의 기타 골절, 개방성 ","1",""
"S82220"," 비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성 ","2","2"
"S82280"," 경골 몸통의 기타 골절, 폐쇄성 ","","1"
"S82320"," 비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성 ","7","7"
"S82380"," 기타 경골 하단의 골절, 폐쇄성 ","1","2"
"S82381"," 기타 경골 하단의 골절, 개방성 ","","1"
"S82420"," 비골 상단의 골절, 폐쇄성 ","2","1"
"S82430"," 비골 몸통의 골절, 폐쇄성 ","","2"
"S8260"," 외측복사의 골절의 골절, 폐쇄성 ","2","6"
"S82820"," 양측 복사 골절, 발목, 폐쇄성 ","3","10"
"S82830"," 삼복사 골절, 발목, 폐쇄성 ","8","5"
"S82880"," 아래다리의 기타 부분의 골절, 폐쇄성 ","","1"
"S831"," 무릎의 탈구 ","","1"
"S8320"," 내측반달연골의 찢김 ","","3"
"S8321"," 외측반달연골의 찢김 ","","2"
"S8322"," 내측 및 외측 반달연골의 찢김 ","1","1"
"S833"," 현존 무릎관절연골의 찢김 ","","1"
"S8341"," 내측측부인대의 염좌 및 긴장 ","","1"
"S8350"," 전십자인대의 염좌 및 긴장 ","1",""
"S8352"," 전십자인대의 파열 ","1","2"
"S8359"," 상세불명의 십자인대의 염좌 및 긴장 ","","1"
"S8608"," 아킬레스힘줄의 손상, 기타 및 상세불명의 손상 ","","1"
"S8628"," 아래다리 부위의 전근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","1",""
"S8680"," 아래다리 부위의 기타 근육 및 힘줄의 손상, 열상 ","","1"
"S903"," 발의 기타 및 상세불명 부분의 타박상 ","1",""
"S911"," 발톱의 손상이 없는 발가락의 열린상처 ","1",""
"S913"," 발의 기타 부분의 열린상처 ","2",""
"S9200"," 종골의 골절, 폐쇄성 ","3","9"
"S9230"," 중족골의 골절, 폐쇄성 ","3","10"
"S9250"," 기타 발가락의 골절, 폐쇄성 ","4","1"
"S930"," 발목관절의 탈구 ","1",""
"S9310"," 중족지골(관절)의 탈구 ","","1"
"S932"," 발목 및 발 부위의 인대의 파열 ","","1"
"S9340"," 발목 삼각(인대)의 염좌 및 긴장 ","","1"
"S9341"," 종골비골(인대)의 염좌 및 긴장 ","","1"
"S9348"," 발목의 기타 부분의 염좌 및 긴장 ","","1"
"S9349"," 발목의 상세불명 부분의 염좌 및 긴장 ","1",""
"S936"," 발의 기타 및 상세불명 부분의 염좌 및 긴장 ","1",""
"S998"," 발목 및 발의 기타 명시된 손상 ","1","1"
"T002"," 팔의 여러 부위를 침범한 표재성 손상 ","","1"
"T009"," 상세불명의 여러 부위의 표재성 손상 ","1",""
"T080"," 상세불명 부위의 척추의 골절, 폐쇄성 ","1",""
"T093"," 척수의 상세불명 부위의 손상 ","","1"
"T130"," 다리의 상세불명 부위의 표재성 손상 ","","1"
"T135"," 다리의 상세불명 부위의 상세불명 근육 및 힘줄의 손상 ","1",""
"T140"," 상세불명의 신체부위의 표재성 손상 ","","1"
"T16"," 귀의 이물 ","1",""
"T172"," 인두의 이물 ","1",""
"T174"," 기관의 이물 ","1","1"
"T179"," 기도의 상세불명 부분의 이물 ","3",""
"T181"," 식도의 이물 ","1","2"
"T182"," 위의 이물 ","1","1"
"T183"," 소장의 이물 ","1",""
"T184"," 결장의 이물 ","","1"
"T191"," 방광의 이물 ","","1"
"T212"," 몸통의 2도 화상 ","2",""
"T2321"," 손목 및 손의 2도 화상, 엄지손가락을 제외한 단일손가락(손톱) ","","1"
"T2331"," 손목 및 손의 3도 화상, 엄지손가락을 제외한 단일손가락(손톱) ","","1"
"T2422"," 발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 아래다리 ","1",""
"T250"," 발목 및 발의 상세불명 정도의 화상 ","","1"
"T368"," 기타 전신항생제에 의한 중독 ","1",""
"T404"," 기타 합성마약에 의한 중독 ","1",""
"T424"," 벤조다이아제핀에 의한 중독 ","1","1"
"T426"," 기타 항뇌전증제 및 진정제-수면제에 의한 중독 ","","2"
"T462"," 달리 분류되지 않은 기타 항부정맥제에 의한 중독 ","","1"
"T68"," 저체온증 ","1",""
"T784"," 상세불명의 알레르기 ","","1"
"T793"," 달리 분류되지 않은 외상후 상처감염 ","","2"
"T796"," 외상성 근육허혈 ","","1"
"T797"," 외상성 피하기종 ","","1"
"T798"," 외상의 기타 조기합병증 ","","1"
"T801"," 주입, 수혈 및 치료용 주사에 따른 혈관합병증 ","8","4"
"T808"," 주입, 수혈 및 치료용 주사에 따른 기타 합병증 ","1","2"
"T810"," 달리 분류되지 않은 처치에 합병된 출혈 및 혈종 ","75","68"
"T811"," 달리 분류되지 않은 처치중 또는 처치에 의한 쇼크 ","1","1"
"T812"," 달리 분류되지 않은 처치중의 우발적 천자 또는 열상 ","31","19"
"T813"," 달리 분류되지 않은 수술상처의 파열 ","21","14"
"T814"," 달리 분류되지 않은 처치에 따른 감염 ","29","15"
"T8159"," 처치후 체강 또는 수술상처에 우발적으로 남겨진 이물, 상세불명의 합병증 동반 ","","1"
"T817"," 달리 분류되지 않은 처치후 혈관합병증 ","1","1"
"T818"," 달리 분류되지 않은 처치의 기타 합병증 ","15","10"
"T820"," 인공심장판막의 기계적 합병증 ","1",""
"T821"," 심장전자장치의 기계적 합병증 ","1",""
"T824"," 혈관투석카테터의 기계적 합병증 ","3",""
"T825"," 기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증 ","20","7"
"T827"," 기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","41","14"
"T828"," 심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증 ","32","13"
"T830"," 요도(유치)카테터의 기계적 합병증 ","7","6"
"T831"," 기타 요로장치 및 삽입물의 기계적 합병증 ","6","1"
"T834"," 생식관의 기타 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","4","5"
"T835"," 비뇨기계통의 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","1","1"
"T836"," 생식관 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","","3"
"T838"," 비뇨생식기 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","7","1"
"T840"," 내부인공관절의 기계적 합병증 ","12","7"
"T841"," 사지의 뼈의 내부고정장치의 기계적 합병증 ","4","4"
"T842"," 기타 뼈의 내부고정장치의 기계적 합병증 ","5","3"
"T843"," 기타 뼈의 장치, 삽입물 및 이식편의 기계적 합병증 ","1","1"
"T845"," 내부인공관절에 의한 감염 및 염증반응 ","13","18"
"T846"," 내부고정장치[모든 부위]에 의한 감염 및 염증반응 ","4","2"
"T847"," 기타 내부 정형외과적 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","","4"
"T848"," 내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","12","10"
"T851"," 삽입된 신경계통 전자자극기의 기계적합병증 ","1",""
"T852"," 안구내렌즈(인공수정체)의 기계적 합병증 ","7","7"
"T853"," 기타 안구 인공장치, 삽입물 및 이식편의 기계적 합병증 ","10","4"
"T855"," 위장의 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","4","3"
"T856"," 기타 명시된 내부 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","12","3"
"T857"," 기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","9","5"
"T858"," 달리 분류되지 않은 내부 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","4","5"
"T873"," 절단잘린끝의 신경종 ","3",""
"T874"," 절단잘린끝의 감염 ","6","1"
"T875"," 절단잘린끝의 괴사 ","1",""
"T876"," 절단잘린끝의 기타 및 상세불명의 합병증 ","3","1"
"T887"," 약물 또는 약제의 상세불명의 유해작용 ","3","5"
"T903"," 뇌신경손상의 후유증 ","2",""
"T905"," 두개내손상의 후유증 ","6",""
"T908"," 머리의 기타 명시된 손상의 후유증 ","3",""
"T911"," 척추골절의 후유증 ","4","5"
"T913"," 척수손상의 후유증 ","40","10"
"T922"," 손목 및 손 부위 골절의 후유증 ","","1"
"T925"," 팔의 근육 및 힘줄 손상의 후유증 ","","2"
"T930"," 다리의 열린상처의 후유증 ","1",""
"T931"," 대퇴골골절의 후유증 ","1",""
"T953"," 다리의 화상, 부식 및 동상의 후유증 ","1",""
"U071"," 바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19] ","259","1122"
"U072"," 바이러스가 확인되지 않은 코로나바이러스 질환 2019 ","","2"
"U089"," 상세불명의 코로나-19의 개인력 ","291","198"
"U099"," 상세불명의 코로나-19 이후 병태 ","25","27"
"U820"," 페니실린 내성 ","1",""
"U821"," 메티실린 내성 ","138","82"
"U822"," 광범위 베타락탐계내성 ","88","74"
"U8280"," 카바페넴계내성 ","56","35"
"U8281"," 카바페넴계 분해효소생성 ","16","8"
"U830"," 반코마이신 내성 ","39","35"
"U837"," 여러 항생제 내성 ","37","37"
"U838"," 기타 단일 특정 항생제 내성 ","1",""
"U8430"," 다약제내성 결핵 ","1",""
"U99"," 재발한 악성 신생물 ","77","19"
"V090"," 기타 및 상세불명의 자동차에 관여된 비교통사고에서 다친 보행자 ","","2"
"V091"," 상세불명의 비교통 사고에서 다친 보행자 ","2",""
"V092"," 기타 및 상세불명의 자동차에 관여된 교통사고에서 다친 보행자 ","","1"
"V114"," 교통사고에서 다른 자전거와 충돌로 다친 자전거 운전자 ","1",""
"V170"," 비교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 자전거 운전자 ","1","1"
"V180"," 비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자 ","5","3"
"V193"," 상세불명의 비교통사고에서 다친 [모든] 자전거 탑승자 ","1","1"
"V239"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 상세불명의 모터사이클 탑승자  ","","1"
"V274"," 교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 모터사이클 운전자 ","","1"
"V280"," 비교통 사고에서 비충돌 운수사고에서 다친 모터사이클 운전자 ","4","2"
"V436"," 교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 승객  ","","2"
"V486"," 교통사고에서 비충돌 운수사고에서 다친 승용차 승객 ","","1"
"V494"," 교통사고에서 기타 및 상세불명의 자동차와의 충돌로 다친 운전자 ","","1"
"V498"," 기타 명시된 운수사고에서 다친 [모든] 승용차 탑승자 ","","1"
"V598"," 기타 명시된 운수사고에서 다친 [모든] 픽업트럭 또는 밴 탑승자 ","","1"
"V784"," 버스 승하차중 비충돌 운수사고에서 다친 사람 ","","1"
"V796"," 교통사고에서 기타 및 상세불명의 자동차와 충돌로 다친 상세불명의 버스 탑승자 ","","1"
"V798"," 기타 명시된 운수사고에서 다친 [모든] 버스 탑승자 ","1","2"
"V845"," 비교통사고에서 다친 특수농업용 차량 운전자 ","1",""
"V891"," 상세불명의 무동력차 사고에서 다친 사람, 비교통성 ","","1"
"V892"," 상세불명의 자동차 사고에서 다친 사람, 교통성 ","","1"
"V899"," 상세불명의 차량사고에서 다친 사람 ","","1"
"W004"," 얼음 또는 눈에 의한 동일 면상에서의 낙상, 도로 및 고속도로 ","","3"
"W009"," 얼음 또는 눈에 의한 동일 면상에서의 낙상, 상세불명 장소  ","1",""
"W010"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택  ","10","33"
"W011"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 집단 거주시설  ","1","1"
"W012"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 학교, 기타 시설 및 공공행정 구역  ","2","1"
"W013"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 운동 및 경기장  ","","3"
"W014"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로 ","7","12"
"W015"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역  ","3","3"
"W016"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 산업 및 건설지역  ","","2"
"W017"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장  ","","4"
"W018"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소  ","1","4"
"W019"," 미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소  ","2","7"
"W035"," 타인과 충돌이나 타인의 밀치기에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역  ","1",""
"W059"," 휠체어가 관여된 낙상, 상세불명 장소  ","1",""
"W060"," 침대가 관여된 낙상, 주택  ","10","16"
"W061"," 침대가 관여된 낙상, 집단거주시설  ","1","2"
"W062"," 침대가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역  ","4","4"
"W069"," 침대가 관여된 낙상, 상세불명 장소  ","2","8"
"W070"," 의자가 관여된 낙상, 주택  ","5","2"
"W075"," 의자가 관여된 낙상, 상업 및 서비스 구역  ","1",""
"W079"," 의자가 관여된 낙상, 상세불명 장소  ","1","3"
"W090"," 운동장비가 관여된 낙상, 주택  ","1",""
"W095"," 운동장비가 관여된 낙상, 상업 및 서비스 구역  ","1",""
"W098"," 운동장비가 관여된 낙상, 기타 명시된 장소  ","","2"
"W099"," 운동장비가 관여된 낙상, 상세불명 장소  ","2",""
"W100"," 계단에서의 낙상, 주택  ","9","11"
"W102"," 계단에서의 낙상, 학교, 기타 시설 및 공공행정 구역  ","","2"
"W104"," 계단에서의 낙상, 도로 및 고속도로 ","","3"
"W105"," 계단에서의 낙상, 상업 및 서비스 구역  ","4","4"
"W107"," 계단에서의 낙상, 농장  ","1",""
"W108"," 계단에서의 낙상, 기타 명시된 장소  ","2","7"
"W109"," 계단에서의 낙상, 상세불명 장소  ","3","7"
"W110"," 사다리에서의 낙상, 주택  ","1","1"
"W119"," 사다리에서의 낙상, 상세불명 장소  ","","1"
"W149"," 나무에서의 낙상, 상세불명 장소  ","","1"
"W174"," 기타 한면에서 다른 면으로 넘어짐, 도로 및 고속도로 ","1",""
"W176"," 기타 한면에서 다른 면으로 넘어짐, 산업 및 건설지역  ","","1"
"W177"," 기타 한면에서 다른 면으로 넘어짐, 농장  ","2","1"
"W178"," 기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소  ","1",""
"W180"," 동일면상에서 기타 넘어짐, 주택 ","56","85"
"W181"," 동일면상에서 기타 넘어짐, 집단거주시설  ","","6"
"W182"," 동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역  ","8","10"
"W183"," 동일면상에서 기타 넘어짐, 운동 및 경기장  ","","1"
"W184"," 동일면상에서 기타 넘어짐, 도로 및 고속도로 ","12","13"
"W185"," 동일면상에서 기타 넘어짐, 상업 및 서비스 구역  ","1","2"
"W186"," 동일면상에서 기타 넘어짐, 산업 및 건설지역  ","","1"
"W187"," 동일면상에서 기타 넘어짐, 농장  ","","2"
"W188"," 동일면상에서 기타 넘어짐, 기타 명시된 장소  ","2","4"
"W189"," 동일면상에서 기타 넘어짐, 상세불명 장소  ","5","13"
"W190"," 상세불명의 낙상, 주택 ","6","8"
"W192"," 상세불명의 낙상, 학교, 기타 시설 및 공공행정 구역  ","1","3"
"W194"," 상세불명의 낙상, 도로 및 고속도로 ","1","1"
"W195"," 상세불명의 낙상, 상업 및 서비스 구역  ","1","1"
"W198"," 상세불명의 낙상, 기타 명시된 장소  ","4","3"
"W199"," 상세불명의 낙상, 상세불명 장소  ","17","13"
"W200"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 주택 ","1",""
"W208"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 기타 명시된 장소  ","","2"
"W209"," 던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 상세불명 장소  ","1",""
"W220"," 다른 물체에 의한 타격, 주택  ","1","2"
"W222"," 다른 물체에 의한 타격, 학교, 기타 시설 및 공공행정 구역  ","1","3"
"W229"," 다른 물체에 의한 타격, 상세불명 장소  ","1",""
"W230"," 물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 주택  ","","1"
"W238"," 물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 기타 명시된 장소 ","1",""
"W270"," 무동력 손공구와 접촉, 주택  ","1",""
"W279"," 무동력 손공구와 접촉, 상세불명 장소  ","1",""
"W296"," 기타 동력손공구 및 가정용 기계류와의 접촉, 산업 및 건설지역  ","","1"
"W299"," 기타 동력손공구 및 가정용 기계류와의 접촉, 상세불명 장소  ","","2"
"W318"," 기타 및 상세불명의 기계류와 접촉, 기타 명시된 장소  ","","1"
"W442"," 눈 또는 인체의 개구부를 통하여 들어온 이물, 학교, 기타 시설 및 공공행정 구역  ","3",""
"W449"," 눈 또는 인체의 개구부를 통하여 들어온 이물, 상세불명 장소  ","2","2"
"W459"," 피부를 통하여 들어온 이물 또는 물체, 상세불명 장소  ","1",""
"W501"," 타인에 의해 맞음, 부딪힘, 차임, 비틀림, 물림 또는 찰과 , 집단거주시설  ","1",""
"W509"," 타인에 의해 맞음, 부딪힘, 차임, 비틀림, 물림 또는 찰과 , 상세불명 장소  ","","1"
"W640"," 기타 및 상세불명의 생물성 기계적 힘에 노출, 주택  ","2",""
"W642"," 기타 및 상세불명의 생물성 기계적 힘에 노출, 학교, 기타 시설 및 공공행정 구역  ","9","10"
"W649"," 기타 및 상세불명의 생물성 기계적 힘에 노출, 상세불명 장소  ","1",""
"W782"," 위 내용물의 흡입, 학교, 기타 시설 및 공공행정 구역  ","1",""
"W792"," 기도폐색의 원인이 된 음식물의 흡입 및 섭취, 학교, 기타 시설 및 공공행정 구역  ","2","1"
"W802"," 기도의 폐색의 원인이 된 기타 물건의 흡입 및 섭취, 학교, 기타 시설 및 공공행정 구역  ","1",""
"X102"," 뜨거운 음료 식품, 지방 및 조리용 기름과 접촉, 학교, 기타 시설 및 공공행정 구역 ","","1"
"X160"," 뜨거운 난방장치, 방열기 및 파이프와 접촉, 주택 ","2",""
"X162"," 뜨거운 난방장치, 방열기 및 파이프와 접촉, 학교, 기타 시설 및 공공행정 구역 ","","1"
"X170"," 뜨거운 엔진, 기계 및 공구와 접촉, 주택 ","1",""
"X199"," 기타 및 상세불명의 열 및 뜨거운 물질과 접촉, 상세불명 장소 ","","1"
"X310"," 과다한 자연한랭에 노출, 주택 ","1",""
"X410"," 달리 분류되지 않은 항뇌전증제, 진정제-수면제, 항파킨슨제, 정신작용약물에 의한 불의의 중독 및 노출, 주택 ","","1"
"X440"," 기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 주택 ","","1"
"X499"," 기타 및 상세불명의 화학물 및 독성물질에 의한 불의의 중독 및 노출, 상세불명 장소 ","","1"
"X500"," 과잉노력 및 격심한 또는 반복적 운동, 주택 ","2","5"
"X502"," 과잉노력 및 격심한 또는 반복적 운동, 학교, 기타 시설 및 공공행정 구역 ","","2"
"X504"," 과잉노력 및 격심한 또는 반복적 운동, 도로 및 고속도로 ","","1"
"X509"," 과잉노력 및 격심한 또는 반복적 운동, 상세불명 장소 ","4","8"
"X583"," 기타 명시된 요인에 노출, 운동 및 경기장 ","1","1"
