"상병코드"," 상병명 ","국비","사비"
"K068"," 잇몸 및 무치성 치조융기의 기타 명시된 장애 ","2",""
"K069"," 잇몸 및 무치성 치조융기의 상세불명 장애 ","1","1"
"K0769"," 상세불명의 턱관절장애 ","2","1"
"K081"," 사고, 추출 또는 국한성 치주병에 의한 치아상실 ","61","16"
"K083"," 잔류치근 ","3","2"
"K0880"," 치통 NOS ","1",""
"K0888"," 치아 및 지지구조의 기타 명시된 장애 ","2","1"
"K089"," 치아 및 지지구조의 상세불명 장애 ","1","1"
"K092"," 턱의 기타 낭 ","3",""
"K102"," 턱의 염증성 병태 ","1",""
"K108"," 턱의 기타 명시된 질환 ","1",""
"K1120"," 급성 타액선염 ","2","4"
"K1122"," 만성 타액선염 ","","1"
"K1129"," 상세불명의 타액선염 ","2","2"
"K113"," 침샘의 농양 ","1","2"
"K115"," 타석증 ","","2"
"K116"," 침샘의 점액류 ","","1"
"K117"," 침분비의 장애 ","5",""
"K120"," 재발성 구강 아프타 ","6","3"
"K121"," 구내염의 기타 형태 ","6","3"
"K122"," 입의 연조직염 및 농양 ","3","2"
"K123"," 구강점막염(궤양성) ","3","1"
"K130"," 입술의 질환 ","5","1"
"K132"," 혀를 포함하는 구강상피의 백반 및 기타 장애 ","3",""
"K140"," 설염 ","2","1"
"K145"," 주름잡힌 혀 ","1",""
"K148"," 혀의 기타 질환 ","1","3"
"K20"," 식도염 ","1",""
"K208"," 기타 및 상세불명 식도염 ","2",""
"K210"," 식도염을 동반한 위-식도역류병 ","30","33"
"K219"," 식도염을 동반하지 않은 위-식도역류병 ","23","20"
"K2210"," 출혈을 동반하지 않은 식도의 궤양 ","3","2"
"K2211"," 출혈을 동반한 식도의 궤양 ","1","1"
"K222"," 식도폐색 ","12","2"
"K226"," 위-식도열상-출혈증후군 ","4","2"
"K227"," 바렛식도 ","1","1"
"K228"," 식도의 기타 명시된 질환 ","2","1"
"K2500"," 출혈이 있는 급성 위미란 ","1","1"
"K2501"," 출혈이 있는 급성 위궤양 ","1","3"
"K2511"," 천공이 있는 급성 위궤양 ","","2"
"K2530"," 출혈 또는 천공이 없는 급성 위미란 ","","1"
"K2540"," 출혈이 있는 만성 또는 상세불명 위미란 ","1","1"
"K2541"," 출혈이 있는 만성 또는 상세불명 위궤양 ","10",""
"K2551"," 천공이 있는 만성 또는 상세불명 위궤양 ","1",""
"K2561"," 출혈 및 천공이 모두 있는 만성 또는 상세불명 위궤양 ","","1"
"K2570"," 출혈 또는 천공이 없는 만성 위미란 ","4","5"
"K2571"," 출혈 또는 천공이없는 만성 위궤양 ","4","7"
"K2590"," 출혈 또는 천공이 없는 급성인지  만성인지 상세불명인 위미란 ","6","3"
"K2591"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양 ","15","17"
"K260"," 출혈이 있는 급성 십이지장궤양 ","","2"
"K263"," 출혈 또는 천공이 없는 급성 십이지장궤양 ","1",""
"K264"," 출혈이 있는 만성 또는 상세불명 십이지장궤양 ","3","3"
"K267"," 출혈 또는 천공이 없는 만성 십이지장궤양 ","1","1"
"K269"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양 ","3","8"
"K279"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양 ","2","1"
"K285"," 천공이 있는 만성 또는 상세불명 위공장궤양 ","1",""
"K290"," 급성 출혈성 위염 ","2","2"
"K291"," 기타 급성 위염 ","5","3"
"K293"," 만성 표재성 위염 ","10","5"
"K294"," 만성 위축성 위염 ","98","83"
"K295"," 상세불명의 만성 위염 ","47","41"
"K296"," 기타 위염 ","13","13"
"K297"," 상세불명의 위염 ","9","11"
"K298"," 십이지장염 ","8","6"
"K299"," 상세불명의 위십이지장염 ","1","1"
"K30"," 기능성 소화불량 ","6","8"
"K311"," 성인 비대성 유문협착 ","1","2"
"K315"," 십이지장의 폐색 ","3","3"
"K316"," 위 및 십이지장의 누공 ","1","1"
"K317"," 위 및 십이지장의 폴립 ","8","11"
"K3180"," 출혈을 동반하지 않은 위 및 십이지장의 혈관형성이상 ","2",""
"K3181"," 출혈을 동반한 위 및 십이지장의 혈관형성이상 ","1",""
"K3188"," 위 및 십이지장의 기타 명시된 질환 ","3","1"
"K352"," 범복막염을 동반한 급성 충수염 ","","1"
"K353"," 국소복막염을 동반한 급성 충수염 ","15","19"
"K358"," 기타 및 상세불명의 급성 충수염 ","1","8"
"K36"," 기타 충수염 ","3","1"
"K380"," 충수의 증식증 ","2","1"
"K388"," 충수의 기타 명시된 질환 ","1","9"
"K4020"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장 ","10","10"
"K4021"," 재발성, 폐색 또는 괴저가 없는 양쪽 사타구니탈장 ","","2"
"K4030"," 재발성으로 명시되어 있지 않은, 폐색은 있지만 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","","1"
"K4041"," 재발성, 괴저가 있는 한쪽 또는 상세불명의 사타구니탈장 ","","1"
"K4090"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","70","83"
"K4091"," 재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","2","3"
"K412"," 폐색 또는 괴저가 없는 양쪽 대퇴탈장 ","1",""
"K419"," 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 대퇴탈장 ","1","4"
"K429"," 폐색 또는 괴저가 없는 배꼽탈장 ","1","4"
"K432"," 폐색 또는 괴저가 없는 절개탈장 ","8","8"
"K433"," 폐색은 있지만 괴저가 없는 결장루주위탈장 ","2",""
"K435"," 폐색 또는 괴저가 없는 결장루주위탈장 ","3",""
"K439"," 폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장 ","3",""
"K449"," 폐색 또는 괴저가 없는 횡격막탈장 ","1","3"
"K458"," 폐색 또는 괴저가 없는 기타 명시된 복부탈장 ","1",""
"K460"," 폐색은 있지만 괴저가 없는 상세불명의 복부탈장 ","1",""
"K469"," 폐색 또는 괴저가 없는 상세불명의 복부탈장 ","2",""
"K510"," 궤양성 (만성) 범결장염 ","","1"
"K512"," 궤양성 (만성) 직장염 ","1",""
"K514"," 염증성 폴립 ","2","4"
"K518"," 기타 궤양성 대장염 ","1",""
"K521"," 독성 위장염 및 결장염 ","7","3"
"K528"," 기타 명시된 비감염성 위장염 및 결장염 ","3","2"
"K529"," 상세불명의 비감염성 위장염 및 결장염 ","17","13"
"K550"," 장의 급성 혈관장애 ","9","11"
"K551"," 장의 만성 혈관장애 ","1","3"
"K559"," 장의 상세불명의 혈관장애 ","5","5"
"K560"," 마비성 장폐색증 ","9","6"
"K561"," 중첩 ","","1"
"K562"," 장염전 ","1","3"
"K564"," 장의 기타 감입 ","1",""
"K565"," 폐색을 동반한 장유착[띠] ","8","11"
"K566"," 기타 및 상세불명의 장폐색 ","22","10"
"K567"," 상세불명의 장폐색증 ","33","25"
"K5710"," 출혈을 동반하지 않은 천공 또는 농양이 없는 소장의 게실병, 게실증 ","1",""
"K5721"," 출혈을 동반한 천공 및 농양이 있는 대장의 게실병, 게실증 ","","1"
"K5722"," 출혈을 동반하지 않은 천공 및 농양이 있는 대장의 게실병, 게실염 ","","1"
"K5730"," 출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증 ","3","3"
"K5731"," 출혈을 동반한 천공 또는 농양이 없는 대장의 게실병, 게실증 ","","1"
"K5732"," 출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염 ","8","2"
"K5792"," 출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염 ","1",""
"K588"," 기타 및 상세불명 유형의 과민대장 증후군  ","","2"
"K590"," 변비 ","1",""
"K5909"," 기타 및 상세불명 변비 ","46","55"
"K591"," 기능성 설사 ","2","1"
"K593"," 달리 분류되지 않은 거대결장 ","1",""
"K5988"," 기타 명시된 기능성 장장애 ","1",""
"K599"," 상세불명의 기능성 장장애 ","3","2"
"K600"," 급성 항문열창 ","1",""
"K603"," 항문루 ","1","1"
"K604"," 직장루 ","1",""
"K605"," 항문직장루 ","","2"
"K610"," 항문농양 ","8","4"
"K611"," 직장농양 ","1",""
"K612"," 항문직장농양 ","1",""
"K620"," 항문폴립 ","2","2"
"K621"," 직장폴립 ","7","8"
"K623"," 직장탈출 ","","2"
"K624"," 항문 및 직장의 협착 ","2","4"
"K626"," 항문 및 직장의 궤양 ","5","1"
"K628"," 항문 및 직장의 기타 명시된 질환 ","2","2"
"K630"," 장의 농양 ","4","4"
"K631"," 장의 천공(비외상성) ","9","4"
"K6320"," 장-피부루 ","2",""
"K633"," 장의 궤양 ","3","6"
"K635"," 결장의 폴립 ","41","45"
"K638"," 장의 기타 명시된 질환 ","3","5"
"K639"," 장의 상세불명 질환 ","1",""
"K640"," 1도 치핵 ","1",""
"K641"," 2도 치핵 ","5","3"
"K642"," 3도 치핵 ","24","22"
"K644"," 잔류치핵성 쥐젖 ","","1"
"K648"," 기타 명시된 치핵 ","13","17"
"K649"," 상세불명의 치핵 ","10","8"
"K650"," 급성 복막염 ","10","4"
"K658"," 기타 복막염 ","12","6"
"K659"," 상세불명의 복막염 ","5","3"
"K660"," 복막유착 ","90","53"
"K661"," 혈복강 ","","2"
"K662"," 후복막 섬유증 ","","2"
"K668"," 복막의 기타 명시된 장애 ","","3"
"K700"," 알코올성 지방간 ","2","2"
"K7010"," 복수를 동반하지 않은 알코올성 간염 ","1","5"
"K7030"," 복수를 동반하지 않은 알코올성 간경변증 ","47","23"
"K7031"," 복수를 동반한 알코올성 간경변증 ","29","14"
"K7042"," 혼수를 동반하지 않은 알코올성 간부전 ","2","1"
"K7043"," 혼수를 동반한 알코올성 간부전 ","","1"
"K709"," 상세불명의 알코올성 간질환 ","2","5"
"K710"," 담즙정체를 동반한 독성간질환 ","","1"
"K712"," 급성 간염을 동반한 독성간질환 ","","1"
"K716"," 달리 분류되지 않은 간염을 동반한 독성간질환 ","4","1"
"K717"," 간의 섬유증 및 경변증을 동반한 독성간질환 ","","1"
"K7200"," 혼수를 동반하지 않은 급성 및 아급성 간부전 ","3","1"
"K7201"," 혼수를 동반한 급성 및 아급성 간부전 ","1",""
"K7211"," 혼수를 동반한 만성 간부전 ","1",""
"K7290"," 혼수를 동반하지 않은 상세불명의 간부전 ","13","7"
"K7291"," 혼수를 동반한 상세불명의 간부전 ","4","3"
"K738"," 달리 분류되지 않은 기타 만성 간염 ","9","3"
"K739"," 상세불명의 만성 간염 ","11","3"
"K740"," 간섬유증 ","2","2"
"K7419"," 간경화증,상세불명 ","5","1"
"K7443"," 이차성 담즙성 간경변증, 대상성 ","","1"
"K7444"," 이차성 담즙성 간경변증, 비대상성 ","1",""
"K7463"," 간의 기타 및 상세불명의 경변증, 대상성 ","57","16"
"K7464"," 간의 기타 및 상세불명의 경변증, 비대상성 ","15","3"
"K7469"," 간의 기타 및 상세불명의 경변증,상세불명 ","69","43"
"K750"," 간의 농양 ","16","11"
"K754"," 자가면역성 간염 ","","1"
"K758"," 기타 명시된 염증성 간질환 ","1","2"
"K759"," 상세불명의 염증성 간질환 ","1","2"
"K760"," 달리 분류되지 않은 지방(변화성)간 ","16","16"
"K761"," 간의 만성 수동울혈 ","13","6"
"K766"," 문맥고혈압 ","4",""
"K767"," 간신증후군 ","1","1"
"K768"," 기타 명시된 간질환 ","","1"
"K7681"," 간의 단순낭 ","1","2"
"K7688"," 기타 명시된 간질환 ","9","3"
"K769"," 상세불명의 간질환 ","","2"
"K778"," 달리 분류된 기타 질환에서의 간장애 ","","1"
"K8000"," 폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석 ","26","24"
"K8001"," 폐색을 동반한 급성 담낭염을 동반한 담낭의 결석 ","2","1"
"K8010"," 폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석 ","58","65"
"K8011"," 폐색을 동반한 기타 담낭염을 동반한 담낭의 결석 ","2",""
"K8020"," 폐색의 언급이 없는 담낭염이 없는 담낭의 결석 ","8","6"
"K8030"," 폐색의 언급이 없는 담관염을 동반한 담관 결석 ","8","7"
"K8031"," 폐색을 동반한 담관염을 동반한 담관 결석 ","6","10"
"K8040"," 폐색의 언급이 없는 담낭염을 동반한 담관결석 ","7","7"
"K8041"," 폐색을 동반한 담낭염을 동반한 담관결석 ","5","5"
"K8050"," 폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석 ","27","32"
"K8051"," 폐색을 동반한 담관염 또는 담낭염이 없는 담관결석 ","1","2"
"K8080"," 폐색의 언급이 없는 기타 담석증  ","","1"
"K810"," 급성 담낭염 ","23","15"
"K811"," 만성 담낭염 ","19","17"
"K818"," 기타 담낭염 ","2",""
"K819"," 상세불명의 담낭염 ","","1"
"K820"," 담낭의 폐색 ","","1"
"K822"," 담낭의 천공 ","5","3"
"K824"," 담낭의 콜레스테롤증 ","7","12"
"K8280"," 담낭 또는 담낭관의 폴립 ","8","8"
"K8288"," 담낭관 또는 담낭의 기타 명시된 질환 ","20","22"
"K830"," 담관염 ","28","19"
"K831"," 담관의 폐색 ","8","6"
"K835"," 담도낭 ","1",""
"K838"," 담도의 기타 명시된 질환 ","","4"
"K8519"," 담도 급성 췌장염, 상세불명 ","1","2"
"K8582"," 기타 급성 췌장염, 중증 ","1",""
"K8589"," 기타 급성 췌장염, 상세불명 ","1","1"
"K8590"," 상세불명의 급성 췌장염, 경도 ","","1"
"K8591"," 상세불명의 급성 췌장염, 중도 중증 ","","1"
"K8599"," 상세불명의 급성 췌장염, 상세불명 ","7","10"
"K860"," 알코올유발 만성 췌장염 ","","2"
"K861"," 기타 만성 췌장염 ","5",""
"K862"," 췌장의 낭 ","","1"
"K863"," 췌장의 가성낭 ","","2"
"K911"," 위수술후증후군 ","4",""
"K912"," 달리 분류되지 않은 수술후 흡수장애 ","4","2"
"K913"," 수술후 장폐색 ","21","16"
"K914"," 결장조루 및 장조루 기능부전 ","2","3"
"K918"," 달리 분류되지 않은 소화계통의 기타 처치후 장애 ","46","22"
"K920"," 토혈 ","3","5"
"K921"," 흑색변 ","9","8"
"K922"," 상세불명의 위장출혈 ","31","23"
"L0200"," 얼굴의 피부농양 ","1",""
"L0201"," 얼굴의 종기 ","2",""
"L0210"," 목의 피부농양 ","3",""
"L0220"," 몸통의 피부농양 ","1","1"
"L0221"," 몸통의 종기 ","2",""
"L0230"," 둔부의 피부농양 ","1","2"
"L0231"," 둔부의 종기 ","","2"
"L0240"," 사지의 피부농양 ","2","3"
"L0280"," 기타 부위의 피부농양 ","2",""
"L0281"," 기타 부위의 종기 ","4","4"
"L0290"," 상세불명의 피부농양 ","5","5"
"L0291"," 상세불명의 종기 ","","1"
"L0300"," 손가락의 연조직염 ","2","4"
"L0301"," 발가락의 연조직염 ","6",""
"L0310"," 팔의 연조직염 ","4","5"
"L0311"," 다리의 연조직염 ","24","15"
"L032"," 얼굴의 연조직염 ","3","2"
"L0330"," 흉벽의 연조직염 ","","1"
"L0332"," 배꼽의 연조직염 ","1","1"
"L039"," 상세불명의 연조직염 ","3","2"
"L042"," 팔의 급성 림프절염 ","1",""
"L050"," 농양이 있는 모소낭 ","","2"
"L089"," 피부 및 피하조직의 상세불명의 국소감염 ","1","4"
"L110"," 후천성 모낭각화증 ","1",""
"L120"," 수포성 유사천포창 ","5",""
"L2088"," 기타 아토피성 피부염 ","1","1"
"L209"," 상세불명의 아토피성 피부염 ","","1"
"L210"," 두피지루 ","3","2"
"L218"," 기타 지루피부염 ","1",""
"L219"," 상세불명의 지루피부염 ","16","7"
"L22"," 기저귀[냅킨]피부염 ","1","4"
"L233"," 피부에 묻은 약물에 의한 알레르기성 접촉피부염 ","1",""
"L238"," 기타 요인에 의한 알레르기성 접촉피부염 ","1","1"
"L239"," 상세불명 원인의 알레르기성 접촉피부염 ","6","15"
"L245"," 기타 화학물질에 의한 자극물접촉피부염 ","1",""
"L248"," 기타 요인에 의한 자극물접촉피부염 ","2","1"
"L249"," 상세불명 원인의 자극물접촉피부염 ","17","13"
"L251"," 피부에 묻은 약물에 의한 상세불명의 접촉피부염 ","1",""
"L252"," 색소염료에 의한 상세불명의 접촉피부염 ","","1"
"L259"," 상세불명 원인의 상세불명의 접촉피부염 ","5","4"
"L270"," 약물 및 약제에 의한 전신피부발진 ","16","11"
"L271"," 약물 및 약제에 의한 국소피부발진 ","2","4"
"L280"," 만성 단순태선 ","3","2"
"L281"," 결절성 가려움발진 ","6",""
"L282"," 기타 가려움발진 ","10","2"
"L298"," 기타 가려움 ","24","15"
"L299"," 상세불명의 가려움 ","17","19"
"L301"," 발한이상[한포(汗疱)] ","1","1"
"L304"," 홍반간찰진 ","3",""
"L308"," 기타 명시된 피부염 ","1","3"
"L309"," 상세불명의 피부염 ","7","6"
"L4008"," 기타 및 상세불명의 보통건선 ","3",""
"L401"," 전신농포건선 ","1",""
"L403"," 손발바닥농포증 ","","2"
"L408"," 기타 건선 ","1",""
"L409"," 상세불명의 건선 ","3","1"
"L410"," 급성 마마모양 태선모양잔비늘증(비강진) ","","1"
"L411"," 만성 태선모양잔비늘증(비강진) ","","1"
"L439"," 상세불명의 편평태선 ","1",""
"L500"," 알레르기성 두드러기 ","","1"
"L503"," 피부묘기성 두드러기 ","2",""
"L505"," 콜린성 두드러기 ","","1"
"L5088"," 기타 두드러기 ","","2"
"L509"," 상세불명의 두드러기 ","9","24"
"L512"," 독성표피괴사용해[라이엘] ","1",""
"L518"," 기타 다형홍반 ","1",""
"L531"," 원심성 고리홍반 ","","1"
"L538"," 기타 명시된 홍반성 병태 ","","2"
"L539"," 상세불명의 홍반성 병태 ","2","2"
"L568"," 자외선에 의한 기타 명시된 급성 피부변화 ","1",""
"L570"," 광선각화증 ","1",""
"L578"," 기타 비이온화방사선 만성 노출에 의한 피부변화 ","2",""
"L589"," 상세불명의 방사선피부염 ","2",""
"L600"," 내향성 손발톱 ","8","4"
"L601"," 손발톱박리 ","2",""
"L602"," 손발톱만곡증 ","1","2"
"L608"," 기타 손발톱장애 ","","2"
"L639"," 상세불명의 원형 탈모증 ","1",""
"L663"," 농양성 두피모낭주위염 ","","1"
"L671"," 모발색의 변화 ","1",""
"L700"," 보통여드름 ","","1"
"L708"," 기타 여드름 ","","2"
"L709"," 상세불명의 여드름 ","","1"
"L710"," 입주위피부염 ","1",""
"L719"," 상세불명의 주사 ","","1"
"L720"," 표피낭 ","22","16"
"L729"," 피부 및 피하조직의 상세불명의 모낭낭 ","1","1"
"L738"," 기타 명시된 모낭장애 ","1",""
"L739"," 상세불명의 모낭장애 ","4","1"
"L800"," 머리의 백반증 ","1",""
"L801"," 몸통의 백반증  ","2",""
"L814"," 기타 멜라닌과다색소침착 ","1",""
"L819"," 색소침착의 상세불명 장애 ","","2"
"L82"," 지루각화증 ","9","5"
"L83"," 흑색극세포증 ","","3"
"L84"," 티눈 및 굳은살 ","2","7"
"L853"," 피부건조증 ","28","18"
"L859"," 상세불명의 표피의 비후 ","1",""
"L871"," 반응성 천공콜라젠증 ","1",""
"L890"," 욕창궤양 및 압박부위 제1단계 ","7","7"
"L891"," 욕창궤양 및 압박부위 제2단계 ","81","57"
"L892"," 욕창궤양 및 압박부위 제3단계 ","63","48"
"L893"," 욕창궤양 및 압박부위 제4단계 ","25","15"
"L899"," 상세불명의 욕창궤양 및 압박부위 ","12","10"
"L905"," 피부의 흉터 병태 및 섬유증 ","2","4"
"L909"," 피부의 상세불명의 위축성 장애 ","2",""
"L910"," 비대성 흉터 ","3","1"
"L918"," 피부의 기타 비대성 장애 ","1",""
"L920"," 고리육아종 ","1",""
"L923"," 피부 및 피하조직의 이물육아종 ","","2"
"L929"," 피부 및 피하조직의 상세불명의 육아종성 장애 ","2",""
"L940"," 국소적 피부경화증 ","1",""
"L958"," 기타 피부에 한정된 혈관염 ","3","3"
"L97"," 달리 분류되지 않은 다리의 궤양 ","1",""
"L981"," 인공피부염 ","1",""
"L984"," 달리 분류되지 않은 피부의 만성 궤양 ","1","3"
"L985"," 피부의 점액증 ","1",""
"L988"," 피부 및 피하조직의 기타 명시된 장애 ","12","6"
"L990"," 피부의 아밀로이드증(E85.-+) ","3",""
"L998"," 달리 분류된 질환에서의 피부 및 피하조직의 기타 명시된 장애 ","1",""
"M0006"," 포도알균성 관절염 및 다발관절염, 아래다리 ","1",""
"M0091"," 상세불명의 화농성 관절염, 어깨부분 ","6","3"
"M0092"," 상세불명의 화농성 관절염, 위팔 ","3",""
"M0096"," 상세불명의 화농성 관절염, 아래다리 ","4","10"
"M0097"," 상세불명의 화농성 관절염, 발목 및 발 ","3",""
"M0529"," 류마티스혈관염, 상세불명 부분 ","2","1"
"M05800"," 경도 기타 혈청검사양성 류마티스관절염, 여러 부위 ","1",""
"M05809"," 상세불명 기타 혈청검사양성 류마티스관절염, 여러 부위 ","","1"
"M05860"," 경도 기타 혈청검사양성 류마티스관절염, 아래다리 ","","1"
"M05939"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 아래팔 ","1","2"
"M05949"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 손 ","1",""
"M05969"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 아래다리 ","","2"
"M0609"," 혈청검사음성 류마티스관절염, 상세불명 부분 ","1",""
"M0610"," 성인발병 스틸병, 여러 부위 ","","2"
"M06909"," 상세불명 상세불명의 류마티스관절염, 여러 부위 ","","2"
"M06939"," 상세불명 상세불명의 류마티스관절염, 아래팔 ","1",""
"M06949"," 상세불명 상세불명의 류마티스관절염, 손 ","1","1"
"M06969"," 상세불명 상세불명의 류마티스관절염, 아래다리 ","1",""
"M06979"," 상세불명 상세불명의 류마티스관절염, 발목 및 발 ","","1"
"M06989"," 상세불명 상세불명의 류마티스관절염, 기타 부분 ","1",""
"M0699"," 상세불명의 류마티스관절염, 상세불명 부분 ","1",""
"M06999"," 상세불명 상세불명의 류마티스관절염, 상세불명 부분 ","1",""
"M0843"," 소수관절 연소성 관절염, 아래팔 ","","1"
"M0846"," 소수관절 연소성 관절염, 아래다리 ","","1"
"M0847"," 소수관절 연소성 관절염, 발목 및 발 ","","1"
"M1000"," 특발성 통풍, 여러 부위 ","1",""
"M1001"," 특발성 통풍, 어깨부분 ","1",""
"M1004"," 특발성 통풍, 손 ","1",""
"M1006"," 특발성 통풍, 아래다리 ","1","2"
"M1007"," 특발성 통풍, 발목 및 발 ","4","1"
"M1009"," 특발성 통풍, 상세불명 부분 ","","1"
"M1093"," 상세불명의 통풍, 아래팔 ","1",""
"M1096"," 상세불명의 통풍, 아래다리 ","","1"
"M1097"," 상세불명의 통풍, 발목 및 발 ","11","6"
"M1099"," 상세불명의 통풍, 상세불명 부분 ","3","2"
"M1186"," 기타 명시된 결정관절병증, 아래다리 ","1",""
"M1196"," 상세불명의 결정관절병증, 아래다리 ","","1"
"M130"," 상세불명의 다발관절염 ","2",""
"M1381"," 기타 명시된 관절염, 어깨부분 ","2",""
"M1385"," 기타 명시된 관절염, 골반 부분 및 대퇴 ","4","12"
"M1386"," 기타 명시된 관절염, 아래다리 ","","2"
"M1387"," 기타 명시된 관절염, 발목 및 발 ","2","1"
"M1389"," 기타 명시된 관절염, 상세불명 부분 ","1",""
"M1394"," 상세불명의 관절염, 손 ","","1"
"M1396"," 상세불명의 관절염, 아래다리 ","1","4"
"M1397"," 상세불명의 관절염, 발목 및 발 ","1","2"
"M1399"," 상세불명의 관절염, 상세불명 부분 ","","2"
"M150"," 원발성 전신(골)관절증 ","1",""
"M159"," 상세불명의 다발관절증 ","1",""
"M161"," 기타 원발성 고관절증 ","1","2"
"M169"," 상세불명의 고관절증 ","2",""
"M170"," 양쪽 원발성 무릎관절증 ","32","131"
"M171"," 기타 원발성 무릎관절증 ","111","251"
"M173"," 기타 외상후 무릎관절증 ","1",""
"M179"," 상세불명의 무릎관절증 ","2","2"
"M1900"," 기타 관절의 원발성 관절증, 여러 부위 ","1",""
"M1901"," 기타 관절의 원발성 관절증, 어깨부분 ","3",""
"M1903"," 기타 관절의 원발성 관절증, 아래팔 ","","1"
"M1904"," 기타 관절의 원발성 관절증, 손 ","3","2"
"M1907"," 기타 관절의 원발성 관절증, 발목 및 발 ","1","2"
"M1990"," 상세불명의 관절증, 여러 부위 ","2","1"
"M1991"," 상세불명의 관절증, 어깨부분 ","1","3"
"M1992"," 상세불명의 관절증, 위팔 ","1","2"
"M1994"," 상세불명의 관절증, 손 ","1","2"
"M1996"," 상세불명의 관절증, 아래다리 ","3","5"
"M1997"," 상세불명의 관절증, 발목 및 발 ","2","3"
"M1998"," 상세불명의 관절증, 기타 부분 ","","1"
"M1999"," 상세불명의 관절증, 상세불명 부분 ","1","5"
"M201"," 외반무지(후천성) ","14","21"
"M202"," 강직무지 ","1",""
"M204"," 기타 망치발가락(후천성) ","2","2"
"M205"," 발가락의 기타 변형(후천성) ","1",""
"M2117"," 달리 분류되지 않은 내반변형, 발목 및 발 ","2","4"
"M2137"," 손처짐 또는 발처짐(후천성), 발목 및 발 ","1",""
"M2157"," 후천성 갈퀴손, 만곡수, 독수리발 및 만곡족, 발목 및 발 ","2",""
"M224"," 무릎뼈의 연골연화 ","1",""
"M2321"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골 ","23","32"
"M2322"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골 ","1","2"
"M2339"," 기타 반달연골장애, 상세불명의 연골 또는 인대 ","","1"
"M234"," 무릎안의 유리체 ","","1"
"M2353"," 무릎의 만성 불안정, 전십자인대 ","4",""
"M2363"," 무릎인대의 기타 자연파열, 전십자인대 ","1","1"
"M2382"," 무릎의 기타 내부장애, 외측반달연골 ","","1"
"M2383"," 무릎의 기타 내부장애, 전십자인대 ","1",""
"M2388"," 무릎의 기타 내부장애, 기타 무릎 구조물 ","1",""
"M2391"," 무릎의 상세불명의 내부장애, 내측반달연골 ","1","1"
"M2398"," 무릎의 상세불명의 내부장애, 기타 무릎 구조물 ","1",""
"M2402"," 관절안의 유리체, 위팔 ","","1"
"M2411"," 기타 관절연골장애, 어깨부분 ","","1"
"M2428"," 인대장애, 기타 부분 ","6","6"
"M2441"," 관절의 재발성 탈구 및 불완전탈구, 어깨부분 ","","2"
"M2457"," 관절의 구축, 발목 및 발 ","1",""
"M2462"," 관절의 강직증, 위팔 ","","1"
"M2487"," 달리 분류되지 않은 기타 특정 관절장애, 발목 및 발 ","1",""
"M2531"," 관절의 기타 불안정, 어깨부분 ","1","3"
"M2533"," 관절의 기타 불안정, 아래팔 ","1",""
"M2537"," 관절의 기타 불안정, 발목 및 발 ","","1"
"M2543"," 관절의 삼출액, 아래팔 ","1",""
"M2551"," 관절통, 어깨부분 ","2",""
"M2554"," 관절통, 손 ","","1"
"M2555"," 관절통, 골반 부분 및 대퇴 ","","1"
"M2556"," 관절통, 아래다리 ","2",""
"M2561"," 달리 분류되지 않은 관절의 경직, 어깨부분 ","1",""
"M2567"," 달리 분류되지 않은 관절의 경직, 발목 및 발 ","","1"
"M313"," 베게너육아종증 ","","1"
"M314"," 대동맥궁증후군[다까야수] ","","1"
"M317"," 현미경적 다발혈관염 ","4",""
"M320"," 약물유발 전신홍반루푸스 ","","1"
"M321"," 기관 또는 계통 침범을 동반한 전신홍반루푸스 ","","1"
"M332"," 다발근염 ","","1"
"M3520"," 신경증상을 동반한 베체트병 ","1",""
"M353"," 류마티스성 다발근통 ","1","3"
"M4022"," 기타 및 상세불명의 척주후만증, 경부 ","1","2"
"M4026"," 기타 및 상세불명의 척주후만증, 요추부 ","1",""
"M4156"," 기타 이차성 척주측만증, 요추부 ","","1"
"M4192"," 상세불명의 척주측만증, 경부 ","","1"
