"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"중앙","","병변내주입요법,B","HZDE02102","HZDE02102","10000","","","","",""
"중앙","","보톡스주입술 [시술건당]","HZOP01200","HZOP01200","100000","","","","",""
"중앙","추가식대","보호자식대(공기밥, 1개)","WZ00200","WZ00200","1000","","","","",""
"중앙","추가식대","보호자식대(일반식, 1식)","WZ00100","WZ00100","6000","","","","",""
"중앙","","복벽성형술 [대]","HZPS02501","HZPS02501","1200000","","","","",""
"중앙","","복벽성형술 [소]","HZPS02503","HZPS02503","400000","","","","",""
"중앙","","복벽성형술 [중]","HZPS02502","HZPS02502","800000","","","","",""
"중앙","","비익신생술 [대]","HZPS02601","HZPS02601","500000","","","","",""
"중앙","","비익신생술 [소]","HZPS02603","HZPS02603","250000","","","","",""
"중앙","","비익신생술 [중]","HZPS02602","HZPS02602","300000","","","","",""
"중앙","","비전체신생술 [대]","HZPS02701","HZPS02701","700000","","","","",""
"중앙","","비전체신생술 [소]","HZPS02703","HZPS02703","300000","","","","",""
"중앙","","비전체신생술 [중]","HZPS02702","HZPS02702","500000","","","","",""
"중앙","","비첨성형술 [대]","HZPS02801","HZPS02801","500000","","","","",""
"중앙","","비첨성형술 [소]","HZPS02803","HZPS02803","200000","","","","",""
"중앙","","비첨성형술 [중]","HZPS02802","HZPS02802","300000","","","","",""
"중앙","","비축소성형술 [대]","HZPS02901","HZPS02901","1200000","","","","",""
"중앙","","비축소성형술 [소]","HZPS02903","HZPS02903","600000","","","","",""
"중앙","","비축소성형술 [중]","HZPS02902","HZPS02902","900000","","","","",""
"중앙","","비확대성형술 [대]","HZPS03001","HZPS03001","800000","","","","",""
"중앙","","비확대성형술 [소]","HZPS03003","HZPS03003","400000","","","","",""
"중앙","","비확대성형술 [중]","HZPS03002","HZPS03002","600000","","","","",""
"중앙","","사마귀제거 [대]","HZDE02201","HZDE02201","10000","","","","",""
"중앙","","사마귀제거 [소]","HZDE02202","HZDE02202","5000","","","","",""
"중앙","","사시수술(단순, 단일안근)","HZOP01901","HZOP01901","300000","","","","",""
"중앙","","사시수술(단순, 복수안근)","HZOP01902","HZOP01902","500000","","","","",""
"중앙","","사시수술(복잡, 단일안근)","HZOP01903","HZOP01903","550000","","","","",""
"중앙","","사시수술(복잡, 복수안근)","HZOP01904","HZOP01904","800000","","","","",""
"중앙","","사후처치 [1회당]","HZGT00800","HZGT00800","12000","","","","",""
"중앙","","상안면부성형술 [대]","HZPS03101","HZPS03101","1500000","","","","",""
"중앙","","상안면부성형술 [소]","HZPS03103","HZPS03103","600000","","","","",""
"중앙","","상안면부성형술 [중]","HZPS03102","HZPS03102","1200000","","","","",""
"중앙","","상하악복잡성형술 [대]","HZPS03201","HZPS03201","2500000","","","","",""
"중앙","","상하악복잡성형술 [소]","HZPS03203","HZPS03203","1000000","","","","",""
"중앙","","상하악복잡성형술 [중]","HZPS03202","HZPS03202","1500000","","","","",""
"중앙","","소음순절제술 [성형목적]","HZOG00400","HZOG00400","50000","","","","",""
"중앙","","시트(대)/귀가용","BZ00002","BZ00002","18220","","","","",""
"중앙","","쌍거풀수술 [대]","HZOP01301","HZOP01301","300000","","","","",""
"중앙","","쌍거풀수술 [소]","HZOP01302","HZOP01302","250000","","","","",""
"중앙","","안검성형술 [대]","HZPS03401","HZPS03401","1300000","","","","",""
"중앙","","안검성형술 [소]","HZPS03403","HZPS03403","650000","","","","",""
"중앙","","안검성형술 [중]","HZPS03402","HZPS03402","700000","","","","",""
"중앙","","안면성형술 [대]","HZPS03501","HZPS03501","2000000","","","","",""
"중앙","","안면성형술 [소]","HZPS03503","HZPS03503","1000000","","","","",""
"중앙","","안면성형술 [중]","HZPS03502","HZPS03502","1500000","","","","",""
"중앙","","안면신경마비교정술 [대]","HZPS03601","HZPS03601","1500000","","","","",""
"중앙","","안면신경마비교정술 [소]","HZPS03603","HZPS03603","500000","","","","",""
"중앙","","안면신경마비교정술 [중]","HZPS03602","HZPS03602","1000000","","","","",""
"중앙","","여드름 치료 [대]","HZDE02301","HZDE02301","10000","","","","",""
"중앙","","여드름 치료 [소]","HZDE02303","HZDE02303","3000","","","","",""
"중앙","","여드름 치료 [중]","HZDE02302","HZDE02302","5000","","","","",""
"중앙","","외이성형술 [대]","HZPS03701","HZPS03701","500000","","","","",""
"중앙","","외이성형술 [소]","HZPS03702","HZPS03702","300000","","","","",""
"중앙","","외이신생술","HZPS03800","HZPS03800","1000000","","","","",""
"중앙","","유두성형술 [대]","HZPS03901","HZPS03901","500000","","","","",""
"중앙","","유두성형술 [소]","HZPS03902","HZPS03902","300000","","","","",""
"중앙","","유리체주입술(아바스틴주입)","HZOP01800","HZOP01800","148300","","","","",""
"중앙","","유방고정술 [대]","HZPS04001","HZPS04001","1500000","","","","",""
"중앙","","유방고정술 [소]","HZPS04003","HZPS04003","500000","","","","",""
"중앙","","유방고정술 [중]","HZPS04002","HZPS04002","1000000","","","","",""
"중앙","","유방축소성형술 [대]","HZPS04101","HZPS04101","1500000","","","","",""
"중앙","","유방축소성형술 [소]","HZPS04103","HZPS04103","700000","","","","",""
"중앙","","유방축소성형술 [중]","HZPS04102","HZPS04102","1000000","","","","",""
"중앙","","유방확대성형술 [대]","HZPS04201","HZPS04201","1500000","","","","",""
"중앙","","유방확대성형술 [소]","HZPS04203","HZPS04203","700000","","","","",""
"중앙","","유방확대성형술 [중]","HZPS04202","HZPS04202","1000000","","","","",""
"중앙","","음경 이물질 제거술 A","HZUR00501","HZUR00501","500000","","","","",""
"중앙","","음경 이물질 제거술 B","HZUR00502","HZUR00502","800000","","","","",""
"중앙","","음경 이물질 제거술 C주 : flap 또는 graft를 한 경우에 산정","HZUR00503","HZUR00503","1000000","","","","",""
"중앙","","음경바셀린종제거술 [대]","HZUR00601","HZUR00601","700000","","","","",""
"중앙","","음경바셀린종제거술 [소]","HZUR00602","HZUR00602","400000","","","","",""
"중앙","","음경보형물 교정술","HZUR00700","HZUR00700","800000","","","","",""
"중앙","","음경보형물 삽입술 A주 : 굽은형 보형물","HZUR00801","HZUR00801","1000000","","","","",""
"중앙","","음경보형물 삽입술 C주 : 팽창형(3-piece)인 경우에 산정","HZUR00803","HZUR00803","2000000","","","","",""
"중앙","","음경주사","HZUR00900","HZUR00900","5000","","","","",""
"중앙","","음경확대술","HZUR01001","HZUR01001","2000000","","","","",""
"중앙","","자궁내장치 [IUD]","HZOG00800","HZOG00800","30000","","","","",""
"중앙","","전두골성형술 [대]","HZPS04301","HZPS04301","900000","","","","",""
"중앙","","전두골성형술 [소]","HZPS04303","HZPS04303","300000","","","","",""
"중앙","","전두골성형술 [중]","HZPS04302","HZPS04302","500000","","","","",""
"중앙","","전두부성형술 [대]","HZPS04401","HZPS04401","900000","","","","",""
"중앙","","전두부성형술 [소]","HZPS04403","HZPS04403","300000","","","","",""
"중앙","","전두부성형술 [중]","HZPS04402","HZPS04402","500000","","","","",""
"중앙","","정관절제술 [결찰술]","HZUR01300","HZUR01300","200000","","","","",""
"중앙","","조직확장기삽입술 [대]","HZPS04501","HZPS04501","500000","","","","",""
"중앙","","조직확장기삽입술 [소]","HZPS04503","HZPS04503","200000","","","","",""
"중앙","","조직확장기삽입술 [중]","HZPS04502","HZPS04502","300000","","","","",""
"중앙","","지방이식술 [대]","HZPS04601","HZPS04601","1200000","","","","",""
"중앙","","지방이식술 [소]","HZPS04603","HZPS04603","500000","","","","",""
"중앙","","지방이식술 [중]","HZPS04602","HZPS04602","700000","","","","",""
"중앙","","지방흡입술 [대]","HZPS04701","HZPS04701","500000","","","","",""
"중앙","","지방흡입술 [소]","HZPS04703","HZPS04703","200000","","","","",""
"중앙","","지방흡입술 [중]","HZPS04702","HZPS04702","300000","","","","",""
"중앙","","질 및 회음부 성형술 [대]","HZOG01001","HZOG01001","500000","","","","",""
"중앙","","질 및 회음부 성형술 [소]","HZOG01003","HZOG01003","400000","","","","",""
"중앙","","초음파 유도하 맘모톰","HZGT00700","HZGT00700","800000","","","","",""
"중앙","","턱성형술 [대]","HZPS04801","HZPS04801","800000","","","","",""
"중앙","","턱성형술 [소]","HZPS04803","HZPS04803","300000","","","","",""
"중앙","","턱성형술 [중]","HZPS04802","HZPS04802","500000","","","","",""
"중앙","","턱확대성형술 [대]","HZPS04901","HZPS04901","1000000","","","","",""
"중앙","","턱확대성형술 [소]","HZPS04903","HZPS04903","500000","","","","",""
"중앙","","턱확대성형술 [중]","HZPS04902","HZPS04902","700000","","","","",""
"중앙","","파라핀 제거술 A","HZUR01701","HZUR01701","600000","","","","",""
"중앙","","파라핀 제거술 B","HZUR01702","HZUR01702","1000000","","","","",""
"중앙","","파라핀 제거술 C","HZUR01703","HZUR01703","1500000","","","","",""
"중앙","","포경수술(배면절개)","HZUR01800","HZUR01800","150000","","","","",""
"중앙","","포경수술(환상절개)","HZUR01801","HZUR01801","200000","","","","",""
"중앙","","피부전기소작,냉동술 [대]","HZDE02501","HZDE02501","100000","","","","",""
"중앙","","피부전기소작,냉동술 [소]","HZDE02503","HZDE02503","30000","","","","",""
"중앙","","피부전기소작,냉동술 [중]","HZDE02502","HZDE02502","50000","","","","",""
"중앙","","피부지방이식술 [대]","HZPS05001","HZPS05001","500000","","","","",""
"중앙","","피부지방이식술 [소]","HZPS05003","HZPS05003","200000","","","","",""
"중앙","","피부지방이식술 [중]","HZPS05002","HZPS05002","300000","","","","",""
"중앙","","필러교정술","HZPS05400","HZPS05400","100000","","","","",""
"중앙","","하악골성형술 [대]","HZPS05101","HZPS05101","1500000","","","","",""
"중앙","","하악골성형술 [소]","HZPS05102","HZPS05102","1000000","","","","",""
"중앙","","협골성형술 [대]","HZPS05201","HZPS05201","900000","","","","",""
"중앙","","협골성형술 [소]","HZPS05203","HZPS05203","300000","","","","",""
"중앙","","협골성형술 [중]","HZPS05202","HZPS05202","500000","","","","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 전립선","QZ961","HZQZ96104","8000000","","","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 -비뇨의학과(부신.방광등)","QZ961","HZQZ96101-HZQZ96103,HZQZ96105","","5000000","9000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 위","QZ961","HZQZ96106-HZQZ96108","","9000000","11000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 대장·직장","QZ961","HZQZ96109-HZQZ96111","","9000000","11000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 간담췌","QZ961","HZQZ96112-HZQZ96114","","9000000","11000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 경구강","QZ961","HZQZ96119-HZQZ96121","","6000000","8000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 두경부","QZ961","HZQZ96122-HZQZ96125","","6000000","9000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술 - 폐, 종격동","QZ961","HZQZ96126-HZQZ96127","","8000000","11000000","O","",""
"중앙","처치 및 수술료 등","다빈치 기기를 이용한 로봇 보조 수술- 자궁등","QZ961","HZQZ96128-HZQZ96132","","6000000","10000000","O","",""
"중앙","","환의 상하 한벌 (귀가용)","BZ00001","BZ00001","19690","","","","",""
"중앙","","VIDEO GUIDED CATHETER","BJ4802ZO","","1470000","","","","",""
"중앙","","TRIO SILESSE SKIN BARRIER SPRAY","BL3002MV","","18000","","","","",""
"중앙","","HANARO(하나로 / ONE MEDTECH)","BJ4800TD","","673000","","","","",""
"중앙","","OLOGEN","BI0641YD","","468000","","","","",""
"중앙","기능검사료(소화기 기능검사)","간섬유화검사(Liver Fibroscan)","EZ829","SZ11600","90000","","","","",""
"중앙","","DUAL STOP Cervix","","","13200","","","","",""
"중앙","","DUAL TULIP","","","22000","","","","",""
"중앙","기능 검사료(호흡기 기능검사)","호기 산화질소 측정","FZ672","SZ09701","50000","","","","",""
"중앙","내분비검사","성호르몬결합글로불린","CZ202","LWCZ202","61470","","","","",""
"중앙","내분비검사","항뮬러관호르몬[정밀면역검사]","D3730","LWD3730","51260","","","","",""
"중앙","약침술","약침술","490100000","ZZ00200","15000","","","X","X",""
"중앙","자율훈련법","자율훈련법","591040000","ZZ00100","30000","","","X","X",""
"중앙","광중합형 복합레진충전-마모","Light curing G.I filling(광중합 G.I 충전)","UZ0050001","JM0003T","80000","","","X","X",""
"중앙","광중합형 복합레진충전-파절 등","Light curing G.I filling(광중합 G.I 충전)","UZ0050002","JM0003T","80000","","","X","X",""
"중앙","기능검사료(신경계기능검사)-증상 및 행동평가척도-우울척도[신경증우울평가]","신경증 우울평가","FY7130000","SZ11302","35000","","","X","X",""
"중앙","기능검사료(신경계기능검사)-증상및 행동평가척도-기타[한국판성격평가척도(KPAI)]","한국판 성격평가척도","FY7390000","SZ11303","30000","","","X","X",""
"중앙","병리검사료-사람유전자분리병리검사","사람유전자 분자병리검사-비유전성 유전자검사-메틸화특이중합효소연쇄반응","CZ5840000","PWCZ815","97375","","","X","X",""
