월,진료과,퇴원결과,주상병코드,주상병명,건수
2023-02,소화기내과,경쾌,E11,2형 당뇨병,1
2023-01,신경외과,진단만실시,S06,두개내손상,1
2023-02,소화기내과,경쾌,K29,위염 및 십이지장염,1
2023-01,가정의학과,경쾌,C25,췌장의 악성 신생물,1
2023-03,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",3
2023-03,신경외과,불변(호전안됨),S06,두개내손상,1
2023-02,혈액종양내과,호전,C67,방광의 악성 신생물,1
2023-04,내과,호전,E11,2형 당뇨병,1
2023-04,정형외과,호전,E11,2형 당뇨병,1
2023-03,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",23
2023-01,외과,호전,K80,담석증,4
2023-01,정형외과,호전,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",2
2023-02,소화기내과,진단만실시,C19,직장구불결장접합부의 악성 신생물,1
2023-04,혈액종양내과,호전,N39,비뇨계통의 기타 장애,1
2023-01,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",2
2023-03,신장내과,48시간 후 사망,N17,급성 신부전,1
2023-03,호흡기내과,불변(호전안됨),K80,담석증,1
2023-03,외과,호전,I70,죽상경화증,6
2023-03,재활의학과,경쾌,M51,기타 추간판장애,2
2023-01,신장내과,호전,Z54,회복기,1
2023-01,외과,호전,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",1
2023-04,소화기내과,48시간 후 사망,I50,심부전,1
2023-04,신장내과,호전,E16,췌장내분비의 기타 장애,2
2023-01,신경외과,호전,S06,두개내손상,2
2023-01,혈액종양내과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,2
2023-03,정형외과,호전,M23,무릎의 내부장애,2
2023-03,외과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,3
2023-01,소화기내과,호전,U07,U07의 응급사용,1
2023-04,호흡기내과,48시간 후 사망,J18,상세불명 병원체의 폐렴,2
2023-03,신경외과,호전,I61,뇌내출혈,1
2023-03,재활의학과,경쾌,S72,대퇴골의 골절,1
2023-01,소화기내과,호전,J18,상세불명 병원체의 폐렴,1
2023-03,혈액종양내과,호전,A04,기타 세균성 장감염,1
2023-03,외과,불변(호전안됨),C80,부위의 명시가 없는 악성 신생물,1
2023-02,류마티스내과,호전,M15,다발관절증,1
2023-03,소화기내과,호전,K26,십이지장궤양,1
2023-04,소화기내과,진단만실시,C18,결장의 악성 신생물,1
2023-02,정형외과,호전,M79,달리 분류되지 않은 기타 연조직장애,1
2023-02,외과,호전,L03,연조직염,1
2023-03,소화기내과,경쾌,D70,무과립구증,1
2023-05,혈액종양내과,호전,C83,비소포성 림프종,1
2023-05,가정의학과,경쾌,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-05,안과,호전,H25,노년백내장,22
2023-02,소화기내과,호전,E11,2형 당뇨병,1
2023-05,신장내과,경쾌,N17,급성 신부전,1
2023-05,정형외과,호전,M75,어깨병변,10
2023-03,호흡기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-05,소화기내과,경쾌,K59,기타 기능성 장장애,2
2023-05,비뇨의학과,호전,N45,고환염 및 부고환염,1
2023-05,외과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,4
2023-05,심장내과,호전,I26,폐색전증,1
2023-05,비뇨의학과,진단만실시,C61,전립선의 악성 신생물,3
2023-05,정형외과,호전,E11,2형 당뇨병,5
2023-02,심장내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-03,정형외과,호전,E11,2형 당뇨병,1
2023-04,내과,호전,N39,비뇨계통의 기타 장애,1
2023-02,외과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,2
2023-05,신경외과,호전,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-02,외과,호전,I72,기타 동맥류 및 박리,1
2023-02,이비인후과,경쾌,H90,전음성 및 감각신경성 청력소실,1
2023-05,호흡기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,1
2023-03,소화기내과,경쾌,J32,만성 부비동염,1
2023-02,혈액종양내과,불변(호전안됨),D64,기타 빈혈,1
2023-01,정형외과,호전,E11,2형 당뇨병,1
2023-05,혈액종양내과,호전,I63,뇌경색증,1
2023-01,정형외과,불변(호전안됨),Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
2023-07,정형외과,호전,M51,기타 추간판장애,11
2023-12,정형외과,호전,M48,기타 척추병증,49
2023-08,소화기내과,경쾌,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,3
2023-12,내분비내과,호전,N39,비뇨계통의 기타 장애,1
2023-05,소화기내과,호전,C16,위의 악성 신생물,1
2023-12,소화기내과,호전,K63,장의 기타 질환,14
2023-10,정형외과,호전,M43,기타 변형성 등병증,8
2023-06,정형외과,호전,S32,요추 및 골반의 골절,9
2023-08,이비인후과,호전,L03,연조직염,1
2023-10,재활의학과,경쾌,G54,신경근 및 신경총 장애,1
2023-10,정형외과,호전,S92,발목을 제외한 발의 골절,3
2023-07,신경과,호전,I63,뇌경색증,4
2023-10,혈액종양내과,호전,N17,급성 신부전,1
2023-05,정형외과,치료안함,M48,기타 척추병증,2
2023-11,정형외과,호전,S32,요추 및 골반의 골절,7
2023-10,가정의학과,호전,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,8
2023-11,소화기내과,호전,K63,장의 기타 질환,11
2023-10,정형외과,호전,S32,요추 및 골반의 골절,7
2023-11,소화기내과,경쾌,I50,심부전,2
2023-06,호흡기내과,호전,G20,파킨슨병,1
2023-06,소화기내과,경쾌,K29,위염 및 십이지장염,6
2023-11,내과,호전,E11,2형 당뇨병,1
2023-10,소화기내과,경쾌,K56,탈장이 없는 마비성 장폐색증 및 장폐색,1
2023-12,외과,호전,K81,담낭염,7
2023-10,소화기내과,호전,E11,2형 당뇨병,1
2023-12,정형외과,불변(호전안됨),M86,골수염,1
2023-08,외과,호전,I70,죽상경화증,5
2023-12,소화기내과,경쾌,A75,발진티푸스,1
2023-08,정형외과,호전,E11,2형 당뇨병,2
2023-12,정형외과,호전,M75,어깨병변,10
2023-10,정형외과,진단만실시,M51,기타 추간판장애,1
2023-10,신장내과,호전,R60,달리 분류되지 않은 부종,1
2023-08,외과,호전,K62,항문 및 직장의 기타 질환,2
2023-10,소화기내과,진단만실시,K80,담석증,1
2023-10,정형외과,치료안함,M48,기타 척추병증,1
2023-08,외과,호전,C16,위의 악성 신생물,1
2023-11,소화기내과,경쾌,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2
2023-12,소화기내과,진단만실시,K63,장의 기타 질환,1
2023-12,외과,호전,C20,직장의 악성 신생물,1
2023-11,소화기내과,호전,K25,위궤양,1
2023-11,혈액종양내과,불변(호전안됨),E11,2형 당뇨병,1
2023-08,재활의학과,호전,G82,하반신마비 및 사지마비,2
2023-12,정형외과,진단만실시,M48,기타 척추병증,1
2023-06,혈액종양내과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,14
2023-07,정형외과,호전,M75,어깨병변,8
2023-12,정형외과,호전,T00,여러 신체부위를 침범한 표재성 손상,1
2023-06,소화기내과,호전,Q40,상부소화관의 기타 선천기형,1
2023-08,내분비내과,호전,E11,2형 당뇨병,2
2023-10,호흡기내과,경쾌,U07,U07의 응급사용,3
2023-08,외과,호전,K57,장의 게실병,2
2023-10,소화기내과,경쾌,J21,급성 세기관지염,1
2023-12,호흡기내과,호전,J18,상세불명 병원체의 폐렴,3
2023-12,재활의학과,경쾌,M51,기타 추간판장애,3
2023-10,호흡기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,1
2023-11,소화기내과,호전,J18,상세불명 병원체의 폐렴,2
2023-10,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-01,정형외과,불변(호전안됨),E14,상세불명의 당뇨병,1
2023-10,소화기내과,경쾌,E11,2형 당뇨병,2
2023-06,정형외과,호전,M43,기타 변형성 등병증,10
2023-07,내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-07,재활의학과,경쾌,M54,등통증,4
2023-09,정형외과,경쾌,S72,대퇴골의 골절,1
2023-10,혈액종양내과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-08,신경외과,호전,S06,두개내손상,1
2023-11,신경과,호전,R42,어지럼증 및 어지럼,3
2023-06,정형외과,호전,G56,팔의 단일신경병증,1
2023-07,정형외과,호전,M43,기타 변형성 등병증,7
2023-12,비뇨의학과,진단만실시,N40,전립선증식증,6
2023-08,호흡기내과,48시간 후 사망,J18,상세불명 병원체의 폐렴,3
2023-06,정형외과,호전,S72,대퇴골의 골절,7
2023-07,신경과,호전,R04,기도출혈,1
2023-07,내분비내과,호전,E11,2형 당뇨병,4
2023-09,소화기내과,호전,K63,장의 기타 질환,9
2023-12,혈액종양내과,호전,E11,2형 당뇨병,3
2023-05,정형외과,호전,S82,발목을 포함한 아래다리의 골절,1
2023-06,이비인후과,호전,K13,입술 및 구강점막의 기타 질환,1
2023-07,혈액종양내과,호전,D69,자반 및 기타 출혈성 병태,1
2023-11,소화기내과,경쾌,R11,구역 및 구토,1
2023-05,외과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-08,재활의학과,경쾌,M17,무릎관절증,2
2023-09,외과,호전,K59,기타 기능성 장장애,1
2023-09,내과,호전,U07,U07의 응급사용,1
2023-09,호흡기내과,경쾌,M62,근육의 기타 장애,1
2023-12,혈액종양내과,호전,D64,기타 빈혈,1
2023-12,신경외과,호전,I60,거미막하출혈,1
2023-09,내과,불변(호전안됨),N39,비뇨계통의 기타 장애,1
2023-11,소화기내과,경쾌,K25,위궤양,1
2023-06,호흡기내과,호전,R55,실신 및 허탈,1
2023-07,호흡기내과,호전,J44,기타 만성 폐쇄성 폐질환,1
2023-07,소화기내과,경쾌,K21,위-식도역류병,1
2023-09,혈액종양내과,호전,K11,침샘의 질환,1
2023-11,정형외과,호전,G95,척수의 기타 질환,1
2023-12,정형외과,호전,M87,골괴사,2
2023-09,소화기내과,호전,K29,위염 및 십이지장염,2
2023-09,재활의학과,경쾌,M51,기타 추간판장애,2
2023-12,호흡기내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-07,호흡기내과,경쾌,N17,급성 신부전,1
2023-11,소화기내과,호전,K59,기타 기능성 장장애,1
2023-11,신경과,경쾌,I63,뇌경색증,1
2023-12,재활의학과,호전,G81,편마비,1
2023-12,소화기내과,경쾌,C22,간 및 간내 담관의 악성 신생물,1
2023-05,호흡기내과,호전,A08,바이러스성 및 기타 명시된 장감염,1
2023-06,비뇨의학과,호전,N21,하부요로의 결석,1
2023-09,정형외과,호전,M23,무릎의 내부장애,1
2023-10,신경외과,호전,M48,기타 척추병증,1
2023-12,내과,호전,I50,심부전,1
2023-05,혈액종양내과,호전,D64,기타 빈혈,1
2023-11,외과,호전,I70,죽상경화증,3
2023-12,정형외과,불변(호전안됨),S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-11,혈액종양내과,호전,A75,발진티푸스,1
2023-09,소화기내과,진단만실시,C16,위의 악성 신생물,1
2023-08,내분비내과,호전,N10,급성 세뇨관-간질신장염,1
2023-07,소화기내과,경쾌,K56,탈장이 없는 마비성 장폐색증 및 장폐색,1
2023-09,소화기내과,호전,I50,심부전,1
2023-12,가정의학과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-07,소화기내과,호전,R42,어지럼증 및 어지럼,1
2023-08,호흡기내과,불변(호전안됨),K80,담석증,1
2023-08,이비인후과,경쾌,J05,급성 폐색성 후두염[크룹] 및 후두개염,1
2023-11,신경과,호전,I63,뇌경색증,1
2023-11,재활의학과,호전,M75,어깨병변,1
2023-11,외과,호전,K60,항문 및 직장부의 열창 및 누공,1
2023-12,혈액종양내과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,3
2023-07,신경과,호전,F03,상세불명의 치매,1
2023-08,신경외과,호전,I61,뇌내출혈,1
2023-10,심장내과,호전,R06,호흡의 이상,1
2023-10,신경외과,호전,I61,뇌내출혈,1
2023-08,호흡기내과,경쾌,J98,기타 호흡장애,1
2023-09,내과,호전,C34,기관지 및 폐의 악성 신생물,1
2023-09,외과,호전,K64,치핵 및 항문주위정맥혈전증,2
2023-06,가정의학과,경쾌,M48,기타 척추병증,1
2023-08,정형외과,호전,M40,척주후만증 및 척주전만증,1
2023-09,신경과,호전,H81,전정기능의 장애,1
2023-12,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",2
2023-07,정형외과,불변(호전안됨),M48,기타 척추병증,1
2023-07,외과,호전,I70,죽상경화증,1
2023-12,소화기내과,48시간 후 사망,C25,췌장의 악성 신생물,1
2023-09,정형외과,호전,L89,욕창궤양 및 압박부위,1
2023-10,내과,불변(호전안됨),I95,저혈압,1
2023-05,신장내과,호전,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1
2023-10,소화기내과,호전,J20,급성 기관지염,1
2023-11,호흡기내과,48시간 후 사망,U07,U07의 응급사용,1
2023-08,소화기내과,경쾌,J69,고체 및 액체에 의한 폐렴,1
2023-09,혈액종양내과,호전,D64,기타 빈혈,1
2023-09,혈액종양내과,호전,C67,방광의 악성 신생물,1
2023-11,정형외과,호전,E11,2형 당뇨병,2
2023-05,외과,호전,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",1
2023-06,외과,호전,K62,항문 및 직장의 기타 질환,1
2023-09,신장내과,호전,R60,달리 분류되지 않은 부종,1
2023-05,호흡기내과,경쾌,L89,욕창궤양 및 압박부위,1
2023-06,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
2023-12,정형외과,호전,S30,"복부, 아래등 및 골반의 표재성 손상",1
2023-11,심장내과,호전,R07,목구멍 및 가슴의 통증,1
2023-08,소화기내과,호전,R74,이상혈청효소수치,1
2023-10,정형외과,호전,M10,통풍,1
2023-07,외과,호전,K64,치핵 및 항문주위정맥혈전증,1
2023-09,외과,불변(호전안됨),K91,달리 분류되지 않은 소화계통의 처치후 장애,1
2023-10,정형외과,호전,M13,기타 관절염,1
2023-07,호흡기내과,경쾌,C34,기관지 및 폐의 악성 신생물,1
2023-05,정형외과,진단만실시,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-08,신경외과,경쾌,S06,두개내손상,1
2023-05,가정의학과,호전,B02,대상포진,1
2023-07,정형외과,호전,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-03,신경과,호전,G81,편마비,1
2023-11,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
2023-07,류마티스내과,호전,M05,혈청검사양성 류마티스관절염,1
2023-10,소화기내과,불변(호전안됨),K83,담도의 기타 질환,1
2023-02,호흡기내과,불변(호전안됨),D70,무과립구증,1
2023-04,정형외과,호전,M48,기타 척추병증,44
2023-04,정형외과,호전,M17,무릎관절증,17
2023-04,외과,호전,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",2
2023-01,정형외과,호전,M77,기타 골부착부병증,1
2023-01,정형외과,호전,M48,기타 척추병증,38
2023-02,호흡기내과,치료안함,U07,U07의 응급사용,1
2023-02,정형외과,호전,M51,기타 추간판장애,15
2023-02,정형외과,호전,S82,발목을 포함한 아래다리의 골절,4
2023-03,내분비내과,호전,E11,2형 당뇨병,4
2023-04,호흡기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,2
2023-01,정형외과,호전,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-01,혈액종양내과,호전,E11,2형 당뇨병,5
2023-04,비뇨의학과,진단만실시,N40,전립선증식증,1
2023-04,혈액종양내과,호전,E11,2형 당뇨병,2
2023-03,혈액종양내과,호전,C18,결장의 악성 신생물,1
2023-03,심장내과,호전,I48,심방세동 및 조동,1
2023-01,혈액종양내과,48시간 전 사망,C34,기관지 및 폐의 악성 신생물,1
2023-02,정형외과,불변(호전안됨),S32,요추 및 골반의 골절,1
2023-03,소화기내과,호전,R53,병감 및 피로,1
2023-03,심장내과,진단만실시,I50,심부전,1
2023-04,소화기내과,호전,E11,2형 당뇨병,2
2023-04,외과,호전,K80,담석증,2
2023-04,소화기내과,경쾌,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2
2023-04,심장내과,진단만실시,R07,목구멍 및 가슴의 통증,1
2023-04,가정의학과,불변(호전안됨),G82,하반신마비 및 사지마비,1
2023-03,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,3
2023-04,신경과,호전,R42,어지럼증 및 어지럼,1
2023-01,혈액종양내과,호전,C18,결장의 악성 신생물,1
2023-03,이비인후과,경쾌,J38,달리 분류되지 않은 성대 및 후두의 질환,1
2023-02,호흡기내과,48시간 후 사망,C61,전립선의 악성 신생물,1
2023-01,혈액종양내과,호전,C22,간 및 간내 담관의 악성 신생물,1
2023-01,류마티스내과,호전,M35,결합조직의 기타 전신침범,1
2023-04,외과,호전,L89,욕창궤양 및 압박부위,1
2023-01,심장내과,호전,R06,호흡의 이상,1
2023-01,정형외과,진단만실시,M87,골괴사,1
2023-02,신경외과,호전,S06,두개내손상,2
2023-04,소화기내과,경쾌,K25,위궤양,2
2023-04,소화기내과,경쾌,K80,담석증,1
2023-04,재활의학과,경쾌,M48,기타 척추병증,1
2023-02,심장내과,호전,R06,호흡의 이상,1
2023-03,가정의학과,48시간 후 사망,C23,담낭의 악성 신생물,1
2023-03,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2
2023-03,외과,호전,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",2
2023-02,호흡기내과,호전,J18,상세불명 병원체의 폐렴,5
2023-03,혈액종양내과,48시간 후 사망,C16,위의 악성 신생물,1
2023-04,정형외과,호전,S92,발목을 제외한 발의 골절,1
2023-01,류마티스내과,호전,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1
2023-01,신경외과,호전,I69,뇌혈관질환의 후유증,1
2023-04,재활의학과,호전,M54,등통증,2
2023-01,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,2
2023-02,정형외과,호전,M86,골수염,2
2023-04,정형외과,호전,G95,척수의 기타 질환,1
2023-03,소화기내과,불변(호전안됨),D64,기타 빈혈,1
2023-02,혈액종양내과,호전,D53,기타 영양성 빈혈,1
2023-04,정형외과,호전,M87,골괴사,1
2023-05,호흡기내과,경쾌,K29,위염 및 십이지장염,1
2023-05,호흡기내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-05,정형외과,호전,M17,무릎관절증,15
2023-05,정형외과,호전,S52,아래팔의 골절,5
2023-04,소화기내과,경쾌,J45,천식,1
2023-05,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",5
2023-05,호흡기내과,경쾌,U07,U07의 응급사용,2
2023-05,재활의학과,호전,M54,등통증,1
2023-05,신경과,호전,I63,뇌경색증,3
2023-05,재활의학과,경쾌,M48,기타 척추병증,2
2023-04,가정의학과,호전,K30,기능성 소화불량,1
2023-05,외과,호전,K40,사타구니탈장,7
2023-02,정형외과,호전,S70,엉덩이 및 대퇴의 표재성 손상,1
2023-02,류마티스내과,경쾌,M05,혈청검사양성 류마티스관절염,1
2023-02,류마티스내과,호전,J18,상세불명 병원체의 폐렴,1
2023-05,이비인후과,호전,J32,만성 부비동염,1
2023-02,외과,호전,L89,욕창궤양 및 압박부위,3
2023-03,이비인후과,호전,J38,달리 분류되지 않은 성대 및 후두의 질환,1
2023-04,소화기내과,호전,K25,위궤양,1
2023-05,정형외과,불변(호전안됨),M48,기타 척추병증,1
2023-03,정형외과,호전,D17,양성 지방종성 신생물,1
2023-04,정형외과,치료안함,M17,무릎관절증,1
2023-01,내과,호전,R50,기타 및 원인미상의 열,1
2023-02,정형외과,호전,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-03,소화기내과,경쾌,K59,기타 기능성 장장애,3
2023-03,호흡기내과,경쾌,U07,U07의 응급사용,1
2023-03,심장내과,48시간 후 사망,I48,심방세동 및 조동,1
2023-04,호흡기내과,48시간 전 사망,C22,간 및 간내 담관의 악성 신생물,1
2023-04,혈액종양내과,호전,K66,복막의 기타 장애,1
2023-04,가정의학과,48시간 후 사망,C64,신우를 제외한 신장의 악성 신생물,1
2023-07,외과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2
2023-08,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",22
2023-08,정형외과,호전,M17,무릎관절증,10
2023-07,소화기내과,경쾌,K63,장의 기타 질환,7
2023-10,소화기내과,경쾌,K21,위-식도역류병,6
2023-10,비뇨의학과,진단만실시,N40,전립선증식증,4
2023-12,정형외과,호전,G95,척수의 기타 질환,1
2023-07,정형외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,17
2023-07,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,3
2023-10,호흡기내과,경쾌,J18,상세불명 병원체의 폐렴,3
2023-06,정형외과,호전,M17,무릎관절증,15
2023-08,정형외과,호전,M48,기타 척추병증,45
2023-07,혈액종양내과,호전,C56,난소의 악성 신생물,1
2023-12,정형외과,호전,S32,요추 및 골반의 골절,4
2023-11,소화기내과,호전,E11,2형 당뇨병,3
2023-07,가정의학과,불변(호전안됨),G82,하반신마비 및 사지마비,1
2023-07,외과,호전,N18,만성 신장병,5
2023-08,외과,호전,K40,사타구니탈장,6
2023-10,정형외과,호전,S62,손목 및 손부위의 골절,1
2023-11,정형외과,호전,M75,어깨병변,4
2023-11,정형외과,호전,M43,기타 변형성 등병증,7
2023-10,외과,호전,K40,사타구니탈장,5
2023-12,정형외과,진단만실시,S32,요추 및 골반의 골절,1
2023-10,외과,호전,C18,결장의 악성 신생물,3
2023-12,호흡기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,2
2023-08,정형외과,호전,S62,손목 및 손부위의 골절,1
2023-10,혈액종양내과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,3
2023-12,소화기내과,경쾌,C15,식도의 악성 신생물,1
2023-11,정형외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,21
2023-07,소화기내과,호전,K83,담도의 기타 질환,1
2023-08,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-10,외과,호전,K61,항문 및 직장부의 농양,1
2023-10,소화기내과,진단만실시,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-10,외과,호전,N18,만성 신장병,2
2023-07,정형외과,호전,M25,달리 분류되지 않은 기타 관절장애,2
2023-08,혈액종양내과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,7
2023-11,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",2
2023-08,내과,호전,E11,2형 당뇨병,1
2023-12,소화기내과,경쾌,K59,기타 기능성 장장애,2
2023-10,소화기내과,진단만실시,K63,장의 기타 질환,1
2023-06,외과,불변(호전안됨),J93,기흉,1
2023-08,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",7
2023-11,정형외과,진단만실시,G95,척수의 기타 질환,1
2023-12,정형외과,호전,M43,기타 변형성 등병증,8
2023-10,가정의학과,호전,E86,용적고갈,1
2023-12,소화기내과,경쾌,K29,위염 및 십이지장염,6
2023-09,안과,호전,H25,노년백내장,8
2023-10,내과,호전,U07,U07의 응급사용,1
2023-12,소화기내과,불변(호전안됨),J90,달리 분류되지 않은 흉막삼출액,1
2023-09,정형외과,호전,M75,어깨병변,6
2023-09,외과,호전,I83,하지의 정맥류,7
2023-11,재활의학과,경쾌,G82,하반신마비 및 사지마비,2
2023-07,소화기내과,경쾌,J01,급성 부비동염,1
2023-08,비뇨의학과,진단만실시,N40,전립선증식증,2
2023-07,소화기내과,진단만실시,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-07,외과,호전,K80,담석증,3
2023-08,혈액종양내과,호전,J11,바이러스가 확인되지 않은 인플루엔자,1
2023-11,외과,호전,K40,사타구니탈장,7
2023-12,소화기내과,호전,E11,2형 당뇨병,2
2023-12,혈액종양내과,48시간 후 사망,C25,췌장의 악성 신생물,1
2023-06,소화기내과,경쾌,E11,2형 당뇨병,4
2023-07,정형외과,호전,M20,손가락 및 발가락의 후천변형,1
2023-11,정형외과,호전,M23,무릎의 내부장애,2
2023-08,재활의학과,경쾌,G81,편마비,3
2023-10,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-05,이비인후과,경쾌,H90,전음성 및 감각신경성 청력소실,3
2023-09,소화기내과,호전,E11,2형 당뇨병,1
2023-05,류마티스내과,불변(호전안됨),R63,음식 및 수액 섭취에 관계된 증상 및 징후,1
2023-06,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",4
2023-06,소화기내과,호전,N39,비뇨계통의 기타 장애,1
2023-06,외과,호전,I83,하지의 정맥류,9
2023-06,신경과,호전,I63,뇌경색증,7
2023-07,소화기내과,경쾌,C34,기관지 및 폐의 악성 신생물,1
2023-10,내과,진단만실시,E11,2형 당뇨병,1
2023-10,신경외과,호전,M54,등통증,1
2023-07,소화기내과,경쾌,D64,기타 빈혈,1
2023-12,외과,호전,K56,탈장이 없는 마비성 장폐색증 및 장폐색,1
2023-07,신경외과,호전,S06,두개내손상,2
2023-11,정형외과,호전,L03,연조직염,3
2023-06,정형외과,치료안함,M17,무릎관절증,1
2023-08,정형외과,호전,G56,팔의 단일신경병증,1
2023-12,소화기내과,경쾌,K58,과민대장증후군,2
2023-06,이비인후과,경쾌,H90,전음성 및 감각신경성 청력소실,2
2023-07,내과,호전,E16,췌장내분비의 기타 장애,1
2023-05,정형외과,호전,R52,달리 분류되지 않은 통증,1
2023-06,정형외과,호전,E11,2형 당뇨병,2
2023-06,재활의학과,호전,G81,편마비,1
2023-08,정형외과,호전,S32,요추 및 골반의 골절,1
2023-08,이비인후과,불변(호전안됨),J32,만성 부비동염,1
2023-08,내분비내과,호전,K92,소화계통의 기타 질환,1
2023-11,내과,호전,R50,기타 및 원인미상의 열,1
2023-11,호흡기내과,경쾌,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,1
2023-12,외과,진단만실시,I70,죽상경화증,1
2023-07,외과,호전,E11,2형 당뇨병,1
2023-09,혈액종양내과,호전,U07,U07의 응급사용,1
2023-07,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-08,신경과,호전,H81,전정기능의 장애,1
2023-11,가정의학과,호전,M50,경추간판장애,1
2023-09,정형외과,호전,S42,어깨 및 위팔의 골절,2
2023-07,소화기내과,호전,K57,장의 게실병,1
2023-09,정형외과,호전,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",2
2023-09,신장내과,호전,N10,급성 세뇨관-간질신장염,1
2023-12,혈액종양내과,호전,C61,전립선의 악성 신생물,1
2023-09,가정의학과,불변(호전안됨),Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-09,신경외과,경쾌,S22,"늑골, 흉골 및 흉추의 골절",1
2023-09,정형외과,호전,G72,기타 근병증,1
2023-09,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-10,신경외과,48시간 후 사망,S06,두개내손상,1
2023-11,가정의학과,호전,C18,결장의 악성 신생물,1
2023-12,외과,진단만실시,L02,"피부의 농양, 종기 및 큰종기",1
