"월","진료과","퇴원결과","주상병코드","주상병명","건수"
"2023-02","신경외과","치료안함","Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사","1"
"2023-02","입원전담의학과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-02","호스피스완화의료센터","호전","C25","췌장의 악성 신생물","1"
"2023-02","외과","호전","K61","항문 및 직장부의 농양","1"
"2023-02","소화기내과","호전","R63","음식 및 수액 섭취에 관계된 증상 및 징후","1"
"2023-02","호흡기알레르기내과","호전","I50","심부전","1"
"2023-02","정형외과","치료안함","S42","어깨 및 위팔의 골절","1"
"2023-02","이비인후과","호전","C82","소포성 림프종","1"
"2023-02","신장내과","48시간 전 사망","N17","급성 신부전","1"
"2023-02","외과","호전","D13","기타 및 부위불명의 소화계통의 양성 신생물","1"
"2023-02","호스피스완화의료센터","48시간 전 사망","C22","간 및 간내 담관의 악성 신생물","1"
"2023-02","순환기내과","경쾌","L03","연조직염","1"
"2023-02","재활의학과","호전","J44","기타 만성 폐쇄성 폐질환","1"
"2023-03","입원전담의학과","48시간 전 사망","J18","상세불명 병원체의 폐렴","5"
"2023-03","외과","호전","C22","간 및 간내 담관의 악성 신생물","5"
"2023-03","외과","호전","K83","담도의 기타 질환","1"
"2023-03","소화기내과","호전","R13","삼킴곤란","1"
"2023-03","소화기내과","호전","K91","달리 분류되지 않은 소화계통의 처치후 장애","1"
"2023-03","외과","호전","C16","위의 악성 신생물","2"
"2023-03","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","20"
"2023-03","소화기내과","호전","C22","간 및 간내 담관의 악성 신생물","2"
"2023-03","소화기내과","호전","K52","기타 비감염성 위장염 및 결장염","3"
"2023-03","소화기내과","호전","K65","복막염","1"
"2023-03","신경과","호전","I63","뇌경색증","28"
"2023-03","비뇨의학과","호전","N30","방광염","2"
"2023-03","혈액종양내과","치료안함","C34","기관지 및 폐의 악성 신생물","9"
"2023-03","신경외과","호전","S06","두개내손상","5"
"2023-03","소화기내과","호전","D64","기타 빈혈","1"
"2023-03","신장내과","호전","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","3"
"2023-03","호흡기알레르기내과","호전","C34","기관지 및 폐의 악성 신생물","1"
"2023-03","입원전담의학과","48시간 전 사망","N39","비뇨계통의 기타 장애","1"
"2023-03","신경외과","치료안함","I67","기타 뇌혈관질환","5"
"2023-03","외과","호전","K64","치핵 및 항문주위정맥혈전증","8"
"2023-03","외과","호전","K81","담낭염","2"
"2023-03","신경외과","호전","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","4"
"2023-03","입원전담의학과","호전","J44","기타 만성 폐쇄성 폐질환","3"
"2023-03","이비인후과","호전","C09","편도의 악성 신생물","1"
"2023-03","소화기내과","호전","K75","기타 염증성 간질환","1"
"2023-03","호흡기알레르기내과","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","2"
"2023-03","비뇨의학과","불변(호전안됨)","C61","전립선의 악성 신생물","3"
"2023-03","심장혈관흉부외과","호전","I48","심방세동 및 조동","1"
"2023-03","소화기내과","호전","D13","기타 및 부위불명의 소화계통의 양성 신생물","7"
"2023-03","재활의학과","호전","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","4"
"2023-03","안과","호전","H04","눈물계통의 장애","1"
"2023-03","이비인후과","치료안함","R13","삼킴곤란","1"
"2023-03","호흡기알레르기내과","치료안함","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","1"
"2023-03","비뇨의학과","불변(호전안됨)","N40","전립선증식증","1"
"2023-03","감염내과","호전","I63","뇌경색증","1"
"2023-03","정신건강의학과","호전","F10","알코올사용에 의한 정신 및 행동 장애","2"
"2023-03","신경외과","호전","M96","달리 분류되지 않은 처치후 근골격장애","2"
"2023-03","이비인후과","호전","G47","수면장애","1"
"2023-03","치과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-03","재활의학과","호전","M50","경추간판장애","1"
"2023-03","신경외과","치료안함","M48","기타 척추병증","2"
"2023-03","산부인과","호전","D27","난소의 양성 신생물","1"
"2023-03","입원전담의학과","치료안함","R07","목구멍 및 가슴의 통증","1"
"2023-03","비뇨의학과","호전","N43","음낭수종 및 정액류","1"
"2023-03","심장혈관흉부외과","불변(호전안됨)","I25","만성 허혈심장병","3"
"2023-03","심장혈관흉부외과","호전","J93","기흉","1"
"2023-03","혈액종양내과","48시간 전 사망","C48","후복막 및 복막의 악성 신생물","1"
"2023-03","호흡기알레르기내과","호전","R55","실신 및 허탈","1"
"2023-03","가정의학과","48시간 전 사망","C25","췌장의 악성 신생물","1"
"2023-03","신장내과","가망없는 퇴원","N17","급성 신부전","1"
"2023-03","비뇨의학과","호전","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-03","피부과","호전","C44","기타 피부의 악성 신생물","1"
"2023-03","비뇨의학과","치료안함","N40","전립선증식증","1"
"2023-03","이비인후과","호전","D10","입 및 인두의 양성 신생물","1"
"2023-03","비뇨의학과","호전","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-04","가정의학과","호전","R63","음식 및 수액 섭취에 관계된 증상 및 징후","1"
"2023-04","외과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","2"
"2023-04","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","46"
"2023-04","호흡기알레르기내과","호전","J18","상세불명 병원체의 폐렴","13"
"2023-04","산부인과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-04","비뇨의학과","호전","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","2"
"2023-04","이비인후과","호전","H91","기타 청력소실","1"
"2023-04","외과","호전","K91","달리 분류되지 않은 소화계통의 처치후 장애","7"
"2023-04","가정의학과","호전","R42","어지럼증 및 어지럼","2"
"2023-04","호흡기알레르기내과","48시간 전 사망","G11","유전성 운동실조","1"
"2023-04","신경과","호전","G25","기타 추체외로 및 운동 장애","1"
"2023-04","정형외과","호전","L03","연조직염","1"
"2023-04","소화기내과","치료안함","C22","간 및 간내 담관의 악성 신생물","1"
"2023-04","소화기내과","호전","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","2"
"2023-04","신경과","호전","I63","뇌경색증","14"
"2023-04","산부인과","호전","N81","여성생식기탈출","4"
"2023-04","소화기내과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","3"
"2023-04","정형외과","불변(호전안됨)","M75","어깨병변","2"
"2023-04","비뇨의학과","호전","C67","방광의 악성 신생물","4"
"2023-04","심장혈관흉부외과","치료안함","J98","기타 호흡장애","7"
"2023-04","호흡기알레르기내과","호전","J86","농흉","2"
"2023-04","정형외과","호전","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","4"
"2023-04","비뇨의학과","호전","N13","폐색성 및 역류성 요로병증","3"
"2023-04","신장내과","호전","N02","재발성 및 지속성 혈뇨","1"
"2023-04","비뇨의학과","호전","N21","하부요로의 결석","1"
"2023-04","외과","호전","K82","담낭의 기타 질환","1"
"2023-04","신장내과","진단만실시","N18","만성 신장병","1"
"2023-04","혈액종양내과","호전","C15","식도의 악성 신생물","1"
"2023-04","정형외과","호전","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"2023-04","비뇨의학과","호전","N47","과잉포피, 포경 및 감돈포경","1"
"2023-04","외과","호전","C50","유방의 악성 신생물","3"
"2023-04","신경과","치료안함","F03","상세불명의 치매","1"
"2023-04","순환기내과","호전","J44","기타 만성 폐쇄성 폐질환","1"
"2023-04","호흡기알레르기내과","호전","J44","기타 만성 폐쇄성 폐질환","4"
"2023-04","정형외과","불변(호전안됨)","S72","대퇴골의 골절","2"
"2023-04","입원전담의학과","48시간 전 사망","N17","급성 신부전","1"
"2023-04","비뇨의학과","치료안함","N42","전립선의 기타 장애","1"
"2023-04","이비인후과","치료안함","C86","T/NK-세포림프종의 기타 명시된 형태","1"
"2023-04","신장내과","호전","N39","비뇨계통의 기타 장애","2"
"2023-04","호흡기알레르기내과","치료안함","R59","림프절비대","1"
"2023-04","혈액종양내과","48시간 전 사망","K52","기타 비감염성 위장염 및 결장염","1"
"2023-04","이비인후과","호전","H65","비화농성 중이염","2"
"2023-04","재활의학과","호전","I63","뇌경색증","2"
"2023-04","심장혈관흉부외과","호전","I20","협심증","1"
"2023-04","신경과","호전","G20","파킨슨병","1"
"2023-04","혈액종양내과","호전","J44","기타 만성 폐쇄성 폐질환","1"
"2023-04","혈액종양내과","48시간 전 사망","C22","간 및 간내 담관의 악성 신생물","1"
"2023-04","외과","호전","C20","직장의 악성 신생물","1"
"2023-04","순환기내과","치료안함","I20","협심증","1"
"2023-04","혈액종양내과","호전","A41","기타 패혈증","1"
"2023-04","신경외과","치료안함","M50","경추간판장애","1"
"2023-04","외과","호전","C83","비소포성 림프종","1"
"2023-04","산부인과","호전","N70","난관염 및 난소염","1"
"2023-04","안과","호전","H02","눈꺼풀의 기타 장애","1"
"2023-04","통증클리닉","호전","M96","달리 분류되지 않은 처치후 근골격장애","1"
"2023-04","산부인과","호전","N84","여성생식관의 폴립","1"
"2023-04","소화기내과","호전","K59","기타 기능성 장장애","1"
"2023-04","정형외과","치료안함","M48","기타 척추병증","1"
"2023-04","재활의학과","호전","G23","기저핵의 기타 퇴행성 질환","1"
"2023-05","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","10"
"2023-05","정형외과","호전","S42","어깨 및 위팔의 골절","3"
"2023-05","정형외과","호전","M20","손가락 및 발가락의 후천변형","3"
"2023-05","재활의학과","48시간 전 사망","G82","하반신마비 및 사지마비","1"
"2023-05","외과","호전","C22","간 및 간내 담관의 악성 신생물","6"
"2023-05","소화기내과","호전","D64","기타 빈혈","2"
"2023-05","호흡기알레르기내과","48시간 전 사망","J18","상세불명 병원체의 폐렴","1"
"2023-05","신경과","치료안함","G20","파킨슨병","1"
"2023-05","비뇨의학과","호전","C67","방광의 악성 신생물","5"
"2023-05","신경외과","호전","I67","기타 뇌혈관질환","4"
"2023-05","신경외과","호전","S32","요추 및 골반의 골절","4"
"2023-05","비뇨의학과","치료안함","C61","전립선의 악성 신생물","5"
"2023-05","외과","호전","I83","하지의 정맥류","9"
"2023-05","외과","호전","C18","결장의 악성 신생물","3"
"2023-05","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","40"
"2023-05","안과","호전","H40","녹내장","6"
"2023-05","순환기내과","호전","I48","심방세동 및 조동","13"
"2023-05","신경과","호전","H47","시[제2]신경 및 시각경로의 기타 장애","2"
"2023-05","이비인후과","호전","H90","전음성 및 감각신경성 청력소실","7"
"2023-05","심장혈관흉부외과","호전","I71","대동맥동맥류 및 박리","6"
"2023-05","순환기내과","호전","R07","목구멍 및 가슴의 통증","1"
"2023-05","정형외과","호전","S32","요추 및 골반의 골절","7"
"2023-05","소화기내과","호전","K57","장의 게실병","3"
"2023-05","정형외과","호전","S22","늑골, 흉골 및 흉추의 골절","3"
"2023-05","외과","호전","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-05","심장혈관흉부외과","호전","Q23","대동맥판 및 승모판의 선천기형","3"
"2023-05","산부인과","치료안함","N83","난소, 난관 및 넓은인대의 비염증성 장애","1"
"2023-05","호흡기알레르기내과","호전","J64","상세불명의 진폐증","1"
"2023-05","가정의학과","호전","J18","상세불명 병원체의 폐렴","2"
"2023-05","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","1"
"2023-05","이비인후과","호전","J34","코 및 비동의 기타 장애","2"
"2023-05","소화기내과","호전","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-05","이비인후과","호전","D17","양성 지방종성 신생물","1"
"2023-05","소화기내과","호전","K21","위-식도역류병","2"
"2023-05","산부인과","호전","N81","여성생식기탈출","2"
"2023-05","외과","호전","K35","급성 충수염","1"
"2023-05","소화기내과","호전","D50","철결핍빈혈","2"
"2023-05","신경외과","호전","M50","경추간판장애","1"
"2023-05","심장혈관흉부외과","치료안함","I77","동맥 및 세동맥의 기타 장애","1"
"2023-05","심장혈관흉부외과","치료안함","I20","협심증","2"
"2023-05","이비인후과","치료안함","D11","주침샘의 양성 신생물","1"
"2023-05","외과","호전","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-05","혈액종양내과","호전","C66","요관의 악성 신생물","1"
"2023-05","혈액종양내과","호전","C30","비강 및 중이의 악성 신생물","1"
"2023-05","신장내과","경쾌","N00","급성 신염증후군","1"
"2023-05","이비인후과","호전","H81","전정기능의 장애","1"
"2023-05","산부인과","호전","C56","난소의 악성 신생물","1"
"2023-05","심장혈관흉부외과","치료안함","I71","대동맥동맥류 및 박리","1"
"2023-05","이비인후과","호전","G51","안면신경장애","1"
"2023-05","심장혈관흉부외과","치료안함","R44","일반적 감각 및 지각에 관련된 기타 증상 및 징후","1"
"2023-05","감염내과","호전","N41","전립선의 염증성 질환","1"
"2023-05","신경과","호전","G40","뇌전증","1"
"2023-05","소화기내과","호전","K92","소화계통의 기타 질환","1"
"2023-05","외과","호전","C82","소포성 림프종","1"
"2023-05","비뇨의학과","호전","N43","음낭수종 및 정액류","1"
"2023-05","혈액종양내과","호전","N71","자궁경부를 제외한 자궁의 염증성 질환","1"
"2023-05","외과","불변(호전안됨)","C16","위의 악성 신생물","1"
"2023-05","소화기내과","진단만실시","K83","담도의 기타 질환","1"
"2023-05","혈액종양내과","진단만실시","C30","비강 및 중이의 악성 신생물","1"
"2023-05","신경외과","호전","M43","기타 변형성 등병증","1"
"2023-05","심장혈관흉부외과","호전","I72","기타 동맥류 및 박리","1"
"2023-05","이비인후과","치료안함","E04","기타 비독성 고이터","1"
"2023-05","재활의학과","불변(호전안됨)","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-06","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","17"
"2023-06","감염내과","호전","L27","내부로 섭취된 물질에 의한 피부염","2"
"2023-06","호흡기알레르기내과","호전","A49","상세불명 부위의 세균감염","1"
"2023-06","호흡기알레르기내과","호전","J18","상세불명 병원체의 폐렴","12"
"2023-06","신경과","호전","G31","달리 분류되지 않은 신경계통의 기타 퇴행성 질환","1"
"2023-06","순환기내과","치료안함","I35","비류마티스성 대동맥판장애","2"
"2023-06","혈액종양내과","48시간 전 사망","N30","방광염","1"
"2023-06","호흡기알레르기내과","호전","B44","아스페르길루스증","1"
"2023-06","안과","호전","H16","각막염","2"
"2023-06","비뇨의학과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-06","비뇨의학과","호전","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-06","순환기내과","호전","I42","심근병증","1"
"2023-06","소화기내과","경쾌","K70","알코올성 간질환","2"
"2023-06","입원전담의학과","호전","J18","상세불명 병원체의 폐렴","6"
"2023-06","이비인후과","호전","H95","달리 분류되지 않은 귀 및 유돌의 처치후 장애","1"
"2023-06","안과","호전","H40","녹내장","2"
"2023-06","심장혈관흉부외과","치료안함","J98","기타 호흡장애","9"
"2023-06","신경외과","호전","S06","두개내손상","6"
"2023-06","순환기내과","호전","I26","폐색전증","1"
"2023-06","소화기내과","호전","K27","상세불명 부위의 소화성 궤양","2"
"2023-06","혈액종양내과","경쾌","D70","무과립구증","1"
"2023-06","신경외과","호전","M43","기타 변형성 등병증","2"
"2023-06","비뇨의학과","호전","N30","방광염","1"
"2023-06","이비인후과","호전","D02","중이 및 호흡계통의 제자리암종","2"
"2023-06","소화기내과","호전","K30","기능성 소화불량","1"
"2023-06","혈액종양내과","호전","K80","담석증","1"
"2023-06","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","2"
"2023-06","신경과","호전","R55","실신 및 허탈","1"
"2023-06","정형외과","불변(호전안됨)","M17","무릎관절증","4"
"2023-06","비뇨의학과","호전","N13","폐색성 및 역류성 요로병증","5"
"2023-06","이비인후과","호전","C08","기타 및 상세불명의 주침샘의 악성 신생물","1"
"2023-06","이비인후과","호전","S02","두개골 및 안면골의 골절","2"
"2023-06","외과","호전","K81","담낭염","4"
"2023-06","순환기내과","48시간 전 사망","I47","발작성 빈맥","2"
"2023-06","소화기내과","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-06","안과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-06","안과","호전","H59","달리 분류되지 않은 눈 및 눈부속기의 처치후 장애","1"
"2023-06","외과","호전","N18","만성 신장병","5"
"2023-06","외과","호전","K64","치핵 및 항문주위정맥혈전증","8"
"2023-06","혈액종양내과","치료안함","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-06","신경과","호전","H49","마비성 사시","3"
"2023-06","신경외과","호전","G06","두개내 및 척추내 농양 및 육아종","1"
"2023-06","입원전담의학과","호전","N17","급성 신부전","2"
"2023-06","감염내과","가망없는 퇴원","E11","2형 당뇨병","1"
"2023-06","정신건강의학과","호전","F31","양극성 정동장애","1"
"2023-06","치과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","4"
"2023-06","호흡기알레르기내과","호전","R04","기도출혈","1"
"2023-06","입원전담의학과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","2"
"2023-06","심장혈관흉부외과","치료안함","I25","만성 허혈심장병","1"
"2023-06","혈액종양내과","48시간 전 사망","D47","림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물","1"
"2023-06","외과","호전","R18","복수","1"
"2023-06","신경과","치료안함","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1"
"2023-06","정형외과","호전","S92","발목을 제외한 발의 골절","1"
"2023-06","소화기내과","호전","K29","위염 및 십이지장염","4"
"2023-06","외과","호전","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-06","혈액종양내과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-06","외과","호전","D13","기타 및 부위불명의 소화계통의 양성 신생물","1"
"2023-06","비뇨의학과","호전","L02","피부의 농양, 종기 및 큰종기","1"
"2023-06","신경과","호전","G40","뇌전증","2"
"2023-06","심장혈관흉부외과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-06","입원전담의학과","호전","M25","달리 분류되지 않은 기타 관절장애","1"
"2023-06","정신건강의학과","호전","F32","우울에피소드","1"
"2023-06","비뇨의학과","호전","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-06","순환기내과","48시간 전 사망","I50","심부전","1"
"2023-06","정형외과","호전","S82","발목을 포함한 아래다리의 골절","1"
"2023-06","순환기내과","48시간 전 사망","S06","두개내손상","1"
"2023-06","혈액종양내과","치료안함","K76","간의 기타 질환","1"
"2023-06","호흡기알레르기내과","48시간 전 사망","J84","기타 간질성 폐질환","1"
"2023-06","외과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-06","감염내과","호전","B34","상세불명 부위의 바이러스감염","1"
"2023-07","정형외과","호전","M48","기타 척추병증","15"
"2023-07","재활의학과","호전","J44","기타 만성 폐쇄성 폐질환","1"
"2023-07","외과","호전","K55","장의 혈관장애","1"
"2023-07","외과","호전","N17","급성 신부전","2"
"2023-07","외과","호전","D17","양성 지방종성 신생물","2"
"2023-07","신장내과","48시간 전 사망","N17","급성 신부전","1"
"2023-07","산부인과","호전","N81","여성생식기탈출","1"
"2023-07","비뇨의학과","호전","N40","전립선증식증","6"
"2023-07","입원전담의학과","가망없는 퇴원","J69","고체 및 액체에 의한 폐렴","1"
"2023-07","감염내과","호전","N39","비뇨계통의 기타 장애","5"
"2023-07","외과","호전","I83","하지의 정맥류","11"
"2023-07","입원전담의학과","호전","I63","뇌경색증","1"
"2023-07","심장혈관흉부외과","호전","J93","기흉","2"
"2023-07","심장혈관흉부외과","치료안함","J98","기타 호흡장애","4"
"2023-07","이비인후과","호전","H91","기타 청력소실","3"
"2023-07","외과","호전","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-07","소화기내과","호전","K25","위궤양","2"
"2023-07","비뇨의학과","호전","N32","방광의 기타 장애","2"
"2023-07","순환기내과","48시간 전 사망","I50","심부전","1"
"2023-07","소화기내과","호전","B17","기타 급성 바이러스간염","1"
"2023-07","혈액종양내과","호전","C50","유방의 악성 신생물","1"
"2023-07","산부인과","호전","R53","병감 및 피로","1"
"2023-07","심장혈관흉부외과","호전","M48","기타 척추병증","1"
"2023-07","안과","호전","H59","달리 분류되지 않은 눈 및 눈부속기의 처치후 장애","1"
"2023-07","심장혈관흉부외과","불변(호전안됨)","I35","비류마티스성 대동맥판장애","1"
"2023-07","호흡기알레르기내과","치료안함","C34","기관지 및 폐의 악성 신생물","3"
"2023-07","입원전담의학과","가망없는 퇴원","A41","기타 패혈증","1"
"2023-07","혈액종양내과","치료안함","C91","림프성 백혈병","1"
"2023-07","심장혈관흉부외과","호전","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1"
"2023-07","입원전담의학과","호전","J69","고체 및 액체에 의한 폐렴","4"
"2023-07","순환기내과","호전","S32","요추 및 골반의 골절","1"
"2023-07","안과","호전","H02","눈꺼풀의 기타 장애","2"
"2023-07","신경외과","치료안함","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","1"
"2023-07","입원전담의학과","호전","A87","바이러스수막염","1"
"2023-07","소화기내과","호전","K29","위염 및 십이지장염","2"
"2023-07","소화기내과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","1"
"2023-07","재활의학과","호전","M48","기타 척추병증","1"
"2023-07","이비인후과","호전","J34","코 및 비동의 기타 장애","1"
"2023-07","혈액종양내과","호전","J18","상세불명 병원체의 폐렴","1"
"2023-07","외과","호전","N64","유방의 기타 장애","1"
"2023-07","감염내과","가망없는 퇴원","J18","상세불명 병원체의 폐렴","1"
"2023-07","재활의학과","호전","J96","달리 분류되지 않은 호흡부전","1"
"2023-07","호스피스완화의료센터","48시간 전 사망","D47","림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물","1"
"2023-07","순환기내과","호전","R07","목구멍 및 가슴의 통증","1"
"2023-07","신경과","경쾌","I63","뇌경색증","1"
"2023-07","신경외과","치료안함","M50","경추간판장애","1"
"2023-07","신장내과","호전","J94","기타 흉막의 병태","1"
"2023-07","혈액종양내과","호전","D50","철결핍빈혈","1"
"2023-07","순환기내과","경쾌","I21","급성 심근경색증","1"
"2023-07","호흡기알레르기내과","호전","N30","방광염","1"
"2023-07","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","1"
"2023-08","이비인후과","호전","T81","달리 분류되지 않은 처치의 합병증","2"
"2023-08","이비인후과","호전","H90","전음성 및 감각신경성 청력소실","2"
"2023-08","소화기내과","호전","C15","식도의 악성 신생물","1"
"2023-08","신경외과","치료안함","G95","척수의 기타 질환","1"
"2023-08","정형외과","호전","S52","아래팔의 골절","4"
"2023-08","정형외과","호전","S42","어깨 및 위팔의 골절","5"
"2023-08","치과","호전","K08","치아 및 지지구조의 기타 장애","1"
"2023-08","외과","호전","K80","담석증","9"
"2023-08","순환기내과","치료안함","I25","만성 허혈심장병","3"
"2023-08","감염내과","호전","U07","U07의 응급사용","10"
"2023-08","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","54"
"2023-08","혈액종양내과","48시간 전 사망","A41","기타 패혈증","1"
"2023-08","정형외과","호전","M67","윤활막 및 힘줄의 기타 장애","2"
"2023-08","입원전담의학과","호전","M48","기타 척추병증","1"
"2023-08","외과","호전","K60","항문 및 직장부의 열창 및 누공","2"
"2023-08","혈액종양내과","호전","C34","기관지 및 폐의 악성 신생물","9"
"2023-08","혈액종양내과","호전","C61","전립선의 악성 신생물","2"
"2023-08","호흡기알레르기내과","치료안함","J98","기타 호흡장애","3"
"2023-08","신경외과","호전","D18","모든 부위의 혈관종 및 림프관종","1"
"2023-08","신경외과","치료안함","I67","기타 뇌혈관질환","2"
"2023-08","정형외과","호전","M47","척추증","1"
"2023-08","정형외과","호전","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","6"
"2023-08","통증클리닉","호전","G90","자율신경계통의 장애","1"
"2023-08","가정의학과","호전","E11","2형 당뇨병","3"
"2023-08","순환기내과","치료안함","I20","협심증","1"
"2023-08","신경외과","호전","I67","기타 뇌혈관질환","4"
"2023-08","산부인과","호전","N39","비뇨계통의 기타 장애","3"
"2023-08","입원전담의학과","호전","J15","달리 분류되지 않은 세균성 폐렴","1"
"2023-08","심장혈관흉부외과","호전","C34","기관지 및 폐의 악성 신생물","7"
"2023-08","외과","호전","K59","기타 기능성 장장애","2"
"2023-08","외과","호전","C22","간 및 간내 담관의 악성 신생물","4"
"2023-08","소화기내과","호전","K55","장의 혈관장애","2"
"2023-08","비뇨의학과","호전","N13","폐색성 및 역류성 요로병증","3"
"2023-08","심장혈관흉부외과","호전","I71","대동맥동맥류 및 박리","5"
"2023-08","외과","호전","C25","췌장의 악성 신생물","1"
"2023-08","외과","호전","D01","기타 및 상세불명의 소화기관의 제자리암종","1"
"2023-08","외과","호전","K52","기타 비감염성 위장염 및 결장염","1"
"2023-08","소화기내과","호전","K59","기타 기능성 장장애","1"
"2023-08","심장혈관흉부외과","호전","I50","심부전","1"
"2023-08","외과","호전","T81","달리 분류되지 않은 처치의 합병증","5"
"2023-08","혈액종양내과","치료안함","D46","골수형성이상증후군","1"
"2023-08","혈액종양내과","치료안함","C90","다발골수종 및 악성 형질세포신생물","1"
"2023-08","심장혈관흉부외과","치료안함","I71","대동맥동맥류 및 박리","2"
"2023-08","소화기내과","치료안함","C19","직장구불결장접합부의 악성 신생물","1"
"2023-08","심장혈관흉부외과","치료안함","J98","기타 호흡장애","5"
"2023-08","입원전담의학과","호전","J44","기타 만성 폐쇄성 폐질환","6"
"2023-08","안과","호전","H40","녹내장","2"
"2023-08","호스피스완화의료센터","48시간 전 사망","C16","위의 악성 신생물","1"
"2023-08","이비인후과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-08","소화기내과","호전","K50","크론병[국소성 장염]","1"
"2023-08","감염내과","호전","N41","전립선의 염증성 질환","1"
"2023-08","혈액종양내과","호전","C92","골수성 백혈병","1"
"2023-08","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","4"
"2023-08","안과","불변(호전안됨)","H25","노년백내장","1"
"2023-08","외과","불변(호전안됨)","K80","담석증","1"
"2023-08","호스피스완화의료센터","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-08","혈액종양내과","48시간 전 사망","C16","위의 악성 신생물","1"
"2023-08","외과","치료안함","K40","사타구니탈장","2"
"2023-08","감염내과","경쾌","J12","달리 분류되지 않은 바이러스폐렴","1"
"2023-08","소화기내과","호전","R63","음식 및 수액 섭취에 관계된 증상 및 징후","1"
"2023-08","소화기내과","호전","C20","직장의 악성 신생물","1"
"2023-08","호흡기알레르기내과","치료안함","R91","폐의 진단영상검사상 이상소견","1"
"2023-08","순환기내과","치료안함","R07","목구멍 및 가슴의 통증","2"
"2023-08","혈액종양내과","호전","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"2023-08","입원전담의학과","호전","N41","전립선의 염증성 질환","1"
