월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
3,피부과,호전,0.56,중앙,2023,C44,기타 피부의 악성 신생물
3,비뇨의학과,치료안함,0.56,중앙,2023,N40,전립선증식증
3,이비인후과,호전,0.56,중앙,2023,D10,입 및 인두의 양성 신생물
3,비뇨의학과,호전,0.56,중앙,2023,T83,"비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증"
4,가정의학과,호전,0.56,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
4,외과,호전,1.13,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
4,혈액종양내과,호전,25.95,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
4,호흡기알레르기내과,호전,7.33,중앙,2023,J18,상세불명 병원체의 폐렴
4,산부인과,호전,1.13,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
4,비뇨의학과,호전,1.13,중앙,2023,N28,달리 분류되지 않은 신장 및 요관의 기타 장애
4,이비인후과,호전,0.56,중앙,2023,H91,기타 청력소실
4,외과,호전,3.95,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
4,가정의학과,호전,1.13,중앙,2023,R42,어지럼증 및 어지럼
4,호흡기알레르기내과,48시간 전 사망,0.56,중앙,2023,G11,유전성 운동실조
4,신경과,호전,0.56,중앙,2023,G25,기타 추체외로 및 운동 장애
4,정형외과,호전,0.56,중앙,2023,L03,연조직염
4,소화기내과,치료안함,0.56,중앙,2023,C22,간 및 간내 담관의 악성 신생물
4,소화기내과,호전,1.13,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
4,신경과,호전,7.90,중앙,2023,I63,뇌경색증
4,산부인과,호전,2.26,중앙,2023,N81,여성생식기탈출
4,소화기내과,호전,1.69,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
4,정형외과,불변(호전안됨),1.13,중앙,2023,M75,어깨병변
4,비뇨의학과,호전,2.26,중앙,2023,C67,방광의 악성 신생물
4,심장혈관흉부외과,치료안함,3.95,중앙,2023,J98,기타 호흡장애
4,호흡기알레르기내과,호전,1.13,중앙,2023,J86,농흉
4,정형외과,호전,2.26,중앙,2023,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증"
4,비뇨의학과,호전,1.69,중앙,2023,N13,폐색성 및 역류성 요로병증
4,신장내과,호전,0.56,중앙,2023,N02,재발성 및 지속성 혈뇨
4,비뇨의학과,호전,0.56,중앙,2023,N21,하부요로의 결석
4,외과,호전,0.56,중앙,2023,K82,담낭의 기타 질환
4,신장내과,진단만실시,0.56,중앙,2023,N18,만성 신장병
4,혈액종양내과,호전,0.56,중앙,2023,C15,식도의 악성 신생물
4,정형외과,호전,0.56,중앙,2023,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장"
4,비뇨의학과,호전,0.56,중앙,2023,N47,"과잉포피, 포경 및 감돈포경"
4,외과,호전,1.69,중앙,2023,C50,유방의 악성 신생물
4,신경과,치료안함,0.56,중앙,2023,F03,상세불명의 치매
4,순환기내과,호전,0.56,중앙,2023,J44,기타 만성 폐쇄성 폐질환
4,호흡기알레르기내과,호전,2.26,중앙,2023,J44,기타 만성 폐쇄성 폐질환
4,정형외과,불변(호전안됨),1.13,중앙,2023,S72,대퇴골의 골절
4,입원전담의학과,48시간 전 사망,0.56,중앙,2023,N17,급성 신부전
4,비뇨의학과,치료안함,0.56,중앙,2023,N42,전립선의 기타 장애
4,이비인후과,치료안함,0.56,중앙,2023,C86,T/NK-세포림프종의 기타 명시된 형태
4,신장내과,호전,1.13,중앙,2023,N39,비뇨계통의 기타 장애
4,호흡기알레르기내과,치료안함,0.56,중앙,2023,R59,림프절비대
4,혈액종양내과,48시간 전 사망,0.56,중앙,2023,K52,기타 비감염성 위장염 및 결장염
4,이비인후과,호전,1.13,중앙,2023,H65,비화농성 중이염
4,재활의학과,호전,1.13,중앙,2023,I63,뇌경색증
4,심장혈관흉부외과,호전,0.56,중앙,2023,I20,협심증
4,신경과,호전,0.56,중앙,2023,G20,파킨슨병
4,혈액종양내과,호전,0.56,중앙,2023,J44,기타 만성 폐쇄성 폐질환
4,혈액종양내과,48시간 전 사망,0.56,중앙,2023,C22,간 및 간내 담관의 악성 신생물
4,외과,호전,0.56,중앙,2023,C20,직장의 악성 신생물
4,순환기내과,치료안함,0.56,중앙,2023,I20,협심증
4,혈액종양내과,호전,0.56,중앙,2023,A41,기타 패혈증
4,신경외과,치료안함,0.56,중앙,2023,M50,경추간판장애
4,외과,호전,0.56,중앙,2023,C83,비소포성 림프종
4,산부인과,호전,0.56,중앙,2023,N70,난관염 및 난소염
4,안과,호전,0.56,중앙,2023,H02,눈꺼풀의 기타 장애
4,통증클리닉,호전,0.56,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
4,산부인과,호전,0.56,중앙,2023,N84,여성생식관의 폴립
4,소화기내과,호전,0.56,중앙,2023,K59,기타 기능성 장장애
4,정형외과,치료안함,0.56,중앙,2023,M48,기타 척추병증
4,재활의학과,호전,0.56,중앙,2023,G23,기저핵의 기타 퇴행성 질환
5,호스피스완화의료센터,48시간 전 사망,5.64,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
5,정형외과,호전,1.69,중앙,2023,S42,어깨 및 위팔의 골절
5,정형외과,호전,1.69,중앙,2023,M20,손가락 및 발가락의 후천변형
5,재활의학과,48시간 전 사망,0.56,중앙,2023,G82,하반신마비 및 사지마비
5,외과,호전,3.38,중앙,2023,C22,간 및 간내 담관의 악성 신생물
5,소화기내과,호전,1.13,중앙,2023,D64,기타 빈혈
5,호흡기알레르기내과,48시간 전 사망,0.56,중앙,2023,J18,상세불명 병원체의 폐렴
5,신경과,치료안함,0.56,중앙,2023,G20,파킨슨병
5,비뇨의학과,호전,2.82,중앙,2023,C67,방광의 악성 신생물
5,신경외과,호전,2.26,중앙,2023,I67,기타 뇌혈관질환
5,신경외과,호전,2.26,중앙,2023,S32,요추 및 골반의 골절
5,비뇨의학과,치료안함,2.82,중앙,2023,C61,전립선의 악성 신생물
5,외과,호전,5.08,중앙,2023,I83,하지의 정맥류
5,외과,호전,1.69,중앙,2023,C18,결장의 악성 신생물
5,혈액종양내과,호전,22.57,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
5,안과,호전,3.38,중앙,2023,H40,녹내장
5,순환기내과,호전,7.33,중앙,2023,I48,심방세동 및 조동
5,신경과,호전,1.13,중앙,2023,H47,시[제2]신경 및 시각경로의 기타 장애
5,이비인후과,호전,3.95,중앙,2023,H90,전음성 및 감각신경성 청력소실
5,심장혈관흉부외과,호전,3.38,중앙,2023,I71,대동맥동맥류 및 박리
5,순환기내과,호전,0.56,중앙,2023,R07,목구멍 및 가슴의 통증
5,정형외과,호전,3.95,중앙,2023,S32,요추 및 골반의 골절
5,소화기내과,호전,1.69,중앙,2023,K57,장의 게실병
5,정형외과,호전,1.69,중앙,2023,S22,"늑골, 흉골 및 흉추의 골절"
5,외과,호전,0.56,중앙,2023,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람
5,심장혈관흉부외과,호전,1.69,중앙,2023,Q23,대동맥판 및 승모판의 선천기형
5,산부인과,치료안함,0.56,중앙,2023,N83,"난소, 난관 및 넓은인대의 비염증성 장애"
5,호흡기알레르기내과,호전,0.56,중앙,2023,J64,상세불명의 진폐증
5,가정의학과,호전,1.13,중앙,2023,J18,상세불명 병원체의 폐렴
5,신경과,호전,0.56,중앙,2023,G45,일과성 뇌허혈발작 및 관련 증후군
5,이비인후과,호전,1.13,중앙,2023,J34,코 및 비동의 기타 장애
5,소화기내과,호전,0.56,중앙,2023,C24,담도의 기타 및 상세불명 부분의 악성 신생물
5,이비인후과,호전,0.56,중앙,2023,D17,양성 지방종성 신생물
5,소화기내과,호전,1.13,중앙,2023,K21,위-식도역류병
5,산부인과,호전,1.13,중앙,2023,N81,여성생식기탈출
5,외과,호전,0.56,중앙,2023,K35,급성 충수염
5,소화기내과,호전,1.13,중앙,2023,D50,철결핍빈혈
5,신경외과,호전,0.56,중앙,2023,M50,경추간판장애
5,심장혈관흉부외과,치료안함,0.56,중앙,2023,I77,동맥 및 세동맥의 기타 장애
5,심장혈관흉부외과,치료안함,1.13,중앙,2023,I20,협심증
5,이비인후과,치료안함,0.56,중앙,2023,D11,주침샘의 양성 신생물
5,외과,호전,0.56,중앙,2023,Z43,인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람
5,혈액종양내과,호전,0.56,중앙,2023,C66,요관의 악성 신생물
5,혈액종양내과,호전,0.56,중앙,2023,C30,비강 및 중이의 악성 신생물
5,신장내과,경쾌,0.56,중앙,2023,N00,급성 신염증후군
5,이비인후과,호전,0.56,중앙,2023,H81,전정기능의 장애
5,산부인과,호전,0.56,중앙,2023,C56,난소의 악성 신생물
5,심장혈관흉부외과,치료안함,0.56,중앙,2023,I71,대동맥동맥류 및 박리
5,이비인후과,호전,0.56,중앙,2023,G51,안면신경장애
5,심장혈관흉부외과,치료안함,0.56,중앙,2023,R44,일반적 감각 및 지각에 관련된 기타 증상 및 징후
5,감염내과,호전,0.56,중앙,2023,N41,전립선의 염증성 질환
5,신경과,호전,0.56,중앙,2023,G40,뇌전증
5,소화기내과,호전,0.56,중앙,2023,K92,소화계통의 기타 질환
5,외과,호전,0.56,중앙,2023,C82,소포성 림프종
5,비뇨의학과,호전,0.56,중앙,2023,N43,음낭수종 및 정액류
5,혈액종양내과,호전,0.56,중앙,2023,N71,자궁경부를 제외한 자궁의 염증성 질환
5,외과,불변(호전안됨),0.56,중앙,2023,C16,위의 악성 신생물
5,소화기내과,진단만실시,0.56,중앙,2023,K83,담도의 기타 질환
5,혈액종양내과,진단만실시,0.56,중앙,2023,C30,비강 및 중이의 악성 신생물
5,신경외과,호전,0.56,중앙,2023,M43,기타 변형성 등병증
5,심장혈관흉부외과,호전,0.56,중앙,2023,I72,기타 동맥류 및 박리
5,이비인후과,치료안함,0.56,중앙,2023,E04,기타 비독성 고이터
5,재활의학과,불변(호전안됨),0.56,중앙,2023,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람
6,호스피스완화의료센터,48시간 전 사망,9.59,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
6,감염내과,호전,1.13,중앙,2023,L27,내부로 섭취된 물질에 의한 피부염
6,호흡기알레르기내과,호전,0.56,중앙,2023,A49,상세불명 부위의 세균감염
6,호흡기알레르기내과,호전,6.77,중앙,2023,J18,상세불명 병원체의 폐렴
6,신경과,호전,0.56,중앙,2023,G31,달리 분류되지 않은 신경계통의 기타 퇴행성 질환
6,순환기내과,치료안함,1.13,중앙,2023,I35,비류마티스성 대동맥판장애
6,혈액종양내과,48시간 전 사망,0.56,중앙,2023,N30,방광염
6,호흡기알레르기내과,호전,0.56,중앙,2023,B44,아스페르길루스증
6,안과,호전,1.13,중앙,2023,H16,각막염
6,비뇨의학과,호전,0.56,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
6,비뇨의학과,호전,0.56,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
6,순환기내과,호전,0.56,중앙,2023,I42,심근병증
6,소화기내과,경쾌,1.13,중앙,2023,K70,알코올성 간질환
6,입원전담의학과,호전,3.38,중앙,2023,J18,상세불명 병원체의 폐렴
6,이비인후과,호전,0.56,중앙,2023,H95,달리 분류되지 않은 귀 및 유돌의 처치후 장애
6,안과,호전,1.13,중앙,2023,H40,녹내장
6,심장혈관흉부외과,치료안함,5.08,중앙,2023,J98,기타 호흡장애
6,신경외과,호전,3.38,중앙,2023,S06,두개내손상
6,순환기내과,호전,0.56,중앙,2023,I26,폐색전증
6,소화기내과,호전,1.13,중앙,2023,K27,상세불명 부위의 소화성 궤양
6,혈액종양내과,경쾌,0.56,중앙,2023,D70,무과립구증
6,신경외과,호전,1.13,중앙,2023,M43,기타 변형성 등병증
6,비뇨의학과,호전,0.56,중앙,2023,N30,방광염
6,이비인후과,호전,1.13,중앙,2023,D02,중이 및 호흡계통의 제자리암종
6,소화기내과,호전,0.56,중앙,2023,K30,기능성 소화불량
6,혈액종양내과,호전,0.56,중앙,2023,K80,담석증
6,신경과,호전,1.13,중앙,2023,G45,일과성 뇌허혈발작 및 관련 증후군
6,신경과,호전,0.56,중앙,2023,R55,실신 및 허탈
6,정형외과,불변(호전안됨),2.26,중앙,2023,M17,무릎관절증
6,비뇨의학과,호전,2.82,중앙,2023,N13,폐색성 및 역류성 요로병증
6,이비인후과,호전,0.56,중앙,2023,C08,기타 및 상세불명의 주침샘의 악성 신생물
6,이비인후과,호전,1.13,중앙,2023,S02,두개골 및 안면골의 골절
6,외과,호전,2.26,중앙,2023,K81,담낭염
6,순환기내과,48시간 전 사망,1.13,중앙,2023,I47,발작성 빈맥
6,소화기내과,48시간 전 사망,0.56,중앙,2023,C18,결장의 악성 신생물
6,안과,호전,1.13,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
6,안과,호전,0.56,중앙,2023,H59,달리 분류되지 않은 눈 및 눈부속기의 처치후 장애
6,외과,호전,2.82,중앙,2023,N18,만성 신장병
6,외과,호전,4.51,중앙,2023,K64,치핵 및 항문주위정맥혈전증
6,혈액종양내과,치료안함,0.56,중앙,2023,C24,담도의 기타 및 상세불명 부분의 악성 신생물
6,신경과,호전,1.69,중앙,2023,H49,마비성 사시
6,신경외과,호전,0.56,중앙,2023,G06,두개내 및 척추내 농양 및 육아종
6,입원전담의학과,호전,1.13,중앙,2023,N17,급성 신부전
6,감염내과,가망없는 퇴원,0.56,중앙,2023,E11,2형 당뇨병
6,정신건강의학과,호전,0.56,중앙,2023,F31,양극성 정동장애
6,치과,호전,2.26,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
6,호흡기알레르기내과,호전,0.56,중앙,2023,R04,기도출혈
6,입원전담의학과,48시간 전 사망,1.13,중앙,2023,J69,고체 및 액체에 의한 폐렴
6,심장혈관흉부외과,치료안함,0.56,중앙,2023,I25,만성 허혈심장병
6,혈액종양내과,48시간 전 사망,0.56,중앙,2023,D47,"림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물"
6,외과,호전,0.56,중앙,2023,R18,복수
6,신경과,치료안함,0.56,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
6,정형외과,호전,0.56,중앙,2023,S92,발목을 제외한 발의 골절
6,소화기내과,호전,2.26,중앙,2023,K29,위염 및 십이지장염
6,외과,호전,0.56,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
6,혈액종양내과,호전,0.56,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
6,외과,호전,0.56,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
6,비뇨의학과,호전,0.56,중앙,2023,L02,"피부의 농양, 종기 및 큰종기"
6,신경과,호전,1.13,중앙,2023,G40,뇌전증
6,심장혈관흉부외과,호전,0.56,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
6,입원전담의학과,호전,0.56,중앙,2023,M25,달리 분류되지 않은 기타 관절장애
6,정신건강의학과,호전,0.56,중앙,2023,F32,우울에피소드
6,비뇨의학과,호전,0.56,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
6,순환기내과,48시간 전 사망,0.56,중앙,2023,I50,심부전
6,정형외과,호전,0.56,중앙,2023,S82,발목을 포함한 아래다리의 골절
6,순환기내과,48시간 전 사망,0.56,중앙,2023,S06,두개내손상
6,혈액종양내과,치료안함,0.56,중앙,2023,K76,간의 기타 질환
6,호흡기알레르기내과,48시간 전 사망,0.56,중앙,2023,J84,기타 간질성 폐질환
6,외과,호전,0.56,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
6,감염내과,호전,0.56,중앙,2023,B34,상세불명 부위의 바이러스감염
7,정형외과,호전,8.46,중앙,2023,M48,기타 척추병증
7,재활의학과,호전,0.56,중앙,2023,J44,기타 만성 폐쇄성 폐질환
7,외과,호전,0.56,중앙,2023,K55,장의 혈관장애
7,외과,호전,1.13,중앙,2023,N17,급성 신부전
7,외과,호전,1.13,중앙,2023,D17,양성 지방종성 신생물
7,신장내과,48시간 전 사망,0.56,중앙,2023,N17,급성 신부전
7,산부인과,호전,0.56,중앙,2023,N81,여성생식기탈출
7,비뇨의학과,호전,3.38,중앙,2023,N40,전립선증식증
7,입원전담의학과,가망없는 퇴원,0.56,중앙,2023,J69,고체 및 액체에 의한 폐렴
7,감염내과,호전,2.82,중앙,2023,N39,비뇨계통의 기타 장애
7,외과,호전,6.21,중앙,2023,I83,하지의 정맥류
7,입원전담의학과,호전,0.56,중앙,2023,I63,뇌경색증
7,심장혈관흉부외과,호전,1.13,중앙,2023,J93,기흉
7,심장혈관흉부외과,치료안함,2.26,중앙,2023,J98,기타 호흡장애
7,이비인후과,호전,1.69,중앙,2023,H91,기타 청력소실
7,외과,호전,0.56,중앙,2023,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람
7,소화기내과,호전,1.13,중앙,2023,K25,위궤양
7,비뇨의학과,호전,1.13,중앙,2023,N32,방광의 기타 장애
7,순환기내과,48시간 전 사망,0.56,중앙,2023,I50,심부전
7,소화기내과,호전,0.56,중앙,2023,B17,기타 급성 바이러스간염
7,혈액종양내과,호전,0.56,중앙,2023,C50,유방의 악성 신생물
7,산부인과,호전,0.56,중앙,2023,R53,병감 및 피로
7,심장혈관흉부외과,호전,0.56,중앙,2023,M48,기타 척추병증
7,안과,호전,0.56,중앙,2023,H59,달리 분류되지 않은 눈 및 눈부속기의 처치후 장애
7,심장혈관흉부외과,불변(호전안됨),0.56,중앙,2023,I35,비류마티스성 대동맥판장애
7,호흡기알레르기내과,치료안함,1.69,중앙,2023,C34,기관지 및 폐의 악성 신생물
7,입원전담의학과,가망없는 퇴원,0.56,중앙,2023,A41,기타 패혈증
7,혈액종양내과,치료안함,0.56,중앙,2023,C91,림프성 백혈병
7,심장혈관흉부외과,호전,0.56,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
7,입원전담의학과,호전,2.26,중앙,2023,J69,고체 및 액체에 의한 폐렴
7,순환기내과,호전,0.56,중앙,2023,S32,요추 및 골반의 골절
7,안과,호전,1.13,중앙,2023,H02,눈꺼풀의 기타 장애
7,신경외과,치료안함,0.56,중앙,2023,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물
7,입원전담의학과,호전,0.56,중앙,2023,A87,바이러스수막염
7,소화기내과,호전,1.13,중앙,2023,K29,위염 및 십이지장염
7,소화기내과,호전,0.56,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
7,재활의학과,호전,0.56,중앙,2023,M48,기타 척추병증
7,이비인후과,호전,0.56,중앙,2023,J34,코 및 비동의 기타 장애
7,혈액종양내과,호전,0.56,중앙,2023,J18,상세불명 병원체의 폐렴
7,외과,호전,0.56,중앙,2023,N64,유방의 기타 장애
7,감염내과,가망없는 퇴원,0.56,중앙,2023,J18,상세불명 병원체의 폐렴
7,재활의학과,호전,0.56,중앙,2023,J96,달리 분류되지 않은 호흡부전
7,호스피스완화의료센터,48시간 전 사망,0.56,중앙,2023,D47,"림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물"
7,순환기내과,호전,0.56,중앙,2023,R07,목구멍 및 가슴의 통증
7,신경과,경쾌,0.56,중앙,2023,I63,뇌경색증
7,신경외과,치료안함,0.56,중앙,2023,M50,경추간판장애
7,신장내과,호전,0.56,중앙,2023,J94,기타 흉막의 병태
7,혈액종양내과,호전,0.56,중앙,2023,D50,철결핍빈혈
7,순환기내과,경쾌,0.56,중앙,2023,I21,급성 심근경색증
7,호흡기알레르기내과,호전,0.56,중앙,2023,N30,방광염
7,신경과,호전,0.56,중앙,2023,G45,일과성 뇌허혈발작 및 관련 증후군
8,이비인후과,호전,1.13,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
8,이비인후과,호전,1.13,중앙,2023,H90,전음성 및 감각신경성 청력소실
8,소화기내과,호전,0.56,중앙,2023,C15,식도의 악성 신생물
8,신경외과,치료안함,0.56,중앙,2023,G95,척수의 기타 질환
8,정형외과,호전,2.26,중앙,2023,S52,아래팔의 골절
8,정형외과,호전,2.82,중앙,2023,S42,어깨 및 위팔의 골절
8,치과,호전,0.56,중앙,2023,K08,치아 및 지지구조의 기타 장애
8,외과,호전,5.08,중앙,2023,K80,담석증
8,순환기내과,치료안함,1.69,중앙,2023,I25,만성 허혈심장병
8,감염내과,호전,5.64,중앙,2023,U07,U07의 응급사용
8,혈액종양내과,호전,30.46,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
8,혈액종양내과,48시간 전 사망,0.56,중앙,2023,A41,기타 패혈증
8,정형외과,호전,1.13,중앙,2023,M67,윤활막 및 힘줄의 기타 장애
8,입원전담의학과,호전,0.56,중앙,2023,M48,기타 척추병증
8,외과,호전,1.13,중앙,2023,K60,항문 및 직장부의 열창 및 누공
8,혈액종양내과,호전,5.08,중앙,2023,C34,기관지 및 폐의 악성 신생물
8,혈액종양내과,호전,1.13,중앙,2023,C61,전립선의 악성 신생물
8,호흡기알레르기내과,치료안함,1.69,중앙,2023,J98,기타 호흡장애
8,신경외과,호전,0.56,중앙,2023,D18,모든 부위의 혈관종 및 림프관종
8,신경외과,치료안함,1.13,중앙,2023,I67,기타 뇌혈관질환
8,정형외과,호전,0.56,중앙,2023,M47,척추증
8,정형외과,호전,3.38,중앙,2023,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증"
8,통증클리닉,호전,0.56,중앙,2023,G90,자율신경계통의 장애
8,가정의학과,호전,1.69,중앙,2023,E11,2형 당뇨병
8,순환기내과,치료안함,0.56,중앙,2023,I20,협심증
8,신경외과,호전,2.26,중앙,2023,I67,기타 뇌혈관질환
8,산부인과,호전,1.69,중앙,2023,N39,비뇨계통의 기타 장애
8,입원전담의학과,호전,0.56,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
8,심장혈관흉부외과,호전,3.95,중앙,2023,C34,기관지 및 폐의 악성 신생물
8,외과,호전,1.13,중앙,2023,K59,기타 기능성 장장애
8,외과,호전,2.26,중앙,2023,C22,간 및 간내 담관의 악성 신생물
8,소화기내과,호전,1.13,중앙,2023,K55,장의 혈관장애
8,비뇨의학과,호전,1.69,중앙,2023,N13,폐색성 및 역류성 요로병증
8,심장혈관흉부외과,호전,2.82,중앙,2023,I71,대동맥동맥류 및 박리
8,외과,호전,0.56,중앙,2023,C25,췌장의 악성 신생물
8,외과,호전,0.56,중앙,2023,D01,기타 및 상세불명의 소화기관의 제자리암종
8,외과,호전,0.56,중앙,2023,K52,기타 비감염성 위장염 및 결장염
8,소화기내과,호전,0.56,중앙,2023,K59,기타 기능성 장장애
8,심장혈관흉부외과,호전,0.56,중앙,2023,I50,심부전
8,외과,호전,2.82,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
8,혈액종양내과,치료안함,0.56,중앙,2023,D46,골수형성이상증후군
8,혈액종양내과,치료안함,0.56,중앙,2023,C90,다발골수종 및 악성 형질세포신생물
8,심장혈관흉부외과,치료안함,1.13,중앙,2023,I71,대동맥동맥류 및 박리
8,소화기내과,치료안함,0.56,중앙,2023,C19,직장구불결장접합부의 악성 신생물
8,심장혈관흉부외과,치료안함,2.82,중앙,2023,J98,기타 호흡장애
8,입원전담의학과,호전,3.38,중앙,2023,J44,기타 만성 폐쇄성 폐질환
8,안과,호전,1.13,중앙,2023,H40,녹내장
8,호스피스완화의료센터,48시간 전 사망,0.56,중앙,2023,C16,위의 악성 신생물
8,이비인후과,호전,0.56,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
8,소화기내과,호전,0.56,중앙,2023,K50,크론병[국소성 장염]
8,감염내과,호전,0.56,중앙,2023,N41,전립선의 염증성 질환
8,혈액종양내과,호전,0.56,중앙,2023,C92,골수성 백혈병
8,신경과,호전,2.26,중앙,2023,G45,일과성 뇌허혈발작 및 관련 증후군
8,안과,불변(호전안됨),0.56,중앙,2023,H25,노년백내장
8,외과,불변(호전안됨),0.56,중앙,2023,K80,담석증
8,호스피스완화의료센터,호전,1.13,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
8,혈액종양내과,48시간 전 사망,0.56,중앙,2023,C16,위의 악성 신생물
8,외과,치료안함,1.13,중앙,2023,K40,사타구니탈장
8,감염내과,경쾌,0.56,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
8,소화기내과,호전,0.56,중앙,2023,R63,음식 및 수액 섭취에 관계된 증상 및 징후
8,소화기내과,호전,0.56,중앙,2023,C20,직장의 악성 신생물
8,호흡기알레르기내과,치료안함,0.56,중앙,2023,R91,폐의 진단영상검사상 이상소견
8,순환기내과,치료안함,1.13,중앙,2023,R07,목구멍 및 가슴의 통증
8,혈액종양내과,호전,0.56,중앙,2023,C79,기타 및 상세불명 부위의 이차성 악성 신생물
8,입원전담의학과,호전,0.56,중앙,2023,N41,전립선의 염증성 질환
8,정형외과,호전,0.56,중앙,2023,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장"
8,신경외과,호전,0.56,중앙,2023,I60,거미막하출혈
8,신경과,호전,0.56,중앙,2023,F03,상세불명의 치매
8,정형외과,호전,0.56,중앙,2023,M10,통풍
8,순환기내과,48시간 전 사망,0.56,중앙,2023,I50,심부전
8,혈액종양내과,호전,0.56,중앙,2023,C90,다발골수종 및 악성 형질세포신생물
8,혈액종양내과,호전,0.56,중앙,2023,C08,기타 및 상세불명의 주침샘의 악성 신생물
8,소화기내과,호전,0.56,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
8,신경외과,48시간 전 사망,0.56,중앙,2023,I61,뇌내출혈
9,순환기내과,호전,1.13,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
9,순환기내과,호전,1.13,중앙,2023,I42,심근병증
9,소화기내과,호전,0.56,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
9,소화기내과,호전,0.56,중앙,2023,D37,구강 및 소화기관의 행동양식 불명 또는 미상의 신생물
9,비뇨의학과,호전,2.26,중앙,2023,N21,하부요로의 결석
9,비뇨의학과,치료안함,0.56,중앙,2023,N28,달리 분류되지 않은 신장 및 요관의 기타 장애
9,호흡기알레르기내과,가망없는 퇴원,0.56,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
9,정형외과,호전,1.13,중앙,2023,D17,양성 지방종성 신생물
9,비뇨의학과,호전,5.64,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
9,외과,호전,0.56,중앙,2023,K83,담도의 기타 질환
9,안과,호전,2.26,중앙,2023,H40,녹내장
9,정형외과,호전,2.26,중앙,2023,S72,대퇴골의 골절
9,입원전담의학과,호전,0.56,중앙,2023,K56,탈장이 없는 마비성 장폐색증 및 장폐색
9,심장혈관흉부외과,호전,0.56,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
9,정형외과,호전,1.69,중앙,2023,M43,기타 변형성 등병증
9,심장혈관흉부외과,호전,4.51,중앙,2023,I71,대동맥동맥류 및 박리
9,신경외과,치료안함,3.95,중앙,2023,I67,기타 뇌혈관질환
9,정형외과,호전,4.51,중앙,2023,S32,요추 및 골반의 골절
9,정형외과,호전,2.26,중앙,2023,M00,화농성 관절염
