진료과,순위,상명코드,상병명,건수,지역,년도,코드그룹,국비비율
신경외과,12,R42,현기 및 어지러움,12.25,인천,2023,R42,0.25
신경외과,13,R51,"두통, 뇌풍, 수풍, 두풍(頭風) (Head wind disorder)",,인천,2023,R51,
신경외과,14,M43,기타 변형성 배병증,21.5,인천,2023,M43,0.5
신경외과,15,M47,척추증,0.0,인천,2023,M47,0.0
신경외과,16,M50,목뼈원판 장애,16.71428571428571,인천,2023,M50,0.42857142857142855
신경외과,17,S32,허리뼈 및 골반의 골절,11.333333333333332,인천,2023,S32,0.3333333333333333
신경외과,18,I63,뇌경색증,16.358974358974358,인천,2023,I63,0.5641025641025641
신경외과,19,G54,신경뿌리 및 신경총 장애,,인천,2023,G54,
신경외과,20,G55,달리 분류된 질환에서의 신경뿌리 및 신경총 압박,12.5,인천,2023,G55,0.5
안과,1,H25,노인성 백내장,960.8547008547008,인천,2023,H25,0.37606837606837606
안과,2,H04,눈물기관의 장애,,인천,2023,H04,
안과,3,H40,녹내장,,인천,2023,H40,
안과,4,H35,기타 망막장애,,인천,2023,H35,
안과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
안과,6,H26,기타 백내장,280.0,인천,2023,H26,1.0
안과,7,Z96,기타 기능적 삽입물의 존재,,인천,2023,Z96,
안과,8,H36,달리 분류된 질환에서의 망막장애,,인천,2023,H36,
안과,9,H02,안검의 기타 장애,,인천,2023,H02,
안과,10,H10,결막염,,인천,2023,H10,
안과,11,H11,결막의 기타 장애,,인천,2023,H11,
안과,12,H43,초자체의 장애,,인천,2023,H43,
안과,13,H42,달리 분류된 질환에서의 녹내장,,인천,2023,H42,
안과,14,H52,굴절 및 조절의 장애,,인천,2023,H52,
안과,15,H34,망막혈관폐쇄,,인천,2023,H34,
안과,16,H00,맥립종 및 콩다래끼,,인천,2023,H00,
안과,17,H16,각막염,,인천,2023,H16,
안과,18,H18,각막의 기타 장애,,인천,2023,H18,
안과,19,E14,상세불명의 당뇨병,6.666666666666666,인천,2023,E14,0.6666666666666666
안과,20,H47,시[제2]신경 및 시각로의 기타 장애,,인천,2023,H47,
영상의학과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
외과,1,K64,치핵 및 항문주위정맥혈전증,145.5,인천,2023,K64,0.25
외과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
외과,3,L89,욕창성 및 압박부위 궤양,,인천,2023,L89,
외과,4,L72,피부 및 피하조직의 모낭성 낭,0.0,인천,2023,L72,0.0
외과,5,I87,정맥의 기타 장애,,인천,2023,I87,
외과,6,L60,손발톱장애,60.5,인천,2023,L60,0.5
외과,7,T14,상세불명의 신체부위의 손상,,인천,2023,T14,
외과,8,I83,하지의 정맥류,0.0,인천,2023,I83,0.0
외과,9,I86,"기타 부위의 정맥류,제외 : 망막정맥류(H35.0)",,인천,2023,I86,
외과,10,K40,서혜헤르니아,10.857142857142856,인천,2023,K40,0.14285714285714285
외과,11,R22,피부 및 피하조직의 국한적 종창. 종괴 및 소괴,,인천,2023,R22,
외과,12,K59,기타 기능적 창자 장애,33.0,인천,2023,K59,0.5
외과,13,D17,양성 지방종성 신생물,0.0,인천,2023,D17,0.0
외과,14,L03,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애,0.0,인천,2023,L03,0.0
외과,15,R53,"병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)",0.0,인천,2023,R53,0.0
외과,16,B35,피부사상균증,0.0,인천,2023,B35,0.0
외과,17,L02,"피부의 농양, 종기 및 큰종기",46.0,인천,2023,L02,1.0
외과,18,T23,손목 및 손의 화상 및 부식,,인천,2023,T23,
외과,19,K80,담석증,11.0,인천,2023,K80,0.25
외과,20,K60,항문 및 직장부의 열창 및 누공,,인천,2023,K60,
응급의학과,1,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,16.5,인천,2023,A09,0.1875
응급의학과,2,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,,인천,2023,Z48,
응급의학과,3,M54,배통,12.5,인천,2023,M54,0.35714285714285715
응급의학과,4,R50,원인 미상의 열,30.0,인천,2023,R50,1.0
응급의학과,5,U07,U07의 응급사용,0.0,인천,2023,U07,0.0
응급의학과,6,R53,"병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)",0.0,인천,2023,R53,0.0
응급의학과,7,R42,현기 및 어지러움,6.25,인천,2023,R42,0.25
응급의학과,8,T87,재부착 및 절단에 특이한 합병증,,인천,2023,T87,
응급의학과,9,J02,급성 인두염,,인천,2023,J02,
응급의학과,10,K52,기타 비감염성 위장염 및 대장염(큰창자염),,인천,2023,K52,
응급의학과,11,N31,달리 분류되지 않은 방광의 신경근육기능장애,6.75,인천,2023,N31,0.375
응급의학과,12,J10,확인된 인플루엔자 바이러스에 의한  인플루엔자,0.0,인천,2023,J10,0.0
응급의학과,13,K29,위염 및 십이지장염,8.181818181818182,인천,2023,K29,0.45454545454545453
응급의학과,14,R10,복부 및 골반통증,,인천,2023,R10,
응급의학과,15,T14,상세불명의 신체부위의 손상,,인천,2023,T14,
응급의학과,16,J06,"다발성 및 상세불명 부위의 급성 상기도감염, 제외; 호흡기 감염 NOS",7.5,인천,2023,J06,0.5
응급의학과,17,S61,손목 및 손의 열린상처,0.0,인천,2023,S61,0.0
응급의학과,18,K59,기타 기능적 창자 장애,7.0,인천,2023,K59,0.5
응급의학과,19,R51,"두통, 뇌풍, 수풍, 두풍(頭風) (Head wind disorder)",,인천,2023,R51,
응급의학과,20,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,인천,2023,Z00,
응급의학과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
응급의학과,2,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,,인천,2023,Z71,
이비인후과,1,H90,전음성 및 감각신경성 청력소실,2395.0,인천,2023,H90,1.0
이비인후과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
이비인후과,3,J37,만성후두염 및 후두기관염,977.0,인천,2023,J37,1.0
이비인후과,4,J30,혈관운동성 및 앨러지성 비염,,인천,2023,J30,
이비인후과,5,J31,만성비염. 비인두염 및 인두염,251.625,인천,2023,J31,0.375
이비인후과,6,J00,급성 코인두염[감기],,인천,2023,J00,
이비인후과,7,H60,외이염,,인천,2023,H60,
이비인후과,8,J32,만성 부비동염,134.4,인천,2023,J32,0.4
이비인후과,9,R42,현기 및 어지러움,77.5,인천,2023,R42,0.25
이비인후과,10,H93,달리 분류되지 않은 귀의 기타 장애,,인천,2023,H93,
이비인후과,11,H66,화농성 및 상세불명의 중이염,,인천,2023,H66,
이비인후과,12,J34,코 및 코옆굴의 기타 장애,79.71428571428571,인천,2023,J34,0.42857142857142855
이비인후과,13,K12,입안염 및 관련 병터,170.0,인천,2023,K12,1.0
이비인후과,14,H81,전정기능의 장애,98.63636363636364,인천,2023,H81,0.6363636363636364
이비인후과,15,H61,외이의 기타장애,,인천,2023,H61,
이비인후과,16,K21,위-식도역류병,,인천,2023,K21,
이비인후과,17,J04,급성 후두염 및 기관염,,인천,2023,J04,
이비인후과,18,R04,호흡기도 출혈,,인천,2023,R04,
이비인후과,19,R68,기타 전신 증상 및 징후,,인천,2023,R68,
이비인후과,20,J35,편도 및 아데노이드의 만성질환,0.0,인천,2023,J35,0.0
재활의학과,1,M54,배통,4556.428571428572,인천,2023,M54,0.35714285714285715
재활의학과,2,M75,어깨병변,1938.8108108108108,인천,2023,M75,0.3783783783783784
재활의학과,3,M17,윤충증,845.0847457627119,인천,2023,M17,0.2033898305084746
재활의학과,4,M50,목뼈원판 장애,1300.7142857142856,인천,2023,M50,0.42857142857142855
재활의학과,5,G81,편마비,546.25,인천,2023,G81,0.25
재활의학과,6,M51,기타 추간판장애,786.6923076923076,인천,2023,M51,0.5384615384615384
재활의학과,7,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
재활의학과,8,I63,뇌경색증,687.0769230769231,인천,2023,I63,0.5641025641025641
재활의학과,9,S93,발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장,,인천,2023,S93,
재활의학과,10,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",0.0,인천,2023,S13,0.0
재활의학과,11,M77,기타 골부착부병증,401.25,인천,2023,M77,0.75
재활의학과,12,G20,파킨슨병,179.60000000000002,인천,2023,G20,0.4
재활의학과,13,G82,하반신마비 및 사지마비,208.5,인천,2023,G82,0.5
재활의학과,14,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",,인천,2023,S63,
재활의학과,15,S73,"엉덩관절의 관절 및 인대의 탈구, 염좌 및 긴장",,인천,2023,S73,
재활의학과,16,S22,늑골. 흉골 및 흉추골의 골절,65.4375,인천,2023,S22,0.1875
재활의학과,17,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",,인천,2023,S43,
재활의학과,18,M48,기타 척추병증,135.43689320388347,인천,2023,M48,0.6019417475728155
재활의학과,19,G71,근육의 일차성 장애,,인천,2023,G71,
재활의학과,20,R26,보행과 이동의 이상,,인천,2023,R26,
정형외과,1,M48,기타 척추병증,1928.019417475728,인천,2023,M48,0.6019417475728155
정형외과,2,M17,윤충증,568.0677966101696,인천,2023,M17,0.2033898305084746
정형외과,3,M75,어깨병변,727.6216216216217,인천,2023,M75,0.3783783783783784
정형외과,4,M19,"연기, 불 및 화염에 노출",320.3333333333333,인천,2023,M19,0.16666666666666666
정형외과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
정형외과,6,R52,달리 분류되지 않은 통증,454.0,인천,2023,R52,1.0
정형외과,7,M51,기타 추간판장애,231.0,인천,2023,M51,0.5384615384615384
정형외과,8,M65,활막염 및 건초염,96.75,인천,2023,M65,0.375
정형외과,9,M81,병적골절이 없는 골다공증,,인천,2023,M81,
정형외과,10,M54,배통,75.71428571428572,인천,2023,M54,0.35714285714285715
정형외과,11,M10,활막 및 건 장애,,인천,2023,M10,
정형외과,12,M77,기타 골부착부병증,132.75,인천,2023,M77,0.75
정형외과,13,M96,달리 분류되지 않은 처치후 근육골격 장애,129.11111111111111,인천,2023,M96,0.7777777777777778
정형외과,14,M50,목뼈원판 장애,61.285714285714285,인천,2023,M50,0.42857142857142855
정형외과,15,S83,무릎의 관절 및 인대의 탈구. 염좌 및 긴장,83.39999999999999,인천,2023,S83,0.6
정형외과,16,S22,늑골. 흉골 및 흉추골의 골절,24.5625,인천,2023,S22,0.1875
정형외과,17,M79,달리 분류되지 않은 기타 연조직장애,124.0,인천,2023,M79,1.0
정형외과,18,M16,원충성 질환,0.0,인천,2023,M16,0.0
정형외과,19,M47,척추증,0.0,인천,2023,M47,0.0
정형외과,20,M72,섬유모세포장애,83.0,인천,2023,M72,1.0
치과,1,K05,치은염(잇몸염)및 치주 질환,,인천,2023,K05,
치과,2,K04,치수 및 치근단주위조직의 질환,,인천,2023,K04,
치과,3,K02,치아우식증,,인천,2023,K02,
치과,4,K08,치아 및 지지구조의 기타 장애,,인천,2023,K08,
치과,5,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람,,인천,2023,Z46,
치과,6,K03,치아경조직의 기타 질환,,인천,2023,K03,
치과,7,S02,머리뼈 및 얼굴뼈의 골절,,인천,2023,S02,
치과,8,A04,기타 세균성 창자 감염,,인천,2023,A04,
치과,9,J32,만성 부비동염,1.6,인천,2023,J32,0.4
치과,10,K09,"달리 분류되지 않은 구강영역의 낭, 제외 : 치아뿌리낭(K04.8-)",,인천,2023,K09,
치과,11,K12,입안염 및 관련 병터,1.0,인천,2023,K12,1.0
피부과,1,B35,피부사상균증,0.0,인천,2023,B35,0.0
피부과,2,L23,알레르기성 접촉피부염. 제외: 외이의 습진(H60.5) (Eczema of external ear),,인천,2023,L23,
피부과,3,L24,자극성 접촉피부염,,인천,2023,L24,
피부과,4,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
피부과,5,L29,소양증,,인천,2023,L29,
피부과,6,L08,피부 피하조직의 기타 국소 감염,,인천,2023,L08,
피부과,7,L50,두드러기,,인천,2023,L50,
피부과,8,L21,지루피부염,,인천,2023,L21,
피부과,9,D21,결합조직 및 기타 연조직의 기타 양성 신생물,102.0,인천,2023,D21,0.5
피부과,10,B02,대상포진,0.0,인천,2023,B02,0.0
피부과,11,L40,건선,,인천,2023,L40,
피부과,12,B00,헤르페스바이러스[단순헤르페스] 감염,,인천,2023,B00,
피부과,13,L85,기타 표피의 비후,,인천,2023,L85,
피부과,14,L80,백반증,,인천,2023,L80,
피부과,15,B07,바이러스성 사마귀,,인천,2023,B07,
피부과,16,L20,질병이환 및 사망의 외인,,인천,2023,L20,
피부과,17,B86,옴,,인천,2023,B86,
피부과,18,G53,달리 분류된 질환에서의 뇌신경장애,,인천,2023,G53,
피부과,19,L82,지루각화증,,인천,2023,L82,
피부과,20,L30,기타 피부염,,인천,2023,L30,
호흡기내과,1,J40,"급성인지 만성인지 명시되지 않은 기관지염, 알레르기 NOS(J45.0-), 호흡기 감염 NOS",0.0,인천,2023,J40,0.0
호흡기내과,2,I10,본태성(일차성)고혈압,354.75,인천,2023,I10,0.375
호흡기내과,3,J44,기타 만성 폐쇄성 폐질환,0.0,인천,2023,J44,0.0
호흡기내과,4,E11,인슐린-비의존 당뇨병,161.45833333333334,인천,2023,E11,0.4305555555555556
호흡기내과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,인천,2023,Z26,
호흡기내과,6,J45,천식,249.0,인천,2023,J45,1.0
호흡기내과,7,J18,"상세불명 병원체의 폐렴, 제외: 보통간질(J84.1)",33.72093023255814,인천,2023,J18,0.23255813953488372
호흡기내과,8,E78,지질단백질대사장애 및 기타 지질증,,인천,2023,E78,
호흡기내과,9,J47,기관지확장증,0.0,인천,2023,J47,0.0
호흡기내과,10,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,20.333333333333332,인천,2023,A15,0.3333333333333333
호흡기내과,11,J84,기타 사이질성 폐질환,,인천,2023,J84,
호흡기내과,12,U07,U07의 응급사용,0.0,인천,2023,U07,0.0
호흡기내과,13,Z22,감염성 질환의 보균자,,인천,2023,Z22,
호흡기내과,14,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,인천,2023,Z00,
호흡기내과,15,A31,기타 형태의 미코박테리아에 의한 감염,,인천,2023,A31,
호흡기내과,16,D50,철결핍성 빈혈,,인천,2023,D50,
호흡기내과,17,K80,담석증,1.0,인천,2023,K80,0.25
호흡기내과,18,J11,바이러스가 확인되지 않은 인플루엔자,,인천,2023,J11,
호흡기내과,19,J30,혈관운동성 및 앨러지성 비염,,인천,2023,J30,
호흡기내과,20,K21,위-식도역류병,,인천,2023,K21,
가정의학과,1,E86,체액용적고갈,4372.0,대전,2021,E86,0.5
가정의학과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2021,Z26,
가정의학과,3,U07,U07의 응급사용,27.57142857142857,대전,2021,U07,0.008403361344537815
가정의학과,4,Z29,기타 예방적 조치의 필요,,대전,2021,Z29,
가정의학과,5,I10,본태성(일차성)고혈압,988.125,대전,2021,I10,0.5902777777777778
가정의학과,6,J30,혈관운동성 및 앨러지성 비염,1170.0,대전,2021,J30,1.0
가정의학과,7,E78,지질단백질대사장애 및 기타 지질증,554.8846153846154,대전,2021,E78,0.8076923076923077
가정의학과,8,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,386.4,대전,2021,Z00,0.6
가정의학과,9,E11,인슐린-비의존 당뇨병,486.1114808652246,대전,2021,E11,0.7703826955074875
가정의학과,10,J00,급성 코인두염[감기],311.5,대전,2021,J00,0.5
가정의학과,11,J06,다발성 및 상세불명 부위의 급성 상기도감염,534.0,대전,2021,J06,1.0
가정의학과,12,J02,급성 인두염,265.0,대전,2021,J02,0.5
가정의학과,13,K29,위염 및 십이지장염,323.03478260869565,대전,2021,K29,0.7565217391304347
가정의학과,14,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,,대전,2021,Z01,
가정의학과,15,M81,병적골절이 없는 골다공증,255.0,대전,2021,M81,0.7894736842105263
가정의학과,16,C16,위의 악성 신생물,126.26470588235296,대전,2021,C16,0.5196078431372549
가정의학과,17,J20,급성 기관지염,68.33333333333333,대전,2021,J20,0.3333333333333333
가정의학과,18,R53,병감 및 피로,97.42857142857143,대전,2021,R53,0.5238095238095238
가정의학과,19,C34,기관지 및 폐의 악성 신생물,49.48484848484849,대전,2021,C34,0.3484848484848485
가정의학과,20,K59,기타 기능적 창자 장애,96.02877697841727,대전,2021,K59,0.6762589928057554
일반내과,1,E11,인슐린-비의존 당뇨병,985.3194675540765,대전,2021,E11,0.7703826955074875
일반내과,2,I10,본태성(일차성)고혈압,720.7291666666666,대전,2021,I10,0.5902777777777778
일반내과,3,N18,만성 콩팥(신장)기능상실,441.98104265402844,대전,2021,N18,0.7440758293838863
일반내과,4,E78,지질단백질대사장애 및 기타 지질증,157.5,대전,2021,E78,0.8076923076923077
일반내과,5,K29,위염 및 십이지장염,131.63478260869564,대전,2021,K29,0.7565217391304347
일반내과,6,I20,협심증,124.2051282051282,대전,2021,I20,0.717948717948718
일반내과,7,R60,달리 분류되지 않은 부종,46.666666666666664,대전,2021,R60,0.3333333333333333
일반내과,8,E87,수분. 전해질 및 산-염기균형의 기타장애,58.5,대전,2021,E87,0.5
일반내과,9,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2021,Z26,
일반내과,10,E14,상세불명의 당뇨병,69.08823529411764,대전,2021,E14,0.7941176470588235
일반내과,11,U07,U07의 응급사용,0.5798319327731092,대전,2021,U07,0.008403361344537815
일반내과,12,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,40.8,대전,2021,Z00,0.6
일반내과,13,R80,고립성 단백뇨증,,대전,2021,R80,
일반내과,14,K21,위-식도역류병,37.05882352941176,대전,2021,K21,0.8235294117647058
일반내과,15,J15,달리 분류되지 않은 세균폐렴,28.95238095238095,대전,2021,J15,0.7619047619047619
일반내과,16,I25,만성 허혈심장병,26.0,대전,2021,I25,0.7647058823529411
일반내과,17,J44,기타 만성 폐쇄성 폐질환,22.425531914893618,대전,2021,J44,0.723404255319149
일반내과,18,E10,인슐린-의존 당뇨병,24.538461538461537,대전,2021,E10,0.8461538461538461
일반내과,19,K58,자극성 장증후군,22.72972972972973,대전,2021,K58,0.7837837837837838
일반내과,20,I87,정맥의 기타 장애,,대전,2021,I87,
내분비내과,1,E11,인슐린-비의존 당뇨병,2679.3910149750413,대전,2021,E11,0.7703826955074875
내분비내과,2,I10,본태성(일차성)고혈압,283.92361111111114,대전,2021,I10,0.5902777777777778
내분비내과,3,E03,기타 갑상선기능저하증,233.75,대전,2021,E03,0.9166666666666666
내분비내과,4,E78,지질단백질대사장애 및 기타 지질증,179.30769230769232,대전,2021,E78,0.8076923076923077
내분비내과,5,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,131.4,대전,2021,Z00,0.6
내분비내과,6,E05,갑상선독증[갑상선기능항진증],,대전,2021,E05,
내분비내과,7,Z29,기타 예방적 조치의 필요,,대전,2021,Z29,
내분비내과,8,R73,혈당치상승,51.5,대전,2021,R73,0.5
내분비내과,9,M81,병적골절이 없는 골다공증,65.52631578947368,대전,2021,M81,0.7894736842105263
내분비내과,10,U07,U07의 응급사용,0.6470588235294117,대전,2021,U07,0.008403361344537815
내분비내과,11,E04,기타 비중독성 갑상선종,23.0,대전,2021,E04,0.3333333333333333
내분비내과,12,D35,기타 및 상세불명의 내분비선의 양성 신생물,,대전,2021,D35,
내분비내과,13,E10,인슐린-의존 당뇨병,39.76923076923077,대전,2021,E10,0.8461538461538461
내분비내과,14,J44,기타 만성 폐쇄성 폐질환,20.25531914893617,대전,2021,J44,0.723404255319149
내분비내과,15,E27,부신의 기타 장애,0.0,대전,2021,E27,0.0
내분비내과,16,C73,갑상선의 악성 신생물,3.25,대전,2021,C73,0.25
내분비내과,17,K29,위염 및 십이지장염,9.078260869565216,대전,2021,K29,0.7565217391304347
내분비내과,18,K21,위-식도역류병,7.411764705882352,대전,2021,K21,0.8235294117647058
내분비내과,19,E23,뇌하수체의 기능저하증 및 기타 장애,,대전,2021,E23,
내분비내과,20,R94,기능검사의 이상결과,,대전,2021,R94,
류마티스내과,1,E11,인슐린-비의존 당뇨병,3191.695507487521,대전,2021,E11,0.7703826955074875
류마티스내과,2,I10,본태성(일차성)고혈압,1448.5416666666667,대전,2021,I10,0.5902777777777778
류마티스내과,3,M10,활막 및 건 장애,507.0,대전,2021,M10,0.75
류마티스내과,4,M15,진균증,496.18367346938777,대전,2021,M15,0.8367346938775511
류마티스내과,5,M19,"연기, 불 및 화염에 노출",227.55555555555554,대전,2021,M19,0.4444444444444444
류마티스내과,6,U07,U07의 응급사용,2.9327731092436973,대전,2021,U07,0.008403361344537815
류마티스내과,7,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,208.79999999999998,대전,2021,Z00,0.6
류마티스내과,8,M05,흑색종 및 피부의 기타 악성 신생물,52.83333333333333,대전,2021,M05,0.16666666666666666
류마티스내과,9,E78,지질단백질대사장애 및 기타 지질증,227.76923076923077,대전,2021,E78,0.8076923076923077
류마티스내과,10,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2021,Z26,
류마티스내과,11,E79,퓨린 및 피리미딘의 대사장애,109.0,대전,2021,E79,1.0
류마티스내과,12,M35,달리 분류된 질환 및 사망원인과 관련된 보조 요인,95.0,대전,2021,M35,1.0
류마티스내과,13,M81,병적골절이 없는 골다공증,56.8421052631579,대전,2021,M81,0.7894736842105263
류마티스내과,14,K29,위염 및 십이지장염,43.12173913043478,대전,2021,K29,0.7565217391304347
류마티스내과,15,M06,피부 및 피하조직의 방사선 관련성 장애,0.0,대전,2021,M06,0.0
류마티스내과,16,M79,달리 분류되지 않은 기타 연조직장애,44.18181818181819,대전,2021,M79,0.8181818181818182
류마티스내과,17,M17,윤충증,29.03723404255319,대전,2021,M17,0.5478723404255319
류마티스내과,18,M45,강직척추염,39.0,대전,2021,M45,1.0
류마티스내과,19,M13,추 락,29.555555555555557,대전,2021,M13,0.7777777777777778
류마티스내과,20,I20,협심증,26.564102564102566,대전,2021,I20,0.717948717948718
비뇨의학과,1,N40,전립선증식증,19775.56756756757,대전,2021,N40,0.7567567567567568
비뇨의학과,2,N31,달리 분류되지 않은 방광의 신경근육기능장애,1420.25,대전,2021,N31,0.7916666666666666
비뇨의학과,3,C61,전립선의 악성 신생물,895.3846153846154,대전,2021,C61,0.5128205128205128
비뇨의학과,4,N39,비뇨기계통의 기타 장애,140.5,대전,2021,N39,0.5
비뇨의학과,5,R31,상세불명의 혈뇨,171.0769230769231,대전,2021,R31,0.6153846153846154
비뇨의학과,6,C67,방광의 악성 신생물,135.0,대전,2021,C67,0.6
비뇨의학과,7,N20,콩팥(신장)및 요관의 결석,140.875,대전,2021,N20,0.875
비뇨의학과,8,R35,다뇨증,89.375,대전,2021,R35,0.6875
비뇨의학과,9,N30,방광염,84.0,대전,2021,N30,1.0
비뇨의학과,10,F52,기질적 장애나 질병에 의하지 않은 성기능 이상,,대전,2021,F52,
비뇨의학과,11,N41,전립선의 염증성 질환,0.0,대전,2021,N41,0.0
비뇨의학과,12,R32,상세불명의 요실금,61.0,대전,2021,R32,1.0
비뇨의학과,13,N45,고환염 및 부고환염,47.2,대전,2021,N45,0.8
비뇨의학과,14,N28,달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애,53.0,대전,2021,N28,1.0
비뇨의학과,15,C64,콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물,13.200000000000001,대전,2021,C64,0.4
비뇨의학과,16,R33,요폐,,대전,2021,R33,
비뇨의학과,17,S37,비뇨기 및 골반 장기의 손상,,대전,2021,S37,
비뇨의학과,18,N21,하부요로의 결석,26.0,대전,2021,N21,1.0
비뇨의학과,19,N43,음낭수종 및 정액류,12.5,대전,2021,N43,0.5
비뇨의학과,20,N32,방광의 기타 장애,5.75,대전,2021,N32,0.25
산부인과,1,U07,U07의 응급사용,73.54621848739495,대전,2021,U07,0.008403361344537815
산부인과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2021,Z26,
산부인과,3,Z29,기타 예방적 조치의 필요,,대전,2021,Z29,
산부인과,4,N95,폐경기 및 기타 폐경기전후 장애,,대전,2021,N95,
산부인과,5,N76,질 및 외음부의 기타 염증,,대전,2021,N76,
산부인과,6,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,34.8,대전,2021,Z00,0.6
산부인과,7,M81,병적골절이 없는 골다공증,33.1578947368421,대전,2021,M81,0.7894736842105263
산부인과,8,N31,달리 분류되지 않은 방광의 신경근육기능장애,19.0,대전,2021,N31,0.7916666666666666
산부인과,9,R10,복부 및 골반통증,9.600000000000001,대전,2021,R10,0.4
산부인과,10,N30,방광염,23.0,대전,2021,N30,1.0
산부인과,11,T14,상세불명의 신체부위의 손상,,대전,2021,T14,
산부인과,12,B37,칸디다증,18.333333333333336,대전,2021,B37,0.8333333333333334
산부인과,13,N71,자궁목을 제외한 자궁의 염증성 질환,,대전,2021,N71,
산부인과,14,A60,항문성기의 헤르페스바이러스[단순 헤르페스]감염,,대전,2021,A60,
산부인과,15,D25,자궁의 평활근종,,대전,2021,D25,
산부인과,16,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,,대전,2021,Z01,
산부인과,17,N94,여성생식기관 및 월경주기와 관련된 통증 및 기타 병태,,대전,2021,N94,
산부인과,18,N72,자궁목의 염증성 질환,,대전,2021,N72,
산부인과,19,L29,소양증,6.4,대전,2021,L29,0.8
산부인과,20,R87,여성생식기관 검사물의 이상소견,,대전,2021,R87,
소아청소년과,1,Z29,기타 예방적 조치의 필요,,대전,2021,Z29,
소아청소년과,2,U07,U07의 응급사용,7.0,대전,2021,U07,0.008403361344537815
소아청소년과,3,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2021,Z26,
소아청소년과,4,T14,상세불명의 신체부위의 손상,,대전,2021,T14,
소아청소년과,5,E34,기타 내분비장애,,대전,2021,E34,
소아청소년과,6,R31,상세불명의 혈뇨,8.0,대전,2021,R31,0.6153846153846154
소아청소년과,7,E66,비만,,대전,2021,E66,
소아청소년과,8,J20,급성 기관지염,3.6666666666666665,대전,2021,J20,0.3333333333333333
소아청소년과,9,K29,위염 및 십이지장염,8.321739130434782,대전,2021,K29,0.7565217391304347
소아청소년과,10,E30,달리 분류되지 않은 사춘기의 장애,,대전,2021,E30,
소아청소년과,11,J01,급성 부비동염,0.0,대전,2021,J01,0.0
소아청소년과,12,E03,기타 갑상선기능저하증,4.583333333333333,대전,2021,E03,0.9166666666666666
소아청소년과,13,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,,대전,2021,Z11,
소아청소년과,14,J02,급성 인두염,2.0,대전,2021,J02,0.5
소아청소년과,15,R42,현기 및 어지러움,2.9565217391304346,대전,2021,R42,0.7391304347826086
소아청소년과,16,Z38,출산장소에 따른 출생아,,대전,2021,Z38,
소아청소년과,17,J30,혈관운동성 및 앨러지성 비염,3.0,대전,2021,J30,1.0
소아청소년과,18,Z24,특정한 단일 바이러스질환에 대한 예방접종의 필요,,대전,2021,Z24,
소아청소년과,19,J45,천식,1.2727272727272727,대전,2021,J45,0.6363636363636364
